有價證卷代號及名稱,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
3006　晶豪科, 99/01/04,"10,598,523","581,283,784",55.90,56.60,54.20,54.30,-2.30,"4,758"
3006　晶豪科, 99/01/05,"8,970,624","484,700,724",54.80,54.90,53.10,53.10,-1.20,"3,662"
3006　晶豪科, 99/01/06,"5,105,958","273,609,555",53.10,54.20,53.10,53.20,+0.10,"2,372"
3006　晶豪科, 99/01/07,"7,027,388","366,556,290",53.20,53.80,51.30,51.30,-1.90,"3,161"
3006　晶豪科, 99/01/08,"4,158,365","214,749,615",51.50,52.40,50.50,52.40,+1.10,"2,097"
3006　晶豪科, 99/01/11,"3,744,717","194,699,031",52.40,52.70,51.60,51.80,-0.60,"1,877"
3006　晶豪科, 99/01/12,"3,007,973","155,740,884",52.00,52.20,51.30,52.20,+0.40,"1,454"
3006　晶豪科, 99/01/13,"8,823,029","469,620,037",51.70,54.30,51.60,53.00,+0.80,"4,420"
3006　晶豪科, 99/01/14,"6,126,758","327,641,889",53.50,54.20,52.80,53.30,+0.30,"2,834"
3006　晶豪科, 99/01/15,"5,067,236","268,693,350",53.60,53.80,52.60,52.80,-0.50,"2,706"
3006　晶豪科, 99/01/18,"4,094,815","215,578,152",52.70,53.40,52.10,52.10,-0.70,"2,411"
3006　晶豪科, 99/01/19,"6,693,150","343,294,550",52.50,52.70,50.50,51.00,-1.10,"3,785"
3006　晶豪科, 99/01/20,"4,156,662","212,244,562",51.20,51.60,50.60,51.00, 0.00,"1,925"
3006　晶豪科, 99/01/21,"3,673,621","185,373,367",51.10,51.30,50.00,50.20,-0.80,"1,947"
3006　晶豪科, 99/01/22,"3,047,269","150,465,055",49.00,49.95,49.00,49.30,-0.90,"1,454"
3006　晶豪科, 99/01/25,"3,634,800","182,820,858",50.10,51.00,49.50,49.65,+0.35,"1,921"
3006　晶豪科, 99/01/26,"6,329,969","302,513,361",49.95,50.50,46.20,46.20,-3.45,"2,758"
3006　晶豪科, 99/01/27,"4,544,356","206,337,281",46.40,46.80,43.20,43.80,-2.40,"2,294"
3006　晶豪科, 99/01/28,"5,790,122","258,367,753",44.80,45.45,44.10,45.00,+1.20,"2,985"
3006　晶豪科, 99/01/29,"4,255,058","183,889,667",44.00,44.10,42.60,43.40,-1.60,"1,978"
3006　晶豪科, 99/02/01,"4,948,635","216,430,190",43.95,44.60,43.10,43.60,+0.20,"2,841"
3006　晶豪科, 99/02/02,"7,213,640","304,460,297",44.75,44.75,40.55,41.00,-2.60,"3,504"
3006　晶豪科, 99/02/03,"5,729,175","235,346,074",41.70,41.70,40.10,41.00, 0.00,"3,103"
3006　晶豪科, 99/02/04,"6,026,647","251,118,389",41.60,42.00,41.10,41.80,+0.80,"3,212"
3006　晶豪科, 99/02/05,"5,646,818","223,010,007",39.60,40.40,38.90,39.00,-2.80,"2,548"
3006　晶豪科, 99/02/06,"4,096,801","155,195,438",39.00,39.60,36.35,37.80,-1.20,"1,996"
3006　晶豪科, 99/02/08,"3,529,855","136,874,233",37.80,39.45,37.00,39.10,+1.30,"1,809"
3006　晶豪科, 99/02/09,"4,516,567","181,814,079",39.10,41.00,39.00,40.80,+1.70,"2,199"
3006　晶豪科, 99/02/10,"4,226,179","175,252,489",41.35,42.30,40.80,41.30,+0.50,"2,030"
3006　晶豪科, 99/02/22,"4,945,533","218,345,277",44.15,44.15,44.15,44.15,+2.85,"1,595"
3006　晶豪科, 99/02/23,"9,087,919","404,555,918",44.80,45.00,43.80,44.80,+0.65,"3,834"
3006　晶豪科, 99/02/24,"3,261,081","145,079,165",44.30,44.85,44.00,44.70,-0.10,"1,390"
3006　晶豪科, 99/02/25,"3,239,511","143,104,070",45.00,45.10,43.00,43.40,-1.30,"1,439"
3006　晶豪科, 99/02/26,"2,902,620","123,641,170",43.50,43.95,41.50,42.60,-0.80,"1,394"
3006　晶豪科, 99/03/01,"3,606,333","157,794,432",43.00,44.80,42.30,44.60,+2.00,"1,926"
3006　晶豪科, 99/03/02,"4,605,316","207,963,009",44.85,46.00,44.55,44.60, 0.00,"2,278"
3006　晶豪科, 99/03/03,"2,775,186","122,810,439",44.80,45.10,43.60,43.80,-0.80,"1,378"
3006　晶豪科, 99/03/04,"2,172,274","95,298,885",43.80,44.55,43.35,43.40,-0.40,"1,094"
3006　晶豪科, 99/03/05,"2,298,969","102,011,977",44.00,44.95,43.90,44.20,+0.80,"1,247"
3006　晶豪科, 99/03/08,"3,652,689","164,364,101",44.80,45.30,44.70,44.85,+0.65,"1,722"
3006　晶豪科, 99/03/09,"6,962,639","319,093,634",44.90,46.50,44.70,45.45,+0.60,"3,414"
3006　晶豪科, 99/03/10,"3,678,195","167,771,724",45.50,46.30,45.20,45.55,+0.10,"1,704"
3006　晶豪科, 99/03/11,"7,469,111","348,212,116",46.60,47.50,45.65,45.70,+0.15,"3,258"
3006　晶豪科, 99/03/12,"2,295,301","104,020,485",45.85,46.00,44.80,45.10,-0.60,"1,158"
3006　晶豪科, 99/03/15,"1,878,086","83,391,605",45.10,45.30,44.05,44.05,-1.05,"1,033"
3006　晶豪科, 99/03/16,"1,214,387","53,893,965",44.05,44.75,44.05,44.60,+0.55,641
3006　晶豪科, 99/03/17,"3,839,144","175,427,175",45.20,46.15,45.20,45.70,+1.10,"1,848"
