有價證卷代號及名稱,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
2390　云辰, 99/01/04,"6,796,734","94,532,979",14.55,14.55,13.30,13.30,-0.70,"1,653"
2390　云辰, 99/01/05,"2,766,707","35,792,052",13.45,13.55,12.50,12.65,-0.65,893
2390　云辰, 99/01/06,"2,137,857","27,019,393",12.65,12.85,12.45,12.65, 0.00,695
2390　云辰, 99/01/07,"1,798,190","22,756,181",12.70,13.00,12.35,12.35,-0.30,571
2390　云辰, 99/01/08,"3,923,270","48,620,492",12.35,12.85,11.90,12.50,+0.15,975
2390　云辰, 99/01/11,"1,087,048","13,589,384",12.50,12.75,12.35,12.35,-0.15,362
2390　云辰, 99/01/12,"1,529,509","19,000,580",12.40,12.70,12.10,12.20,-0.15,494
2390　云辰, 99/01/13,"1,051,039","13,042,427",12.20,12.60,12.15,12.45,+0.25,338
2390　云辰, 99/01/14,"1,423,020","17,895,437",12.70,12.70,12.40,12.55,+0.10,479
2390　云辰, 99/01/15,"3,207,050","41,465,132",12.60,13.10,12.60,12.90,+0.35,758
2390　云辰, 99/01/18,"1,192,218","15,220,902",12.65,13.05,12.65,12.70,-0.20,358
2390　云辰, 99/01/19,"1,415,411","18,123,648",12.90,13.00,12.65,12.90,+0.20,458
2390　云辰, 99/01/20,"4,530,550","61,871,323",13.00,13.80,12.90,13.80,+0.90,"1,149"
2390　云辰, 99/01/21,"5,753,785","76,305,082",13.85,13.85,12.85,12.90,-0.90,"1,562"
2390　云辰, 99/01/22,"1,816,210","22,634,229",12.20,12.90,12.20,12.30,-0.60,556
2390　云辰, 99/01/25,"1,760,956","21,592,266",11.90,12.55,11.90,12.15,-0.15,493
2390　云辰, 99/01/26,"2,152,498","25,315,224",12.15,12.40,11.30,11.30,-0.85,564
2390　云辰, 99/01/27,"1,816,072","19,937,258",11.50,11.50,10.55,10.55,-0.75,518
2390　云辰, 99/01/28,"1,382,173","15,099,441",10.80,11.20,10.60,11.00,+0.45,406
2390　云辰, 99/01/29,"2,383,375","26,498,010",10.80,11.35,10.50,11.20,+0.20,534
2390　云辰, 99/02/01,"854,100","9,368,983",11.50,11.50,10.75,10.90,-0.30,301
2390　云辰, 99/02/02,"1,128,820","12,094,778",10.90,11.20,10.30,10.35,-0.55,342
2390　云辰, 99/02/03,"776,828","8,260,825",10.45,10.90,10.40,10.60,+0.25,302
2390　云辰, 99/02/04,"677,073","7,143,221",10.60,10.80,10.35,10.70,+0.10,263
2390　云辰, 99/02/05,"918,013","9,210,149",10.10,10.30,9.96,9.96,-0.74,306
2390　云辰, 99/02/06,"1,287,013","12,087,151",9.96,9.96,9.27,9.27,-0.69,382
2390　云辰, 99/02/08,"1,174,390","10,800,273",9.27,9.47,9.00,9.15,-0.12,358
2390　云辰, 99/02/09,"860,012","8,115,244",9.00,9.65,9.00,9.52,+0.37,297
2390　云辰, 99/02/10,"1,470,069","14,648,177",9.80,10.15,9.64,10.15,+0.63,436
2390　云辰, 99/02/22,"1,117,990","11,310,737",10.30,10.35,9.92,10.00,-0.15,296
2390　云辰, 99/02/23,"778,304","7,888,689",10.10,10.25,9.85,10.20,+0.20,243
2390　云辰, 99/02/24,"707,180","7,231,317",10.20,10.40,10.05,10.15,-0.05,226
2390　云辰, 99/02/25,"670,547","6,808,912",10.30,10.35,10.00,10.00,-0.15,233
2390　云辰, 99/02/26,"806,392","8,195,170",10.00,10.30,10.00,10.05,+0.05,210
2390　云辰, 99/03/01,"863,948","8,676,860",10.10,10.20,9.85,10.10,+0.05,262
2390　云辰, 99/03/02,"864,186","8,784,910",10.15,10.30,10.05,10.10, 0.00,239
2390　云辰, 99/03/03,"1,200,047","12,254,470",10.15,10.35,10.10,10.20,+0.10,305
2390　云辰, 99/03/04,"929,322","9,440,806",10.25,10.30,9.93,10.10,-0.10,275
2390　云辰, 99/03/05,"2,911,274","31,172,598",10.20,10.80,10.15,10.80,+0.70,805
2390　云辰, 99/03/08,"1,704,734","19,689,672",11.55,11.55,11.55,11.55,+0.75,439
2390　云辰, 99/03/09,"6,927,285","82,994,657",12.35,12.35,11.70,11.85,+0.30,"1,877"
2390　云辰, 99/03/10,"4,196,840","50,631,759",11.85,12.40,11.60,11.90,+0.05,"1,168"
2390　云辰, 99/03/11,"1,904,994","22,573,877",12.00,12.10,11.70,11.70,-0.20,581
2390　云辰, 99/03/12,"1,501,678","17,314,708",11.75,11.75,11.35,11.35,-0.35,452
2390　云辰, 99/03/15,"1,194,403","13,407,083",11.50,11.50,11.10,11.10,-0.25,387
2390　云辰, 99/03/16,"2,951,578","34,742,198",11.10,11.85,11.10,11.85,+0.75,724
2390　云辰, 99/03/17,"3,788,081","45,105,055",12.00,12.20,11.65,11.90,+0.05,"1,017"
2390　云辰, 99/03/18,"2,388,433","28,870,604",12.00,12.30,11.90,11.90, 0.00,765
2390　云辰, 99/03/19,"2,680,500","32,750,770",12.00,12.40,11.95,12.25,+0.35,781
2390　云辰, 99/03/22,"2,618,677","32,399,822",12.30,12.70,12.05,12.20,-0.05,758
2390　云辰, 99/03/23,"2,690,640","33,489,039",12.40,12.70,12.15,12.20, 0.00,756
2390　云辰, 99/03/24,"1,828,005","22,220,504",12.40,12.45,11.90,12.00,-0.20,517
2390　云辰, 99/03/25,"1,648,878","19,672,087",12.10,12.15,11.70,12.00, 0.00,436
2390　云辰, 99/03/26,"1,293,183","15,493,956",12.00,12.20,11.85,11.85,-0.15,376
2390　云辰, 99/03/29,"1,490,557","17,881,196",11.90,12.20,11.80,11.95,+0.10,416
2390　云辰, 99/03/30,"1,621,480","19,683,008",11.95,12.40,11.90,11.95, 0.00,484
2390　云辰, 99/03/31,"1,999,257","24,244,652",12.05,12.40,11.85,12.00,+0.05,529
2390　云辰, 99/04/01,"2,397,366","29,049,592",12.00,12.40,11.90,12.05,+0.05,666
2390　云辰, 99/04/02,"1,535,444","18,407,028",12.15,12.15,11.90,12.05, 0.00,379
2390　云辰, 99/04/06,"1,746,388","21,128,779",12.05,12.30,11.95,12.05, 0.00,483
2390　云辰, 99/04/07,"1,912,151","22,811,331",12.10,12.15,11.85,11.90,-0.15,466
2390　云辰, 99/04/08,"1,689,031","19,927,005",11.95,11.95,11.65,11.70,-0.20,460
2390　云辰, 99/04/09,"6,860,423","84,763,400",11.70,12.50,11.70,12.35,+0.65,"1,457"
2390　云辰, 99/04/12,"6,029,310","75,872,716",12.40,12.90,12.10,12.70,+0.35,"1,551"
2390　云辰, 99/04/13,"3,085,607","39,123,255",12.70,13.00,12.35,12.40,-0.30,836
