有價證卷代號及名稱,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
4739　康普,106/09/08,"13,282,790","1,594,843,250",116.00,124.00,115.50,122.00,X0.00,"8,539"
4739　康普,106/09/11,"16,559,477","2,111,261,175",126.00,131.50,123.00,129.50,+7.50,"10,608"
4739　康普,106/09/12,"17,482,552","2,189,560,104",132.00,133.00,119.50,123.00,-6.50,"10,378"
4739　康普,106/09/13,"13,181,879","1,542,232,585",123.00,125.00,113.50,114.00,-9.00,"7,908"
4739　康普,106/09/14,"18,782,306","2,255,198,750",113.50,125.00,113.50,125.00,+11.00,"10,133"
4739　康普,106/09/15,"16,311,492","2,044,767,500",126.00,128.00,122.50,123.50,-1.50,"9,912"
4739　康普,106/09/18,"5,922,614","725,230,022",125.00,125.00,120.50,121.50,-2.00,"3,928"
4739　康普,106/09/19,"11,842,803","1,484,883,375",123.50,129.00,120.50,122.00,+0.50,"7,862"
4739　康普,106/09/20,"9,084,153","1,123,061,278",123.00,126.00,121.00,124.00,+2.00,"5,784"
4739　康普,106/09/21,"8,609,537","1,088,861,236",126.00,127.50,125.00,127.00,+3.00,"5,470"
4739　康普,106/09/22,"14,378,815","1,711,575,800",126.00,126.00,115.00,118.50,-8.50,"8,696"
4739　康普,106/09/25,"9,044,520","1,033,323,078",118.50,119.00,110.00,115.00,-3.50,"5,760"
4739　康普,106/09/26,"9,562,519","1,119,254,704",117.00,120.50,113.00,113.50,-1.50,"6,336"
4739　康普,106/09/27,"10,751,522","1,287,688,140",117.00,123.00,115.50,119.00,+5.50,"7,105"
4739　康普,106/09/28,"5,933,084","709,835,664",120.00,121.00,117.50,120.50,+1.50,"3,918"
4739　康普,106/09/29,"4,777,170","564,666,390",122.00,122.00,115.50,118.00,-2.50,"2,919"
4739　康普,106/09/30,"4,200,429","508,535,690",119.50,123.00,119.50,120.50,+2.50,"2,708"
4739　康普,106/10/02,"4,130,841","497,923,261",120.50,122.50,118.00,121.00,+0.50,"2,708"
4739　康普,106/10/03,"23,813,586","3,077,711,136",123.00,133.00,122.50,132.00,+11.00,"14,010"
4739　康普,106/10/05,"25,782,841","3,500,397,217",132.00,142.00,130.50,135.50,+3.50,"16,353"
4739　康普,106/10/06,"11,700,596","1,593,802,250",136.50,139.50,133.00,135.00,-0.50,"7,488"
4739　康普,106/10/11,"11,703,202","1,615,187,269",142.00,143.00,133.50,136.50,+1.50,"7,511"
4739　康普,106/10/12,"8,741,574","1,164,264,138",132.50,136.00,129.50,136.00,-0.50,"5,534"
4739　康普,106/10/13,"6,298,235","854,240,725",136.50,138.00,133.00,133.50,-2.50,"4,136"
4739　康普,106/10/16,"5,221,164","689,970,891",132.00,134.50,130.00,133.00,-0.50,"3,421"
4739　康普,106/10/17,"8,293,865","1,127,909,472",133.50,139.00,133.00,133.00, 0.00,"5,506"
4739　康普,106/10/18,"6,769,459","901,970,547",134.50,136.50,130.00,132.00,-1.00,"3,922"
4739　康普,106/10/19,"14,741,996","2,058,726,420",133.00,145.00,133.00,145.00,+13.00,"9,003"
4739　康普,106/10/20,"15,084,580","2,181,030,940",143.50,148.50,140.50,142.00,-3.00,"9,162"
4739　康普,106/10/23,"9,489,560","1,349,241,237",144.00,147.00,137.00,139.50,-2.50,"5,853"
4739　康普,106/10/24,"7,546,230","1,068,130,160",140.50,144.50,138.50,142.00,+2.50,"4,759"
4739　康普,106/10/25,"4,668,898","663,344,567",143.50,145.00,139.00,139.50,-2.50,"2,930"
4739　康普,106/10/26,"5,086,152","696,485,476",138.00,138.50,135.00,137.50,-2.00,"3,113"
4739　康普,106/10/27,"11,231,098","1,476,799,987",135.00,138.50,124.00,126.50,-11.00,"7,007"
4739　康普,106/10/30,"5,970,519","743,100,653",128.50,130.00,121.50,125.00,-1.50,"3,839"
4739　康普,106/10/31,"5,028,700","645,409,300",126.50,131.00,125.00,127.50,+2.50,"3,364"
4739　康普,106/11/01,"4,246,207","548,252,703",129.50,132.00,126.00,128.00,+0.50,"2,727"
4739　康普,106/11/02,"2,743,749","343,173,994",125.50,127.00,123.50,125.00,-3.00,"1,916"
4739　康普,106/11/03,"7,172,018","856,023,646",121.50,122.50,116.00,117.50,-7.50,"4,471"
4739　康普,106/11/06,"4,622,122","560,492,184",121.00,123.00,118.00,122.50,+5.00,"3,264"
4739　康普,106/11/07,"2,253,181","271,790,582",121.50,121.50,119.50,121.50,-1.00,"1,502"
4739　康普,106/11/08,"6,291,218","793,730,513",121.50,130.00,121.00,126.00,+4.50,"4,207"
4739　康普,106/11/09,"4,599,850","570,923,200",126.00,128.00,120.00,121.00,-5.00,"3,023"
4739　康普,106/11/10,"3,532,275","435,222,562",120.50,126.00,119.00,125.50,+4.50,"2,341"
4739　康普,106/11/13,"2,393,810","295,553,130",124.00,126.50,121.00,121.50,-4.00,"1,590"
4739　康普,106/11/14,"2,427,431","299,209,013",123.00,125.00,121.50,122.00,+0.50,"1,639"
4739　康普,106/11/15,"8,536,505","981,419,080",118.00,118.50,112.50,115.00,-7.00,"5,495"
4739　康普,106/11/16,"3,885,648","449,814,112",114.50,117.50,112.50,117.00,+2.00,"2,683"
4739　康普,106/11/17,"6,590,865","807,284,819",119.50,125.00,119.50,123.50,+6.50,"4,203"
4739　康普,106/11/20,"4,080,350","507,775,400",125.50,127.00,122.00,122.50,-1.00,"2,441"
4739　康普,106/11/21,"2,074,030","253,484,160",122.50,124.00,121.00,122.00,-0.50,"1,382"
