有價證卷代號及名稱,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
3563　牧德,108/04/02,"1,308,180","582,370,100",448.50,453.00,430.00,430.00,X0.00,"1,210"
3563　牧德,108/04/03,"1,487,233","656,739,986",438.00,447.00,437.00,437.00,+7.00,"1,365"
3563　牧德,108/04/08,"1,045,561","450,506,535",440.00,442.50,427.00,428.00,-9.00,957
3563　牧德,108/04/09,"424,031","182,238,640",428.00,433.50,425.00,428.50,+0.50,395
3563　牧德,108/04/10,"442,306","191,484,648",432.00,437.00,429.50,431.50,+3.00,432
3563　牧德,108/04/11,"523,155","227,164,855",435.00,438.50,430.50,431.00,-0.50,472
3563　牧德,108/04/12,"645,414","274,460,450",432.50,434.50,420.50,422.50,-8.50,596
3563　牧德,108/04/15,"414,822","175,135,292",427.50,427.50,418.00,420.50,-2.00,397
3563　牧德,108/04/16,"321,885","135,348,585",423.00,424.50,418.50,419.00,-1.50,316
3563　牧德,108/04/17,"479,062","204,146,503",422.50,430.00,421.50,427.50,+8.50,485
3563　牧德,108/04/18,"1,622,311","710,796,708",439.00,446.50,430.00,434.00,+6.50,"1,519"
3563　牧德,108/04/19,"562,150","245,344,500",440.00,441.50,433.00,435.00,+1.00,537
3563　牧德,108/04/22,"444,265","195,645,070",443.50,444.00,438.00,438.00,+3.00,459
3563　牧德,108/04/23,"423,073","185,750,798",439.00,443.00,433.00,442.50,+4.50,403
3563　牧德,108/04/24,"1,771,779","802,569,050",450.00,458.50,447.50,449.00,+6.50,"1,589"
3563　牧德,108/04/25,"549,322","244,595,790",449.00,452.50,442.00,443.00,-6.00,533
3563　牧德,108/04/26,"332,176","145,582,116",440.50,441.50,435.50,438.00,-5.00,299
3563　牧德,108/04/29,"538,320","231,732,640",440.00,441.50,425.00,425.00,-13.00,517
3563　牧德,108/04/30,"332,527","140,487,683",420.50,426.00,420.00,421.50,-3.50,325
3563　牧德,108/05/02,"262,332","111,468,428",421.50,429.00,421.50,429.00,+7.50,275
