有價證卷代號及名稱,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
2936　客思達-KY,105/09/26,"3,133,000","109,814,500",35.10,36.00,34.20,34.30,X0.00,"2,688"
2936　客思達-KY,105/09/29,"3,610,000","134,466,900",34.35,39.40,34.35,38.80,+4.50,"2,215"
2936　客思達-KY,105/09/30,"3,160,010","124,697,274",39.50,40.25,38.20,39.50,+0.70,"1,836"
2936　客思達-KY,105/10/03,"1,505,250","58,093,273",39.00,39.50,38.05,38.05,-1.45,947
2936　客思達-KY,105/10/04,"1,207,000","46,291,850",38.00,38.90,37.95,38.10,+0.05,658
2936　客思達-KY,105/10/05,"1,082,100","39,987,250",37.90,38.10,36.20,36.85,-1.25,689
2936　客思達-KY,105/10/06,"558,020","20,820,118",37.40,37.60,37.00,37.45,+0.60,388
2936　客思達-KY,105/10/07,"633,000","23,281,550",37.75,37.80,36.35,36.60,-0.85,424
2936　客思達-KY,105/10/11,"743,250","26,477,774",36.75,36.80,34.70,36.00,-0.60,487
2936　客思達-KY,105/10/12,"1,608,550","60,808,297",35.50,39.30,35.30,38.35,+2.35,"1,076"
2936　客思達-KY,105/10/13,"727,100","27,104,550",37.35,37.90,36.70,36.75,-1.60,560
2936　客思達-KY,105/10/14,"583,200","21,313,539",36.55,37.60,36.00,36.05,-0.70,429
2936　客思達-KY,105/10/17,"267,000","9,585,650",35.85,36.25,35.50,36.15,+0.10,186
2936　客思達-KY,105/10/18,"228,200","8,246,040",36.00,36.70,35.90,36.00,-0.15,184
2936　客思達-KY,105/10/19,"191,200","6,877,470",36.00,36.45,35.80,35.80,-0.20,151
2936　客思達-KY,105/10/20,"341,050","12,477,765",35.80,37.00,35.80,36.25,+0.45,250
2936　客思達-KY,105/10/21,"307,050","11,024,305",36.10,36.50,35.65,35.85,-0.40,197
2936　客思達-KY,105/10/24,"151,000","5,407,250",35.90,36.10,35.75,35.75,-0.10,102
2936　客思達-KY,105/10/25,"240,141","8,612,440",35.75,36.15,35.75,35.80,+0.05,154
2936　客思達-KY,105/10/26,"212,010","7,582,161",36.00,36.00,35.65,35.70,-0.10,109
2936　客思達-KY,105/10/27,"90,000","3,215,000",35.70,35.80,35.65,35.75,+0.05,71
2936　客思達-KY,105/10/28,"99,000","3,525,000",35.55,35.90,35.55,35.55,-0.20,76
2936　客思達-KY,105/10/31,"245,000","8,613,000",35.55,35.55,35.00,35.20,-0.35,123
2936　客思達-KY,105/11/01,"225,000","8,027,300",35.20,36.30,35.20,35.50,+0.30,144
2936　客思達-KY,105/11/02,"246,159","8,613,849",35.20,35.40,34.80,34.85,-0.65,155
2936　客思達-KY,105/11/03,"281,000","9,746,450",34.70,34.90,34.50,34.65,-0.20,143
2936　客思達-KY,105/11/04,"75,000","2,616,650",34.55,35.20,34.50,34.90,+0.25,56
2936　客思達-KY,105/11/07,"75,000","2,639,050",35.00,35.35,35.00,35.25,+0.35,48
2936　客思達-KY,105/11/08,"225,000","7,797,800",35.40,35.40,34.30,34.60,-0.65,97
2936　客思達-KY,105/11/09,"272,000","9,269,850",34.50,34.60,33.75,34.00,-0.60,170
2936　客思達-KY,105/11/10,"208,000","7,197,800",34.75,35.00,34.30,34.70,+0.70,100
2936　客思達-KY,105/11/11,"149,051","5,133,085",34.85,34.90,34.05,34.30,-0.40,63
2936　客思達-KY,105/11/14,"804,000","29,403,700",36.10,37.15,36.10,36.65,+2.35,524
2936　客思達-KY,105/11/15,"326,000","11,741,300",36.10,36.35,35.70,35.90,-0.75,231
2936　客思達-KY,105/11/16,"247,000","8,974,050",36.30,36.70,35.85,36.15,+0.25,171
2936　客思達-KY,105/11/17,"110,000","3,996,250",36.15,36.45,36.15,36.25,+0.10,81
2936　客思達-KY,105/11/18,"150,000","5,438,600",36.30,36.40,36.10,36.30,+0.05,96
2936　客思達-KY,105/11/21,"452,000","16,930,400",36.60,38.00,36.55,37.40,+1.10,289
2936　客思達-KY,105/11/22,"226,000","8,387,800",37.20,37.50,36.80,37.30,-0.10,149
2936　客思達-KY,105/11/23,"591,051","22,597,008",37.30,38.90,37.15,38.50,+1.20,409
2936　客思達-KY,105/11/24,"1,321,060","52,245,510",38.20,40.75,38.20,39.00,+0.50,800
2936　客思達-KY,105/11/25,"368,050","14,253,780",38.50,39.20,38.50,38.60,-0.40,237
2936　客思達-KY,105/11/28,"611,050","23,138,660",38.80,38.85,37.20,37.45,-1.15,400
2936　客思達-KY,105/11/29,"376,000","14,056,900",37.50,37.95,37.10,37.40,-0.05,228
2936　客思達-KY,105/11/30,"155,000","5,786,750",37.40,37.55,37.10,37.40, 0.00,101
2936　客思達-KY,105/12/01,"158,000","5,911,350",37.50,37.65,37.15,37.40, 0.00,110
2936　客思達-KY,105/12/02,"145,000","5,419,850",37.40,37.60,37.10,37.45,+0.05,102
2936　客思達-KY,105/12/05,"435,050","16,622,117",37.55,38.65,37.40,38.20,+0.75,302
2936　客思達-KY,105/12/06,"681,000","26,444,600",38.35,39.20,38.25,38.70,+0.50,495
2936　客思達-KY,105/12/07,"978,000","38,568,750",38.70,39.85,38.50,39.50,+0.80,638
2936　客思達-KY,105/12/08,"603,689","23,746,983",39.90,40.00,38.80,39.00,-0.50,392
2936　客思達-KY,105/12/09,"2,160,653","89,031,363",39.60,42.90,39.10,42.90,+3.90,"1,303"
2936　客思達-KY,105/12/12,"2,492,539","110,107,386",43.50,45.80,43.05,43.95,+1.05,"1,571"
2936　客思達-KY,105/12/13,"682,800","29,635,780",43.10,44.80,42.60,44.20,+0.25,556
2936　客思達-KY,105/12/14,"1,200,410","53,934,011",44.00,46.55,43.25,45.05,+0.85,917
2936　客思達-KY,105/12/15,"628,250","27,960,862",44.40,45.40,44.05,44.45,-0.60,470
2936　客思達-KY,105/12/16,"2,048,579","96,273,332",44.70,48.85,44.50,48.80,+4.35,"1,377"
2936　客思達-KY,105/12/19,"1,187,250","55,948,662",47.50,48.20,46.40,46.50,-2.30,855
2936　客思達-KY,105/12/20,"1,544,404","75,231,160",46.10,51.00,45.90,49.05,+2.55,"1,096"
2936　客思達-KY,105/12/21,"787,600","38,629,399",48.70,50.00,48.25,49.05, 0.00,585
2936　客思達-KY,105/12/22,"795,300","37,796,820",48.50,49.00,46.75,46.80,-2.25,627
2936　客思達-KY,105/12/23,"963,380","45,919,052",47.00,49.50,46.00,48.10,+1.30,714
2936　客思達-KY,105/12/26,"699,400","34,163,150",48.30,49.70,47.00,48.70,+0.60,540
