有價證卷代號及名稱,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
1236　宏亞, 99/01/04,"35,447","619,048",17.50,17.60,17.30,17.45,-0.05,25
1236　宏亞, 99/01/05,"49,454","862,608",17.50,17.50,17.35,17.35,-0.10,29
1236　宏亞, 99/01/06,"71,759","1,261,581",17.50,17.75,17.40,17.75,+0.40,39
1236　宏亞, 99/01/07,"65,421","1,147,933",17.75,17.80,17.40,17.45,-0.30,31
1236　宏亞, 99/01/08,"40,000","698,150",17.50,17.50,17.40,17.40,-0.05,24
1236　宏亞, 99/01/11,"74,256","1,312,879",17.40,17.80,17.40,17.60,+0.20,51
1236　宏亞, 99/01/12,"22,800","402,629",17.65,17.75,17.60,17.60, 0.00,16
1236　宏亞, 99/01/13,"245,958","4,379,480",17.70,18.40,17.40,18.35,+0.75,74
1236　宏亞, 99/01/14,"144,716","2,626,515",18.35,18.50,17.65,18.00,-0.35,70
1236　宏亞, 99/01/15,"110,658","1,988,195",18.00,18.20,17.70,17.80,-0.20,45
1236　宏亞, 99/01/18,"63,450","1,126,959",17.80,17.90,17.55,17.90,+0.10,21
1236　宏亞, 99/01/19,"148,122","2,647,707",17.90,18.20,17.65,18.20,+0.30,58
1236　宏亞, 99/01/20,"33,059","594,324",18.20,18.20,17.70,17.75,-0.45,27
1236　宏亞, 99/01/21,"159,068","2,885,385",17.70,18.50,17.70,18.30,+0.55,85
1236　宏亞, 99/01/22,"27,350","488,058",17.80,18.05,17.75,17.75,-0.55,24
1236　宏亞, 99/01/25,"110,077","1,996,878",18.00,18.30,17.75,18.05,+0.30,34
1236　宏亞, 99/01/26,"162,017","2,880,751",18.30,18.35,17.50,18.05, 0.00,66
1236　宏亞, 99/01/27,"77,309","1,358,106",17.95,17.95,17.50,17.50,-0.55,26
1236　宏亞, 99/01/28,"73,616","1,294,164",17.45,17.70,17.35,17.60,+0.10,32
1236　宏亞, 99/01/29,"23,613","412,815",17.50,17.55,17.35,17.55,-0.05,18
1236　宏亞, 99/02/01,"28,082","492,995",17.55,17.65,17.50,17.50,-0.05,15
1236　宏亞, 99/02/02,"31,200","547,119",17.80,17.80,17.20,17.20,-0.30,29
1236　宏亞, 99/02/03,"12,000","208,000",17.40,17.40,17.30,17.30,+0.10,11
1236　宏亞, 99/02/04,"17,002","296,084",17.50,17.70,17.30,17.30, 0.00,17
1236　宏亞, 99/02/05,"64,502","1,102,334",17.30,17.30,17.00,17.15,-0.15,30
1236　宏亞, 99/02/06,"33,390","566,188",17.20,17.30,16.80,16.80,-0.35,19
1236　宏亞, 99/02/08,"87,003","1,477,401",16.80,17.05,16.80,17.05,+0.25,36
1236　宏亞, 99/02/09,"66,184","1,153,551",17.00,17.70,17.00,17.40,+0.35,38
1236　宏亞, 99/02/10,"60,250","1,059,673",17.40,17.65,17.40,17.60,+0.20,27
1236　宏亞, 99/02/22,"29,009","515,303",17.80,18.00,17.60,17.65,+0.05,28
1236　宏亞, 99/02/23,"39,007","689,476",17.65,17.85,17.60,17.85,+0.20,26
1236　宏亞, 99/02/24,"14,273","255,205",17.90,17.90,17.80,17.85, 0.00,17
1236　宏亞, 99/02/25,"200,901","3,678,058",17.90,18.50,17.80,18.50,+0.65,192
1236　宏亞, 99/02/26,"62,006","1,154,408",18.90,18.90,18.15,18.15,-0.35,42
1236　宏亞, 99/03/01,"45,011","819,998",18.15,18.45,18.10,18.10,-0.05,25
1236　宏亞, 99/03/02,"42,175","766,714",18.40,18.40,18.10,18.10, 0.00,23
1236　宏亞, 99/03/03,"61,484","1,117,607",18.20,18.45,18.10,18.30,+0.20,33
1236　宏亞, 99/03/04,"88,762","1,629,821",18.25,18.70,18.05,18.70,+0.40,41
1236　宏亞, 99/03/05,"57,250","1,066,648",18.70,18.70,18.35,18.70, 0.00,32
1236　宏亞, 99/03/08,"16,050","299,318",18.70,18.70,18.50,18.50,-0.20,23
1236　宏亞, 99/03/09,"294,625","5,818,837",19.75,19.75,19.75,19.75,+1.25,114
1236　宏亞, 99/03/10,"1,208,109","25,484,886",21.10,21.10,20.95,21.10,+1.35,438
1236　宏亞, 99/03/11,"762,343","15,953,926",21.10,21.20,20.70,21.10, 0.00,289
1236　宏亞, 99/03/12,"304,978","6,357,541",21.10,21.10,20.75,20.80,-0.30,117
1236　宏亞, 99/03/15,"357,691","7,461,459",20.80,21.00,20.65,20.95,+0.15,129
1236　宏亞, 99/03/16,"207,835","4,353,372",20.90,21.30,20.80,20.95, 0.00,115
1236　宏亞, 99/03/17,"318,238","6,722,780",21.40,21.40,20.95,21.20,+0.25,167
1236　宏亞, 99/03/18,"881,860","19,306,832",21.50,22.30,21.20,22.00,+0.80,370
1236　宏亞, 99/03/19,"499,399","11,020,146",22.30,22.30,21.85,22.10,+0.10,207
1236　宏亞, 99/03/22,"438,985","9,744,616",22.10,22.30,21.95,22.20,+0.10,191
1236　宏亞, 99/03/23,"379,173","8,236,818",22.15,22.30,21.30,21.30,-0.90,196
1236　宏亞, 99/03/24,"174,819","3,733,423",21.35,21.70,21.30,21.30, 0.00,108
1236　宏亞, 99/03/25,"121,903","2,597,671",21.30,21.50,21.20,21.40,+0.10,77
1236　宏亞, 99/03/26,"121,559","2,590,755",21.30,21.60,21.15,21.35,-0.05,77
1236　宏亞, 99/03/29,"156,100","3,370,953",21.30,22.10,21.30,22.00,+0.65,103
1236　宏亞, 99/03/30,"178,114","3,886,477",22.00,22.20,21.50,21.80,-0.20,89
1236　宏亞, 99/03/31,"194,786","4,288,457",21.90,22.20,21.60,22.20,+0.40,95
1236　宏亞, 99/04/01,"293,219","6,589,309",22.30,22.70,22.10,22.40,+0.20,181
1236　宏亞, 99/04/02,"826,837","19,651,037",22.60,23.95,22.60,23.95,+1.55,295
1236　宏亞, 99/04/06,"1,068,300","26,271,586",24.95,25.00,23.90,23.95, 0.00,436
1236　宏亞, 99/04/07,"389,862","9,309,390",24.20,24.20,23.50,23.80,-0.15,178
1236　宏亞, 99/04/08,"237,106","5,660,870",23.95,24.00,23.60,24.00,+0.20,122
1236　宏亞, 99/04/09,"220,330","5,232,037",23.80,24.00,23.50,23.50,-0.50,97
1236　宏亞, 99/04/12,"299,250","6,884,272",23.50,23.65,22.70,23.05,-0.45,171
1236　宏亞, 99/04/13,"168,962","3,860,634",23.20,23.30,22.65,22.70,-0.35,89
1236　宏亞, 99/04/14,"77,485","1,777,805",22.75,23.20,22.70,23.20,+0.50,58
1236　宏亞, 99/04/15,"191,568","4,421,819",23.30,23.30,22.90,23.30,+0.10,93
1236　宏亞, 99/04/16,"198,796","4,609,765",23.50,23.50,23.00,23.05,-0.25,60
1236　宏亞, 99/04/19,"322,762","7,247,787",23.00,23.00,22.00,22.00,-1.05,130
1236　宏亞, 99/04/20,"175,000","3,876,300",22.00,22.40,22.00,22.25,+0.25,86
1236　宏亞, 99/04/21,"34,052","760,961",22.35,22.50,22.30,22.35,+0.10,29
1236　宏亞, 99/04/22,"59,913","1,330,519",22.35,22.35,22.10,22.30,-0.05,36
1236　宏亞, 99/04/23,"170,149","3,903,046",22.65,23.30,22.35,23.00,+0.70,94
1236　宏亞, 99/04/26,"173,555","3,996,815",23.20,23.30,22.90,23.00, 0.00,66
1236　宏亞, 99/04/27,"451,681","10,780,589",23.00,24.20,23.00,23.70,+0.70,197
1236　宏亞, 99/04/28,"622,965","14,986,060",23.40,24.40,23.00,24.15,+0.45,241
