有價證卷代號及名稱,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
3044　健鼎, 99/01/04,"750,348","79,949,710",108.00,109.00,105.50,106.00,-2.00,563
3044　健鼎, 99/01/05,"3,202,859","334,823,336",106.50,107.50,103.00,104.50,-1.50,"1,734"
3044　健鼎, 99/01/06,"3,259,821","331,319,329",105.00,105.50,100.50,102.00,-2.50,"1,774"
3044　健鼎, 99/01/07,"1,552,400","161,438,700",105.00,105.50,102.50,103.00,+1.00,919
3044　健鼎, 99/01/08,"1,489,140","154,279,060",102.50,105.00,102.50,103.00, 0.00,805
3044　健鼎, 99/01/11,"3,796,760","415,714,100",105.00,110.00,104.00,110.00,+7.00,"1,138"
3044　健鼎, 99/01/12,"5,353,396","605,576,727",110.50,117.50,109.00,116.00,+6.00,"2,120"
3044　健鼎, 99/01/13,"4,428,419","518,301,766",116.50,119.50,113.00,114.50,-1.50,"1,885"
3044　健鼎, 99/01/14,"1,629,952","186,006,576",116.00,116.50,113.00,113.50,-1.00,805
3044　健鼎, 99/01/15,"1,236,997","141,328,658",114.50,116.00,112.50,114.00,+0.50,894
3044　健鼎, 99/01/18,"1,890,467","217,395,205",113.50,116.00,113.50,115.00,+1.00,936
3044　健鼎, 99/01/19,"1,396,930","155,712,800",116.00,116.00,110.00,110.00,-5.00,949
3044　健鼎, 99/01/20,"1,237,114","137,363,154",112.00,112.50,110.00,110.50,+0.50,773
3044　健鼎, 99/01/21,"657,730","72,938,393",110.00,112.00,110.00,111.50,+1.00,425
3044　健鼎, 99/01/22,"1,864,950","202,440,224",109.00,111.00,105.50,105.50,-6.00,"1,105"
3044　健鼎, 99/01/25,"1,206,910","123,920,761",103.00,105.50,99.80,101.50,-4.00,810
3044　健鼎, 99/01/26,"1,352,781","133,706,457",103.50,103.50,96.10,96.10,-5.40,992
3044　健鼎, 99/01/27,"1,217,838","122,232,700",97.50,102.50,97.10,100.00,+3.90,903
3044　健鼎, 99/01/28,"2,156,528","227,487,496",103.00,107.00,101.50,107.00,+7.00,"1,259"
3044　健鼎, 99/01/29,"2,984,559","317,028,090",104.50,110.00,102.00,110.00,+3.00,"1,431"
3044　健鼎, 99/02/01,"2,880,783","312,766,454",110.00,111.00,105.50,108.50,-1.50,"1,503"
3044　健鼎, 99/02/02,"3,716,448","396,260,865",109.00,111.50,102.00,103.00,-5.50,"1,993"
3044　健鼎, 99/02/03,"2,116,500","226,108,745",104.50,110.00,104.50,109.50,+6.50,"1,167"
3044　健鼎, 99/02/04,"1,704,640","185,257,120",109.50,110.50,106.00,108.00,-1.50,868
3044　健鼎, 99/02/05,"1,539,136","156,157,165",105.00,105.00,100.50,100.50,-7.50,929
3044　健鼎, 99/02/06,"712,617","72,421,258",100.00,103.50,98.20,103.50,+3.00,524
3044　健鼎, 99/02/08,"2,401,120","237,074,440",101.00,102.50,96.50,96.50,-7.00,"1,572"
3044　健鼎, 99/02/09,"1,844,344","185,230,488",97.00,102.00,96.00,102.00,+5.50,"1,132"
3044　健鼎, 99/02/10,"1,327,611","134,804,815",103.00,103.50,99.50,100.50,-1.50,789
3044　健鼎, 99/02/22,"2,977,670","289,437,434",102.00,102.50,94.20,97.00,-3.50,"1,844"
3044　健鼎, 99/02/23,"2,565,220","249,707,250",97.00,98.80,95.80,97.30,+0.30,"1,339"
3044　健鼎, 99/02/24,"1,766,177","177,685,176",98.60,102.00,98.20,100.00,+2.70,"1,219"
3044　健鼎, 99/02/25,"3,081,416","318,845,470",103.00,105.00,101.00,104.50,+4.50,"2,032"
3044　健鼎, 99/02/26,"2,140,659","225,887,513",106.00,107.00,104.00,107.00,+2.50,"1,324"
3044　健鼎, 99/03/01,"1,558,479","163,782,054",107.00,107.50,104.00,104.50,-2.50,838
3044　健鼎, 99/03/02,"1,284,046","138,528,422",107.00,109.00,105.50,107.00,+2.50,910
3044　健鼎, 99/03/03,"637,792","68,337,244",107.00,108.50,106.00,107.00, 0.00,505
3044　健鼎, 99/03/04,"1,025,512","107,545,760",108.00,108.00,103.50,105.00,-2.00,601
3044　健鼎, 99/03/05,"1,098,413","116,178,365",107.00,107.50,104.00,105.00, 0.00,726
3044　健鼎, 99/03/08,"1,718,977","183,138,642",106.00,107.50,105.50,106.00,+1.00,399
3044　健鼎, 99/03/09,"1,094,864","118,715,176",107.00,109.00,107.00,109.00,+3.00,754
3044　健鼎, 99/03/10,"963,386","103,112,416",109.00,109.00,106.00,107.00,-2.00,577
3044　健鼎, 99/03/11,"1,427,105","151,863,786",108.50,108.50,104.50,108.00,+1.00,810
3044　健鼎, 99/03/12,"518,568","55,492,776",108.00,108.50,106.00,107.00,-1.00,405
3044　健鼎, 99/03/15,"479,264","50,531,350",107.50,107.50,104.50,105.50,-1.50,335
3044　健鼎, 99/03/16,"1,018,354","106,620,316",107.00,107.00,104.00,104.00,-1.50,586
3044　健鼎, 99/03/17,"1,524,117","160,989,402",105.50,107.00,104.00,106.00,+2.00,821
3044　健鼎, 99/03/18,"1,401,771","150,519,268",107.00,108.00,106.00,108.00,+2.00,870
3044　健鼎, 99/03/19,"606,882","64,644,051",108.50,108.50,105.50,106.00,-2.00,396
3044　健鼎, 99/03/22,"1,740,832","180,578,028",105.00,105.00,103.00,103.00,-3.00,"1,161"
3044　健鼎, 99/03/23,"1,060,602","111,734,608",105.00,107.50,104.00,104.00,+1.00,687
3044　健鼎, 99/03/24,"1,266,152","135,387,264",106.00,107.50,106.00,107.00,+3.00,834
3044　健鼎, 99/03/25,"1,120,421","118,443,415",108.00,108.00,105.00,105.50,-1.50,726
3044　健鼎, 99/03/26,"648,200","68,383,600",105.00,106.50,104.00,105.00,-0.50,551
3044　健鼎, 99/03/29,"1,340,097","144,098,021",106.00,108.50,105.50,108.50,+3.50,906
3044　健鼎, 99/03/30,"671,836","72,001,531",109.00,109.00,106.00,107.00,-1.50,406
3044　健鼎, 99/03/31,"869,448","94,008,158",108.50,109.00,107.00,107.50,+0.50,616
3044　健鼎, 99/04/01,"1,352,693","146,327,688",108.00,109.00,107.00,109.00,+1.50,878
3044　健鼎, 99/04/02,"837,817","90,159,508",109.50,110.00,106.50,107.00,-2.00,511
3044　健鼎, 99/04/06,"940,596","100,169,876",108.50,108.50,105.50,106.00,-1.00,617
3044　健鼎, 99/04/07,"1,035,293","110,867,202",106.50,108.50,105.50,106.50,+0.50,708
3044　健鼎, 99/04/08,"1,433,181","150,268,324",106.50,107.50,103.00,104.00,-2.50,851
3044　健鼎, 99/04/09,"1,711,911","176,143,422",104.00,105.00,102.00,102.00,-2.00,"1,227"
3044　健鼎, 99/04/12,"1,634,880","166,151,160",103.50,104.00,100.00,101.00,-1.00,938
3044　健鼎, 99/04/13,"2,212,178","219,663,622",100.00,101.00,98.20,98.50,-2.50,"1,436"
3044　健鼎, 99/04/14,"922,545","92,014,200",99.50,100.00,99.10,100.00,+1.50,587
3044　健鼎, 99/04/15,"4,052,895","419,116,975",101.00,106.00,100.50,105.50,+5.50,"1,742"
3044　健鼎, 99/04/16,"3,735,301","394,196,754",106.00,106.50,103.50,106.00,+0.50,"1,156"
3044　健鼎, 99/04/19,"2,060,569","218,173,957",104.50,107.50,103.50,104.50,-1.50,"1,207"
3044　健鼎, 99/04/20,"2,642,287","284,271,848",107.50,109.00,104.50,107.50,+3.00,"1,203"
3044　健鼎, 99/04/21,"1,859,900","200,506,100",108.00,109.00,106.50,109.00,+1.50,"1,191"
3044　健鼎, 99/04/22,"1,107,084","118,939,445",109.00,109.00,106.50,107.00,-2.00,859
3044　健鼎, 99/04/23,"1,030,687","109,080,635",107.50,107.50,104.50,105.50,-1.50,633
3044　健鼎, 99/04/26,"3,121,420","347,511,242",107.50,112.50,107.00,112.50,+7.00,"1,410"
3044　健鼎, 99/04/27,"4,755,507","550,141,560",113.50,119.00,113.00,117.50,+5.00,"2,935"
3044　健鼎, 99/04/28,"2,155,390","247,279,460",113.50,116.00,113.50,114.00,-3.50,"1,472"
3044　健鼎, 99/04/29,"1,743,958","203,564,602",116.00,118.50,114.50,116.50,+2.50,"1,105"
3044　健鼎, 99/04/30,"1,349,887","155,794,005",118.00,118.50,108.50,108.50,-8.00,"1,002"
3044　健鼎, 99/05/03,"2,025,602","224,347,419",112.00,114.50,109.00,109.50,+1.00,"1,245"
