有價證卷代號及名稱,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
4560　強信-KY,106/05/26,"4,059,072","159,916,673",38.00,41.00,38.00,39.80,X0.00,"2,879"
4560　強信-KY,106/05/31,"1,814,008","69,004,454",39.00,39.20,36.70,37.60,-2.20,"1,107"
4560　強信-KY,106/06/01,"506,000","18,981,600",37.60,37.80,37.25,37.60, 0.00,356
4560　強信-KY,106/06/02,"725,000","27,568,800",37.70,38.65,37.55,38.55,+0.95,464
4560　強信-KY,106/06/03,"391,300","14,970,494",38.50,38.55,37.90,38.40,-0.15,276
4560　強信-KY,106/06/05,"2,224,000","90,521,350",38.70,42.20,38.70,42.20,+3.80,"1,174"
4560　強信-KY,106/06/06,"2,170,060","90,669,666",41.40,43.60,40.50,42.20, 0.00,"1,336"
4560　強信-KY,106/06/07,"1,017,000","42,954,850",41.70,42.85,41.65,41.90,-0.30,652
4560　強信-KY,106/06/08,"713,000","29,358,050",41.70,41.70,40.95,41.05,-0.85,438
4560　強信-KY,106/06/09,"646,000","26,046,650",41.25,41.25,39.95,40.00,-1.05,407
4560　強信-KY,106/06/12,"371,000","14,867,550",39.80,40.35,39.60,40.00, 0.00,227
4560　強信-KY,106/06/13,"319,000","12,568,350",40.00,40.00,38.95,39.60,-0.40,213
4560　強信-KY,106/06/14,"548,291","21,223,137",39.60,39.90,37.40,38.25,-1.35,365
4560　強信-KY,106/06/15,"161,000","6,155,150",38.25,38.60,38.00,38.25, 0.00,85
4560　強信-KY,106/06/16,"294,000","11,419,950",38.00,39.25,38.00,39.15,+0.90,171
4560　強信-KY,106/06/19,"310,000","12,144,300",39.30,39.40,38.95,39.05,-0.10,175
4560　強信-KY,106/06/20,"223,000","8,625,600",39.25,39.25,38.40,38.70,-0.35,130
4560　強信-KY,106/06/21,"178,000","6,876,850",38.90,38.90,38.45,38.60,-0.10,96
4560　強信-KY,106/06/22,"264,000","10,136,750",38.60,38.75,38.20,38.50,-0.10,142
4560　強信-KY,106/06/23,"749,200","29,456,690",38.50,39.95,38.30,39.90,+1.40,460
4560　強信-KY,106/06/26,"453,000","17,956,050",39.90,40.10,39.40,39.50,-0.40,189
4560　強信-KY,106/06/27,"225,000","8,894,250",39.50,39.85,39.30,39.70,+0.20,110
4560　強信-KY,106/06/28,"221,000","8,746,550",39.40,39.80,39.40,39.75,+0.05,102
4560　強信-KY,106/06/29,"208,100","8,218,730",39.60,39.70,39.25,39.50,-0.25,121
4560　強信-KY,106/06/30,"373,000","14,771,700",39.10,40.00,39.05,40.00,+0.50,183
4560　強信-KY,106/07/03,"267,000","10,660,550",40.00,40.10,39.70,40.05,+0.05,139
4560　強信-KY,106/07/04,"254,000","10,089,950",40.00,40.10,39.30,39.30,-0.75,128
4560　強信-KY,106/07/05,"204,000","8,058,950",39.75,39.75,39.20,39.50,+0.20,76
4560　強信-KY,106/07/06,"223,191","8,879,163",39.65,40.05,39.55,39.90,+0.40,112
4560　強信-KY,106/07/07,"131,500","5,224,575",40.00,40.25,39.45,39.55,-0.35,73
4560　強信-KY,106/07/10,"267,000","10,574,450",39.85,39.85,39.30,39.55, 0.00,115
4560　強信-KY,106/07/11,"383,500","15,198,650",39.85,39.85,39.35,39.55, 0.00,163
4560　強信-KY,106/07/12,"373,100","14,911,435",39.75,40.45,39.60,40.35,+0.80,211
4560　強信-KY,106/07/13,"315,100","12,645,255",40.45,40.50,39.95,39.95,-0.40,141
4560　強信-KY,106/07/14,"283,300","11,384,550",39.95,40.50,39.90,40.30,+0.35,147
4560　強信-KY,106/07/17,"308,000","12,408,950",40.30,40.50,40.15,40.50,+0.20,128
