有價證卷代號及名稱,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
6477　安集,105/06/21,"4,103,661","88,330,839",20.20,22.75,20.20,22.40,X0.00,"3,036"
6477　安集,105/06/22,"2,688,300","61,256,780",21.95,23.90,21.50,23.00,+0.60,"1,334"
6477　安集,105/06/23,"2,103,000","48,797,900",22.90,23.70,22.70,23.35,+0.35,955
6477　安集,105/06/24,"1,154,000","26,496,450",23.00,23.50,22.50,22.90,-0.45,587
6477　安集,105/06/27,"543,000","12,360,950",22.20,23.10,22.20,22.65,-0.25,248
6477　安集,105/06/28,"443,065","9,873,346",22.65,22.65,22.10,22.20,-0.45,270
6477　安集,105/06/29,"406,297","8,946,934",22.35,22.35,21.90,21.95,-0.25,231
6477　安集,105/06/30,"680,438","15,510,175",22.00,23.15,22.00,22.70,+0.75,361
6477　安集,105/07/01,"1,010,597","22,979,401",22.60,23.50,21.90,23.50,+0.80,459
6477　安集,105/07/04,"670,000","15,542,950",23.15,23.65,22.95,23.15,-0.35,318
6477　安集,105/07/05,"278,000","6,292,000",23.05,23.05,22.00,22.70,-0.45,178
6477　安集,105/07/06,"736,004","16,204,588",22.50,22.50,21.80,22.10,-0.60,296
6477　安集,105/07/07,"171,000","3,787,450",22.00,22.30,22.00,22.00,-0.10,112
6477　安集,105/07/11,"207,300","4,573,914",22.00,22.20,21.95,22.00, 0.00,110
6477　安集,105/07/12,"598,250","12,756,175",21.70,21.75,21.05,21.30,-0.70,321
6477　安集,105/07/13,"124,000","2,678,150",21.30,21.70,21.30,21.70,+0.40,86
6477　安集,105/07/14,"132,000","2,871,450",21.70,22.00,21.30,21.80,+0.10,69
6477　安集,105/07/15,"186,000","4,120,500",21.80,22.45,21.80,22.00,+0.20,116
6477　安集,105/07/18,"223,100","4,940,580",22.00,22.45,21.90,22.00, 0.00,115
6477　安集,105/07/19,"122,000","2,679,050",22.00,22.30,21.80,22.05,+0.05,82
6477　安集,105/07/20,"117,050","2,556,790",21.85,22.00,21.70,21.95,-0.10,75
6477　安集,105/07/21,"140,180","3,040,156",21.80,21.85,21.60,21.65,-0.30,98
6477　安集,105/07/22,"205,088","4,394,300",21.60,21.65,21.20,21.40,-0.25,133
6477　安集,105/07/25,"194,074","4,110,433",21.45,21.65,21.00,21.00,-0.40,116
6477　安集,105/07/26,"162,000","3,376,950",21.00,21.10,20.70,20.80,-0.20,102
6477　安集,105/07/27,"286,001","5,862,572",20.80,20.80,20.25,20.30,-0.50,137
6477　安集,105/07/28,"249,000","5,132,900",20.30,21.30,20.30,20.55,+0.25,109
6477　安集,105/07/29,"72,000","1,485,150",20.55,20.80,20.50,20.80,+0.25,33
6477　安集,105/08/01,"128,000","2,660,550",20.80,20.95,20.70,20.70,-0.10,71
