ID,sid,股利發放年度,股利所屬盈餘期間,股東會日期,除息交易日,除息參考價,填息完成日,填息花費日數,現金股利發放日,除權交易日,除權參考價,填權完成日,填權花費日數,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計
0,2889,2020,2019全年,20'06/12,20'07/14,11.55,20'12/11,106,20'08/05,20'08/12,11.7,20'08/13,2,0.65,0,0.65,0.17,0,0.17,0.82
1,2889,2019,2018全年,19'06/14,19'08/06,10.45,19'09/09,24,19'08/29,19'09/24,10.85,19'10/21,17,0.45,0,0.45,0.1,0,0.1,0.55
2,2889,2018,2017全年,18'06/15,18'08/02,10.65,20'01/02,349,18'08/22,18'08/02,10.65,20'01/02,349,0.65,0,0.65,0.12,0,0.12,0.77
3,2889,2017,2016全年,17'06/16,17'08/08,8.96,18'01/15,112,17'09/08,17'08/08,8.96,18'01/15,112,0.55,0,0.55,0.15,0,0.15,0.69
4,2889,2016,2015全年,16'06/17,16'08/08,7.69,16'11/25,76,16'09/09,16'08/08,7.69,16'11/25,76,0.26,0,0.26,0.26,0,0.26,0.53
5,2889,2015,2014全年,15'06/26,15'08/11,7.7,15'09/18,29,15'09/16,15'08/11,7.7,15'09/18,29,0.29,0,0.29,0.3,0,0.3,0.59
6,2889,2014,2013全年,14'06/20,14'08/14,8.98,15'04/29,173,14'09/19,14'08/14,8.98,15'04/29,173,0.23,0,0.23,0.23,0,0.23,0.46
7,2889,2013,2012全年,13'06/21,13'08/09,9.58,13'09/13,25,,13'08/09,9.58,13'09/13,25,0.18,0,0.18,0.3,0,0.3,0.48
8,2889,2012,2011全年,12'06/22,12'08/02,9.37,13'01/02,107,,12'08/02,9.37,13'01/02,107,0.3,0,0.3,0.26,0.14,0.4,0.7
9,2889,2011,2010全年,11'06/24,11'10/19,10.95,20'01/07,2024,,11'10/19,10.95,20'01/07,2024,0.4,0,0.4,0.49,0.03,0.52,0.92
10,2889,2010,2009全年,10'06/25,10'08/03,10.05,10'08/09,5,,10'09/10,9.22,10'10/25,31,0.2,0,0.2,0.65,0,0.65,0.85
11,2889,2009,2008全年,09'06/19,,,,,,,,,,0,0,0,0,0,0,0
12,2889,2008,2007全年,08'06/27,08'09/15,7.68,09'03/27,131,,08'09/15,7.68,09'03/27,131,0.2,0,0.2,0.15,0,0.15,0.36
13,2889,2007,2006全年,07'06/28,07'08/14,10.35,08'01/15,107,,07'08/14,10.35,08'01/15,107,0.6,0,0.6,0.2,0,0.2,0.8
14,2889,2006,2005全年,06'06/09,06'08/08,8.98,06'10/02,40,,,,,,1,0,1,0,0,0,1
15,2889,2005,2004全年,05'06/29,05'08/31,11.65,08'04/17,650,,,,,,1.4,0,1.4,0,0,0,1.4
16,2889,2004,2003全年,04'06/11,04'07/13,12,04'10/06,59,,,,,,1,0,1,0,0,0,1
17,2889,2003,2002全年,03'06/06,,,,,,,,,,0,0,0,0,0,0,0
