ID,sid,股利發放年度,股利所屬盈餘期間,股東會日期,除息交易日,除息參考價,填息完成日,填息花費日數,現金股利發放日,除權交易日,除權參考價,填權完成日,填權花費日數,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計
0,2611,2020,2019全年,,,,,,,,,,,0,0,0,0,0,0,0
1,2611,2019,2018全年,19'06/14,19'08/29,7.57,20'12/17,320,19'09/12,,,,,0.41,0,0.41,0,0,0,0.41
2,2611,2018,2017全年,18'06/22,18'08/28,7.51,18'08/28,1,18'09/14,,,,,0.1,0,0.1,0,0,0,0.1
3,2611,2017,2016全年,17'06/22,,,,,,,,,,0,0,0,0,0,0,0
4,2611,2016,2015全年,16'06/16,16'09/10,7.02,17'01/06,80,16'10/14,16'09/10,7.02,17'01/06,80,0.15,0,0.15,0.15,0,0.15,0.3
5,2611,2015,2014全年,15'06/17,15'08/31,7.71,15'10/20,34,15'10/05,15'08/31,7.71,15'10/20,34,0.2,0,0.2,0.2,0,0.2,0.4
6,2611,2014,2013全年,14'06/17,14'07/10,10.05,14'12/09,106,,,,,,0.41,0,0.41,0,0,0,0.41
7,2611,2013,2012全年,13'06/14,13'09/03,12.1,15'01/06,334,,13'09/03,12.1,15'01/06,334,0.5,0,0.5,0.5,0,0.5,1
8,2611,2012,2011全年,12'06/19,,,,,,,,,,0,0,0,0,0,0,0
9,2611,2011,2010全年,11'06/21,,,,,,11'08/16,11.45,12'02/08,119,0,0,0,0.08,0.42,0.5,0.5
10,2611,2010,2009全年,10'06/18,10'09/14,16.05,12'03/02,362,,10'09/14,16.05,12'03/02,362,0.2,0,0.2,0,0.3,0.3,0.5
11,2611,2009,2008全年,09'06/19,,,,,,09'09/14,13.15,09'09/17,4,0,0,0,0,0.5,0.5,0.5
12,2611,2008,2007全年,08'06/13,08'09/16,13.45,09'04/08,138,,08'09/16,13.45,09'04/08,138,0.5,0,0.5,0.2,0.3,0.5,1
13,2611,2007,2006全年,07'06/15,07'08/09,22.5,08'04/14,166,,07'08/09,22.5,08'04/14,166,0.6,0,0.6,0.6,0,0.6,1.2
14,2611,2006,2005全年,06'06/16,06'08/25,12.25,06'08/25,1,,,,,,0.3,0,0.3,0,0,0,0.3
15,2611,2005,2004全年,05'06/17,05'07/05,8.93,06'04/25,199,,,,,,0.3,0,0.3,0,0,0,0.3
16,2611,2004,2003全年,04'06/18,04'08/05,6.85,04'09/07,22,,04'08/05,6.85,04'09/07,22,0.4,0,0.4,0.2,0,0.2,0.6
17,2611,2003,2002全年,03'06/20,03'08/04,6.85,03'10/07,46,,,,,,0.5,0,0.5,0,0,0,0.5
18,2611,2002,2001全年,02'06/28,,,,,,,,,,0,0,0,0.2,0.5,0.7,0.7
19,2611,2001,2000全年,01'05/30,,,,,,,,,,0,0,0,0,0,0,0
20,2611,2000,1999全年,00'05/25,,,,,,,,,,0,0,0,0.5,1,1.5,1.5
21,2611,1999,1998全年,99'05/27,,,,,,,,,,0,0,0,1.2,1,2.2,2.2
22,2611,1998,1997全年,,,,,,,,,,,0,0,0,0.8,0.4,1.2,1.2
23,2611,1997,1996全年,97'05/08,,,,,,,,,,0,0,0,0,0,0,0
24,2611,1996,1995全年,96'05/03,96'07/15,22.3,96'07/15,1,,96'07/15,21.23,96'07/15,1,0.5,0,0.5,0.5,0,0.5,1
25,2611,1995,1994全年,95'05/10,,,,,,95'07/06,32.28,98'04/18,793,0,0,0,1.8,0,1.8,1.8
26,2611,1994,1993全年,94'05/11,94'06/08,64.5,94'06/08,1,,94'08/03,55.08,,,0.5,0,0.5,1,0.8,1.8,2.3
27,2611,1993,1992全年,93'05/16,,,,,,,,,,0,0,0,0,0,0,0
28,2611,1992,1991全年,92'03/22,,,,,,92'04/28,,,,0,0,0,1.8,0.5,2.3,2.3
29,2611,1991,1990全年,91'04/23,,,,,,91'07/15,,,,0,0,0,1.8,1.4,3.2,3.2
