ID,sid,交易季度,交易日數,開盤,最高,最低,收盤,漲跌,漲跌(%),振幅(%),成交張數千張,成交張數日均,成交金額億元,成交金額日均,法人買賣超(千張)外資,法人買賣超(千張)投信,法人買賣超(千張)自營,法人買賣超(千張)合計,外資持股(%),融資(千張)增減,融資(千張)餘額,融券(千張)增減,融券(千張)餘額,券資比(%)
0,2491,21Q1,32,10,14.9,9.72,11.95,+1.95,+19.5,51.8,65.6,2,8.41,0.26,-0.14,0,+0.02,-0.13,,,,,,
1,2491,20Q4,63,9,12.2,8.25,10,+1.18,+13.4,44.8,25.4,0.4,2.63,0.04,+0.22,0,0,+0.23,8,+0.53,0.72,0,0,0
2,2491,20Q3,66,7.99,10.35,7.5,8.82,+1.03,+13.2,36.6,14.7,0.22,1.31,0.02,-0.04,0,-0.01,-0.06,7.8,0,0.19,0,0,1.6
3,2491,20Q2,60,7.15,8.5,6.75,7.79,+0.66,+9.26,24.5,6.69,0.11,0.51,0.009,,,,,7.8,+0.19,0.19,0,0,0
4,2491,20Q1,56,9.45,11.3,6.2,7.13,-2.28,-24.2,54.2,5,0.09,0.47,0.008,+0.03,0,0,+0.03,7.8,0,0,0,0,0
5,2491,19Q4,64,10.1,12.45,9.08,9.41,-0.69,-6.83,33.4,7.49,0.12,0.79,0.01,,,,,7.8,0,0,0,0,0
6,2491,19Q3,63,5.71,11.1,5.68,10.1,+4.36,+76,94.4,9.68,0.15,0.85,0.01,+0.03,0,0,+0.03,7.8,0,0,0,0,0
7,2491,19Q2,61,6,6.25,5.4,5.74,-0.38,-6.21,13.9,1.21,0.02,0.07,0.001,,,,,7.8,0,0,0,0,0
8,2491,19Q1,54,6.06,7.27,5.35,6.12,+0.48,+8.51,34,1.53,0.03,0.1,0.002,-0.01,0,0,-0.01,7.8,0,0,0,0,0
9,2491,18Q4,65,6.73,6.73,4.5,5.64,-0.98,-14.8,33.7,1.44,0.02,0.08,0.001,,,,,8.1,0,0,0,0,0
10,2491,18Q3,64,7.54,8.29,6.46,6.62,-0.92,-12.2,24.3,2.73,0.04,0.2,0.003,+0.02,0,0,+0.02,8.1,0,0,0,0,0
11,2491,18Q2,60,7.25,10.75,6.21,7.54,+0.24,+3.29,62.2,7.22,0.12,0.62,0.01,+0.01,0,0,+0.01,8.2,0,0,0,0,0
12,2491,18Q1,58,6.8,7.99,6.1,7.3,+0.28,+3.99,26.9,3.79,0.07,0.27,0.005,,,,,8.2,0,0,0,0,0
13,2491,17Q4,62,7.48,7.55,6.52,7.02,-0.46,-6.15,13.8,1.29,0.02,0.09,0.001,,,,,8.4,0,0,0,0,0
14,2491,17Q3,66,6.74,7.75,6.39,7.48,+0.75,+11.1,20.2,2.44,0.04,0.17,0.003,,,,,8.4,0,0,0,0,0
15,2491,17Q2,61,7.07,7.2,6.42,6.73,-0.42,-5.87,10.9,1.23,0.02,0.08,0.001,,,,,8.3,0,0,0,0,0
16,2491,17Q1,57,7.53,8.45,6.48,7.15,-0.38,-5.05,26.2,1.78,0.03,0.13,0.002,+0.03,0,0,+0.03,8.6,0,0,0,0,0
17,2491,16Q4,64,7.8,8.2,6,7.53,-0.27,-3.46,28.2,1,0.02,0.07,0.001,,,,,8.5,0,0,0,0,0
18,2491,16Q3,62,8.1,9.26,7.24,7.8,0,0,25.9,2.51,0.04,0.2,0.003,,,,,8.5,0,0,0,0,0
19,2491,16Q2,61,7,8.5,6.55,7.8,+0.8,+11.4,27.9,1.81,0.03,0.13,0.002,,,,,9,0,0,0,0,0
20,2491,16Q1,57,6.73,7.7,6.12,7,0,0,22.6,1.93,0.03,0.13,0.002,,,,,0.4,0,0,0,0,0
21,2491,15Q4,65,8.7,9.15,5.95,7,-1.7,-19.5,36.8,3.64,0.06,0.27,0.004,+0.08,0,0,+0.08,0.5,0,0,0,0,0
22,2491,15Q3,63,12.6,13.45,7.92,8.7,-3.25,-27.2,46.3,6.88,0.11,0.71,0.01,,,,,0.4,0,0,0,0,0
23,2491,15Q2,61,13.4,13.65,7.2,11.95,-1.55,-11.5,47.8,19.6,0.32,2.05,0.03,+0.47,0,0,+0.46,1,0,0,0,0,0
24,2491,15Q1,55,12.3,17,12.1,13.5,+1.3,+10.7,40.2,23.8,0.43,3.6,0.07,+0.02,0,0,+0.02,0.3,0,0,0,0,0
25,2491,14Q4,66,8.33,13.9,7.76,12.2,+4.11,+50.8,75.9,19.5,0.29,2.37,0.04,+0.11,0,0,+0.11,0.2,0,0,0,0,0
26,2491,14Q3,64,6.93,11.2,6.78,8.09,+1.16,+16.7,63.8,5.72,0.09,0.53,0.008,,,,,0.07,0,0,0,0,0
27,2491,14Q2,62,4.96,9.33,4.02,6.93,+1.97,+39.7,107,8.28,0.13,0.56,0.009,,,,,0.07,0,0,0,0,0
28,2491,14Q1,56,2.22,5.69,2.22,4.96,+2.75,+124,157,3.65,0.07,0.15,0.003,,,,,0.07,0,0,0,0,0
29,2491,13Q4,65,2.11,2.4,1.79,2.21,-0.04,-1.78,27.1,0.86,0.01,0.02,,,,,,0.07,0,0,0,0,0
30,2491,13Q3,64,2.7,2.81,1.8,2.25,-0.58,-20.5,35.7,0.9,0.01,0.02,,,,,,0.07,0,0,0,0,0
31,2491,13Q2,61,2.17,3.72,1.81,2.88,+0.71,+32.7,88,2.5,0.04,0.07,0.001,,,,,0.07,0,0,0,0,0
32,2491,13Q1,56,1.9,2.6,1.86,2.17,+0.15,+7.43,36.6,0.66,0.01,0.01,,,,,,0.1,-0.02,0,0,0,0
33,2491,12Q4,60,3.39,3.39,1.73,2.02,-1.15,-36.3,52.4,0.99,0.02,0.02,,,,,,0.1,-0.32,0.02,0,0,0
34,2491,12Q3,59,3.22,3.54,1.5,1.64,-1.37,-45.5,67.8,4.94,0.08,0.14,0.002,,,,,,0,0.66,0,0,0
35,2491,12Q2,63,4.1,4.38,2.53,3.01,-1.09,-26.6,45.1,4.35,0.07,0.14,0.002,,,,,0.07,-0.1,0.67,0,0,0
36,2491,12Q1,58,3.55,5.64,3.31,4.1,+0.78,+23.5,70.2,13.4,0.23,0.62,0.01,,,,,0.1,-0.1,0.77,0,0,0
37,2491,11Q4,64,4.56,4.81,2.68,3.32,-1.4,-29.7,45.1,4.06,0.06,0.15,0.002,+0.08,0,0,+0.08,0.2,-0.3,0.87,-0.02,0,0
38,2491,11Q3,65,6.64,7.18,4.26,4.72,-1.92,-28.9,44,12,0.18,0.69,0.01,-0.07,0,0,-0.07,0.1,-0.44,1.18,+0.02,0.02,1.4
39,2491,11Q2,61,8.8,10.1,6.14,6.64,-2.36,-26.2,44,24.9,0.41,1.9,0.03,,,,,0.2,+1.62,1.62,0,0,0
40,2491,11Q1,57,6.3,9.48,6.13,9,+2.72,+43.3,53.3,10.2,0.18,0.83,0.01,,,,,0.1,0,0,0,0,0
41,2491,10Q4,53,2.84,7.85,2,6.28,+3.45,+122,207,12.1,0.23,0.61,0.01,,,,,0.1,0,0,0,0,0
42,2491,10Q3,65,3.11,3.8,2.79,2.83,-0.35,-11,31.8,15.3,0.23,0.48,0.007,,,,,0.2,0,0,0,0,0
43,2491,10Q2,63,3.8,3.99,2.54,3.18,-0.63,-16.5,38.1,19.3,0.31,0.6,0.009,,,,,0.2,0,0,0,0,0
44,2491,10Q1,57,4.86,5.47,3.3,3.81,-1.19,-23.8,43.4,12.2,0.21,0.52,0.009,,,,,0.2,0,0,0,0,0
45,2491,09Q4,54,3.04,6.58,2.86,5,+2.07,+70.6,127,33.6,0.62,1.47,0.03,-0.06,0,0,-0.06,0.2,0,0,0,0,0
46,2491,09Q3,65,2.6,3.36,2.05,2.93,+0.33,+12.7,50.4,28.1,0.43,0.77,0.01,,,,,0.2,0,0,0,0,0
47,2491,09Q2,63,4.57,5.22,2.48,2.6,-2.31,-47,55.8,54.6,0.87,1.93,0.03,,,,,0.3,0,0,0,0,0
48,2491,09Q1,6,7.02,7.02,4.91,4.91,-2.11,-30.1,30.1,0.76,0.13,0.04,0.007,,,,,0.3,0,0,0,0,0
49,2491,08Q3,51,13.2,20.75,7.02,7.02,-5.88,-45.6,106,332,6.5,53,1,,,,,,0,0,0,0,0
50,2491,08Q2,63,13,15.55,10,12.9,+0.1,+0.78,43.4,174,2.8,22.5,0.36,+0.18,0,0,+0.18,0.4,0,0,0,0,0
51,2491,08Q1,47,12.7,15.95,8.61,12.8,+0.1,+0.79,57.8,189,4,24.5,0.52,+0.49,0,+0.01,+0.49,0.4,0,0,0,0,0
52,2491,07Q4,64,29.5,29.8,9.95,12.7,-16.8,-57,67.3,567,8.9,102,1.6,-0.15,0,-0.07,-0.22,,,,,,
53,2491,07Q3,63,16.9,31.5,14.4,29.5,+12.5,+73.5,101,880,14,193,3.1,-0.09,0,+0.06,-0.03,0.2,,,,,
54,2491,07Q2,62,5.1,17.3,4.9,17,+11.92,+235,244,411,6.6,38.1,0.61,+0.29,-0.01,0,+0.29,0.2,,,,,
55,2491,07Q1,57,6,6.4,4.19,5.08,-1.01,-16.6,36.3,91.2,1.6,4.89,0.09,,,,,0.1,,,,,
56,2491,06Q4,63,3.88,7.27,3.71,6.09,+2.18,+55.8,91,187,3,9.7,0.15,+0.03,0,+0.02,+0.05,0.1,,,,,
57,2491,06Q3,52,1.2,4.37,1.03,3.91,+2.68,+218,272,57.9,1.1,1.67,0.03,0,0,0,0,0.1,,,,,
58,2491,06Q2,62,0.9,1.32,0.82,1.23,+0.33,+36.7,55.6,58.5,0.94,0.61,0.01,,,,,0.1,0,0,0,0,0
59,2491,06Q1,58,1.07,1.33,0.87,0.9,-0.25,-21.7,40,22.6,0.39,0.25,0.004,,,,,0.1,0,0,0,0,0
60,2491,05Q4,64,1.12,1.78,0.79,1.15,+0.1,+9.52,94.3,78.4,1.2,1.02,0.02,,,,,0.1,0,0,0,0,0
61,2491,05Q3,63,2.01,2.81,1,1.05,-0.83,-44.2,96.3,125,2,2.34,0.04,,,,,0.1,-3.41,0,0,0,0
62,2491,05Q2,3,1.65,1.88,1.65,1.88,+0.33,+21.3,14.8,1.01,0.34,0.02,0.006,,,,,0.5,-0.09,3.41,0,0,0
63,2491,05Q1,1,1.55,1.55,1.55,1.55,-0.11,-6.63,0,26.1,26.1,0.4,0.4,-0.02,0,0,-0.02,,-1.86,26.1,-0.02,0,0
64,2491,04Q4,65,1.06,1.99,0.8,1.66,+0.53,+46.9,105,258,4,3.4,0.05,,,,,0,-32.8,27.9,-17,0.02,0.09
65,2491,04Q3,63,5.2,6.85,1.13,1.13,-4.42,-79.6,103,675,10.7,37.4,0.59,,,,,0,-52.3,61.5,+16.6,17.5,28.5
66,2491,04Q2,64,12.2,13.8,5.55,5.55,-6.65,-54.5,67.6,457,7.1,48.3,0.75,,,,,0,-19.5,114,+0.29,0.78,0.7
67,2491,04Q1,58,11.75,14.9,10.65,12.2,+0.4,+3.39,36,1142,19.7,153,2.6,+9.47,0,+1.52,+11,0,+1.45,134,-2.02,0.5,0.4
68,2491,03Q4,65,12.65,14.1,11.3,11.8,-0.9,-7.09,22,608,9.4,77.7,1.2,-40.3,-0.48,+4.43,-36.4,0,+17.8,132,-3.9,2.53,1.9
69,2491,03Q3,65,16.8,18,12.7,12.7,-3.8,-23,32.1,1099,16.9,167,2.6,-18.2,+0.48,+1.2,-16.5,0,+8.93,115,-78.6,6.51,5.7
70,2491,03Q2,63,13.2,17.2,9.95,16.5,+2.35,+16.6,51.2,1906,30.3,257,4.1,-1.57,-11.8,-0.11,-13.5,0,+18.9,105,+71.4,85.2,80.8
71,2491,03Q1,56,15.6,20.3,14.15,14.15,-1.75,-11,38.7,809,14.4,144,2.6,-3.6,-0.83,-0.05,-4.48,0,+3,86.7,+7.46,14.7,17
72,2491,02Q4,65,17.1,28.3,15.8,15.9,-1.1,-6.47,73.5,1744,26.8,393,6.1,+4.45,-0.83,+0.8,+4.42,0,+30.1,84.3,+2.35,7.82,9.3
73,2491,02Q3,65,16,18.8,14,17,+1,+6.25,30,538,8.3,90.5,1.4,-1.96,+13.5,+0.4,+11.9,1,+8.81,55,-35.4,6.25,11.4
74,2491,02Q2,63,30,33.3,15.3,16,-14.6,-47.7,58.8,480,7.6,116,1.8,,,,,1.7,+1.67,46.1,+39.9,42.1,91.4
75,2491,02Q1,55,29.6,33.9,22.1,30.6,+1,+3.38,39.9,689,12.5,193,3.5,-0.06,0,+2.05,+2,0,+10.7,44.8,+0.02,2.43,5.4
76,2491,01Q4,64,18.5,29.6,16.4,29.6,+10.7,+56.6,69.8,720,11.2,162,2.5,+0.06,0,0,+0.06,0.03,+25.1,34.7,+0.25,2.7,7.8
77,2491,01Q3,61,51,51,14.5,18.9,-32.1,-62.9,71.6,104,1.7,5.41,0.09,0,0,0,0,0,,,,,
78,2491,01Q2,62,77,82,45,51,-26,-33.8,48.1,149,2.4,,,,,,,,,,,,
79,2491,01Q1,57,46.8,98.5,43.9,77,+29.8,+63.1,116,303,5.3,,,,,,,,,,,,
80,2491,00Q4,70,117,120,44.8,47.2,-67.8,-59,65.4,153,2.2,,,,,,,,,,,,
81,2491,00Q3,70,310,314,102,115,-200,-63.5,67.3,174,2.5,,,,,,,,,,,,
82,2491,00Q2,69,300,512,252,315,+34,+12.1,92.5,89.9,1.3,,,,,,,,,,,,
83,2491,00Q1,30,64,334,64,281,+217,+339,422,24.4,0.81,,,,,,,,,,,,
