ID,sid,股利發放年度,股利所屬盈餘期間,股東會日期,除息交易日,除息參考價,填息完成日,填息花費日數,現金股利發放日,除權交易日,除權參考價,填權完成日,填權花費日數,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計
0,1235,2020,2019全年,20'06/22,20'12/15,24.65,20'12/28,10,21'01/13,20'12/15,24.65,20'12/28,10,0.55,0,0.55,0.55,0,0.55,1.1
1,1235,2019,2018全年,19'06/24,,,,,,19'11/14,26,20'07/13,159,0,0,0,1.25,0,1.25,1.25
2,1235,2018,2017全年,18'06/25,,,,,,18'11/13,29.7,,,0,0,0,4.5,0,4.5,4.5
3,1235,2017,2016全年,17'06/19,,,,,,,,,,0,0,0,0,0,0,0
4,1235,2016,2015全年,16'06/13,,,,,,,,,,0,0,0,0,0,0,0
5,1235,2015,2014全年,15'06/08,,,,,,15'10/14,18.25,16'02/15,82,0,0,0,0.8,0,0.8,0.8
6,1235,2014,2013全年,14'06/16,,,,,,,,,,0,0,0,0,0,0,0
7,1235,2013,2012全年,13'06/10,,,,,,,,,,0,0,0,0,0,0,0
8,1235,2012,2011全年,12'06/18,,,,,,,,,,0,0,0,0,0,0,0
9,1235,2011,2010全年,11'06/17,,,,,,11'11/03,24.3,11'11/08,4,0,0,0,0.3,0,0.3,0.3
10,1235,2010,2009全年,10'06/17,,,,,,10'09/13,46.9,10'09/14,2,0,0,0,0.3,0,0.3,0.3
11,1235,2009,2008全年,09'06/03,,,,,,09'10/06,33.5,09'10/09,4,0,0,0,0.3,0,0.3,0.3
12,1235,2008,2007全年,08'06/18,,,,,,08'11/12,27.85,08'12/09,20,0,0,0,1.4,0,1.4,1.4
13,1235,2007,2006全年,07'06/15,,,,,,07'09/15,20.4,07'09/17,1,0,0,0,0.5,0.5,1,1
14,1235,2006,2005全年,06'06/16,06'07/05,13.45,06'08/02,21,,,,,,0.5,0,0.5,0,0,0,0.5
15,1235,2005,2004全年,05'06/23,,,,,,05'10/06,12.3,05'12/12,47,0,0,0,1.2,0,1.2,1.2
16,1235,2004,2003全年,04'06/18,04'07/15,16.8,07'04/23,685,,,,,,1,0,1,0,0,0,1
17,1235,2003,2002全年,03'06/18,03'07/30,20.1,03'11/13,75,,03'07/30,20.1,03'11/13,75,1,0,1,0.5,0,0.5,1.5
18,1235,2002,2001全年,02'06/14,02'07/16,16.2,02'08/15,23,,02'09/12,16,02'09/12,1,1,0,1,0.5,0,0.5,1.5
19,1235,2001,2000全年,01'05/25,01'06/28,12.4,01'06/29,2,,,,,,1,0,1,0,0,0,1
20,1235,2000,1999全年,00'05/12,00'06/22,,00'06/22,1,,00'09/14,,00'10/06,19,0.5,0,0.5,0.5,0,0.5,1
21,1235,1999,1998全年,99'05/24,,,,,,,,,,0,0,0,0.8,0,0.8,0.8
22,1235,1998,1997全年,,,,,,,,,,,0,0,0,0.4,0.4,0.8,0.8
23,1235,1997,1996全年,,,,,,,,,,,0,0,0,0.5,0.5,1,1
24,1235,1996,1995全年,96'05/27,,,,,,96'07/15,,96'10/29,69,0,0,0,0.6,0,0.6,0.6
25,1235,1995,1994全年,95'05/20,95'06/24,20,,,,,,,,0.3,0,0.3,0,0,0,0.3
26,1235,1994,1993全年,94'06/03,,,,,,,,,,0,0,0,0,0,0,0
27,1235,1993,1992全年,93'05/17,93'06/10,18.3,,,,,,,,0.4,0,0.4,0,0,0,0.4
28,1235,1992,1991全年,,,,,,,,,,,0.3,0,0.3,0,0,0,0.3
29,1235,1991,1990全年,,,,,,,,,,,0,0,0,0.3,0,0.3,0.3
30,1235,1990,1989全年,,,,,,,,,,,0,0,0,0.95,2.39,3.34,3.34
