sid,單季,負債總額,負債總額百分比,每股淨值(元),股東權益總額
1712,2020Q3,76.77,51.7,16.92,71.63
1712,2020Q2,81.58,54.1,16.32,69.1
1712,2020Q1,85.94,56.6,15.56,65.93
1712,2019Q4,81.88,53.6,16.72,70.77
1712,2019Q3,81.09,53.9,16.35,69.23
1712,2019Q3,81.09,53.9,16.35,69.23
1712,2019Q3,81.09,53.9,16.35,69.23
1712,2019Q2,82.87,54.7,16.24,68.71
1712,2019Q2,82.87,54.7,16.24,68.71
1712,2019Q2,82.87,54.7,16.24,68.71
1712,2019Q2,82.87,54.7,16.24,68.71
1712,2019Q1,88.14,54.9,17.1,72.37
1712,2019Q1,88.14,54.9,17.1,72.37
1712,2019Q1,88.14,54.9,17.1,72.37
1712,2018Q4,78.98,52.8,16.65,70.52
1712,2018Q4,78.98,52.8,16.65,70.52
1712,2018Q4,78.98,52.8,16.65,70.52
1712,2018Q3,81.6,54.3,16.24,68.78
1712,2018Q3,81.6,54.3,16.24,68.78
1712,2018Q3,81.6,54.3,16.24,68.78
1712,2018Q3,81.6,54.3,16.24,68.78
1712,2018Q2,85.49,55.7,16.08,67.97
1712,2018Q2,85.49,55.7,16.08,67.97
1712,2018Q2,85.49,55.7,16.08,67.97
1712,2018Q1,88.64,56.3,16.37,68.78
1712,2018Q1,88.64,56.3,16.37,68.78
1712,2018Q1,88.64,56.3,16.37,68.78
1712,2018Q1,88.64,56.3,16.37,68.78
1712,2017Q4,85.61,56.2,15.99,66.83
1712,2017Q4,85.61,56.2,15.99,66.83
1712,2017Q4,85.61,56.2,15.99,66.83
1712,2017Q3,88.13,57.5,15.96,65.12
1712,2017Q3,88.13,57.5,15.96,65.12
1712,2017Q3,88.13,57.5,15.96,65.12
1712,2017Q2,91.06,60,15.64,60.6
1712,2017Q2,91.06,60,15.64,60.6
1712,2017Q2,91.06,60,15.64,60.6
1712,2017Q2,91.06,60,15.64,60.6
1712,2017Q1,92.07,60.2,16.14,60.81
1712,2017Q1,92.07,60.2,16.14,60.81
1712,2017Q1,92.07,60.2,16.14,60.81
1712,2016Q4,98.33,62.7,16.11,58.44
1712,2016Q4,98.33,62.7,16.11,58.44
1712,2016Q4,98.33,62.7,16.11,58.44
1712,2016Q4,98.33,62.7,16.11,58.44
1712,2016Q3,100.1,64.5,15.59,55.08
1712,2016Q3,100.1,64.5,15.59,55.08
1712,2016Q2,103.3,65.4,15.51,54.55
1712,2016Q2,103.3,65.4,15.51,54.55
1712,2016Q2,103.3,65.4,15.51,54.55
1712,2016Q2,103.3,65.4,15.51,54.55
1712,2016Q1,106.2,65.7,15.75,55.41
1712,2016Q1,106.2,65.7,15.75,55.41
1712,2016Q1,106.2,65.7,15.75,55.41
1712,2015Q4,101.8,65.4,15.34,53.96
1712,2015Q4,101.8,65.4,15.34,53.96
1712,2015Q4,101.8,65.4,15.34,53.96
1712,2015Q3,111.1,67.7,15.04,52.94
1712,2015Q3,111.1,67.7,15.04,52.94
1712,2015Q3,111.1,67.7,15.04,52.94
