sid,單季,負債總額,負債總額百分比,每股淨值(元),股東權益總額
2406,2020Q3,90.72,63.3,8.19,52.49
2406,2020Q2,101.9,67,7.82,50.27
2406,2020Q1,103.7,70.8,7.54,42.68
2406,2019Q4,93.49,65.2,10.6,49.99
2406,2019Q3,99.63,65.8,10.98,51.84
2406,2019Q2,117.5,68.9,6.8,53.03
2406,2019Q1,149.9,74.2,6.99,52.13
2406,2018Q4,138.8,74.2,6.07,48.31
2406,2018Q3,155.1,73.1,7.1,57
2406,2018Q2,171.7,72.5,8.94,65.26
2406,2018Q1,179.4,71.9,9.82,70
2406,2017Q4,172.8,70.8,10.39,71.27
2406,2017Q3,159.2,67.9,12.66,75.26
2406,2017Q2,157.2,66.9,13.31,77.92
2406,2017Q1,136.6,58.4,17.76,97.4
2406,2016Q4,144.2,58.6,18.86,101.9
2406,2016Q3,153.9,59.8,19.47,103.4
2406,2016Q2,164.4,61.5,20.12,102.8
2406,2016Q1,119.2,53.1,19.85,105.5
2406,2015Q4,121.9,56.4,18.06,94.11
2406,2015Q3,107.8,57.4,17.28,79.86
2406,2015Q2,103,58.3,16.8,73.61
2406,2015Q1,90.58,53.8,17.42,77.71
2406,2014Q4,87.6,53.1,17.82,77.35
2406,2014Q3,81.49,51.8,18.09,75.85
2406,2014Q2,66.93,47.7,18.32,73.32
2406,2014Q1,56.28,43.7,18.24,72.64
2406,2013Q4,58.41,48.3,16.06,62.41
2406,2013Q3,53.3,47.2,15.92,59.71
2406,2013Q2,47.98,44.1,16.43,60.89
2406,2013Q1,48.73,44.4,16.53,61.03
2406,2012Q4,44.08,41.9,16.86,61.04
2406,2012Q3,41.18,39.1,18.03,64.12
2406,2012Q2,41.96,38.9,18.77,65.99
2406,2012Q1,40.53,37,19.07,69.03
2406,2011Q4,38.75,38.2,17.35,62.66
2406,2011Q3,43.53,40.2,17.79,64.76
2406,2011Q2,42.59,40.2,19.43,63.27
2406,2011Q1,32.19,31.4,21.19,70.17
2406,2010Q4,14.41,19.8,18.57,58.48
2406,2010Q3,13.28,25.5,14.09,38.81
2406,2010Q2,13.72,28.5,13.7,34.47
2406,2010Q1,14.48,31.3,13.07,31.79
2406,2009Q4,20.26,42.2,12.87,27.73
2406,2009Q3,15.76,41.7,11.78,22.03
2406,2009Q2,16.31,46.1,6.3,19.1
2406,2009Q1,16.94,48.3,6.16,18.16
2406,2008Q4,17.89,50.1,6.05,17.84
2406,2008Q3,17.77,48.7,6.35,18.73
2406,2008Q2,17.26,47.8,6.39,18.85
2406,2008Q1,19.98,50.8,6.56,19.35
2406,2007Q4,21.9,52.8,6.64,19.57
2406,2007Q2,14.66,32.2,10.58,30.92
2406,2006Q4,14.25,31,10.93,31.78
2406,2006Q2,15.69,32.2,11.25,33.1
2406,2005Q4,20,36,12.09,35.58
2406,2005Q2,22.73,37.1,13.19,38.59
2406,2002Q4,18.37,33.4,14.5,36.55
2406,2001Q4,17.26,28.7,17,42.85
2406,2000Q4,15.91,24.4,21.5,49.26
2406,1999Q4,16.49,36.1,20.87,29.23
