ID,sid,股利發放年度,股利所屬盈餘期間,股東會日期,除息交易日,除息參考價,填息完成日,填息花費日數,現金股利發放日,除權交易日,除權參考價,填權完成日,填權花費日數,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計
0,2340,2020,2019全年,20'06/16,,,,,,,,,,0,0,0,0,0,0,0
1,2340,2019,2018全年,19'06/13,19'07/01,20.6,19'07/01,1,19'07/24,,,,,0.5,0,0.5,0,0,0,0.5
2,2340,2018,2017全年,18'06/20,18'07/20,25.75,18'07/27,6,18'08/15,,,,,1.35,0,1.35,0,0,0,1.35
3,2340,2017,2016全年,17'06/21,17'07/24,16.65,17'09/07,34,17'08/18,,,,,1.19,0,1.19,0,0,0,1.19
4,2340,2016,2015全年,16'06/24,16'07/14,11.7,16'07/22,7,16'08/10,,,,,1,0,1,0,0,0,1
5,2340,2015,2014全年,15'06/24,15'07/20,10.6,16'03/25,169,15'08/28,,,,,0.75,0,0.75,0,0,0,0.75
6,2340,2014,2013全年,14'06/17,14'07/24,15.05,14'09/01,28,14'08/20,,,,,0.6,0,0.6,0,0,0,0.6
7,2340,2013,2012全年,13'06/19,13'07/05,10.95,13'07/11,5,,,,,,0.45,0,0.45,0,0,0,0.45
8,2340,2012,2011全年,12'06/22,12'07/10,12,12'09/07,43,,,,,,0.6,0,0.6,0,0,0,0.6
9,2340,2011,2010全年,11'06/17,11'07/22,14.35,12'02/15,141,,,,,,1,0,1,0,0,0,1
10,2340,2010,2009全年,10'06/15,10'07/05,21.8,10'07/05,1,,,,,,0.25,0,0.25,0,0,0,0.25
11,2340,2009,2008全年,09'06/16,09'07/01,26.4,09'07/01,1,,,,,,0.25,0,0.25,0,0,0,0.25
12,2340,2008,2007全年,08'06/13,08'07/22,23.95,08'07/22,1,,,,,,0.99,0,0.99,0,0,0,0.99
13,2340,2007,2006全年,07'06/13,,,,,,,,,,0,0,0,0,0,0,0
14,2340,2006,2005全年,06'06/14,,,,,,,,,,0,0,0,0,0,0,0
15,2340,2005,2004全年,05'06/10,,,,,,,,,,0,0,0,0,0,0,0
16,2340,2004,2003全年,04'06/15,,,,,,,,,,0,0,0,0,0,0,0
17,2340,2003,2002全年,03'05/23,,,,,,,,,,0,0,0,0,0,0,0
18,2340,2002,2001全年,02'05/29,,,,,,,,,,0,0,0,0,0,0,0
19,2340,2001,2000全年,01'05/23,,,,,,01'08/10,15.1,02'01/10,104,0,0,0,1.5,1,2.5,2.5
20,2340,2000,1999全年,00'05/30,,,,,,00'07/06,43.3,00'08/17,34,0,0,0,1,1,2,2
21,2340,1999,1998全年,99'05/19,,,,,,99'07/06,53.5,00'04/11,204,0,0,0,2,1,3,3
22,2340,1998,1997全年,98'04/24,,,,,,98'06/02,75,,,0,0,0,2.5,1,3.5,3.5
23,2340,1997,1996全年,97'05/02,,,,,,97'06/11,44.4,97'06/28,16,0,0,0,1.5,1,2.5,2.5
24,2340,1996,1995全年,96'06/24,,,,,,96'07/30,20.63,96'08/03,3,0,0,0,0,1,1,1
25,2340,1995,1994全年,95'03/31,,,,,,95'07/27,32.07,97'01/09,418,0,0,0,2.2,0.3,2.5,2.5
26,2340,1994,1993全年,94'05/10,,,,,,94'08/25,,,,0,0,0,1.8,1.2,3,3
27,2340,1993,1992全年,93'06/22,,,,,,93'09/15,,,,0,0,0,0,2,2,2
