sid,單季,負債總額,負債總額百分比,每股淨值(元),股東權益總額
1438,2020Q3,3.66,39.3,5.51,5.64
1438,2020Q2,0.72,11.3,5.53,5.67
1438,2020Q1,0.71,11.2,5.48,5.62
1438,2019Q4,0.7,11.9,5.02,5.14
1438,2019Q3,0.7,12,5.03,5.16
1438,2019Q2,0.71,11.9,5.13,5.25
1438,2019Q1,0.7,11.8,5.14,5.26
1438,2018Q4,0.7,11.8,5.12,5.25
1438,2018Q3,0.71,11.7,5.2,5.33
1438,2018Q2,0.7,11.7,5.21,5.34
1438,2018Q1,0.7,11.6,5.22,5.35
1438,2017Q4,0.7,11.6,5.24,5.37
1438,2017Q3,0.71,11.6,5.25,5.38
1438,2017Q2,0.71,11.6,5.26,5.39
1438,2017Q1,0.7,11.5,5.28,5.41
1438,2016Q4,0.71,11.5,5.3,5.42
1438,2016Q3,0.7,11.4,5.33,5.46
1438,2016Q2,0.71,11.5,5.34,5.47
1438,2016Q1,0.71,11.4,5.35,5.48
1438,2015Q4,0.71,11.4,5.36,5.49
1438,2015Q3,0.71,11.3,5.41,5.54
1438,2015Q2,0.71,11.5,5.37,5.5
1438,2015Q1,0.71,11.4,5.38,5.51
1438,2014Q4,0.71,11.7,5.26,5.38
1438,2014Q3,0.72,11.9,5.19,5.32
1438,2014Q2,0.72,12,5.2,5.33
1438,2014Q1,0.72,11.9,5.21,5.34
1438,2013Q4,0.72,11.8,5.22,5.35
1438,2013Q3,0.81,13.3,5.15,5.28
1438,2013Q2,0.78,13,5.09,5.22
1438,2013Q1,0.73,12.6,4.96,5.08
1438,2012Q4,0.8,13.7,4.93,5.05
1438,2012Q3,0.93,15.4,4.98,5.1
1438,2012Q2,0.94,15.8,4.9,5.01
1438,2012Q1,0.94,16,4.82,4.93
1438,2006Q4,7.64,81,1.75,1.8
1438,2006Q2,7.64,79.3,2.1,2
1438,2005Q4,7.99,78,2.37,2.26
1438,2005Q2,7.88,75.1,2.75,2.62
1438,1999Q4,9.91,53.7,9.81,8.54
1438,1998Q4,10.3,51.9,11.87,9.53
1438,1997Q4,11.63,57.2,13.25,8.71
1438,1996Q4,4.47,34,12.98,8.66
