sid,單季,負債總額,負債總額百分比,每股淨值(元),股東權益總額
2836,2020Q3,2530,94,14.87,160.8
2836,2020Q2,2556,94.1,14.7,158.9
2836,2020Q1,2485,94.2,14.05,151.9
2836,2019Q4,2552,94.3,14.27,154.3
2836,2019Q3,2539,94.3,14.15,153
2836,2019Q2,2513,94.3,14.49,150.8
2836,2019Q1,2497,94.4,14.29,148.7
2836,2018Q4,2536,94.6,13.88,144.5
2836,2018Q3,2556,94.6,13.93,144.9
2836,2018Q2,2592,94.8,14.27,143.1
2836,2018Q1,2527,94.6,14.26,143
2836,2017Q4,2492,94.6,14.14,141.9
2836,2017Q3,2399,94.4,14.13,141.8
2836,2017Q2,2319,94.3,13.97,140.2
2836,2017Q1,2339,94.2,14.4,144.4
2836,2016Q4,2437,95.1,15.14,124.7
2836,2016Q3,2435,95.1,15.16,124.8
2836,2016Q2,2384,95.1,15.78,122.9
2836,2016Q1,2395,95.2,15.53,120.9
2836,2015Q4,2511,95.5,15.28,119
2836,2015Q3,2544,95.6,15.16,118.1
2836,2015Q2,2501,95.6,15.73,116.5
2836,2015Q1,2554,95.7,15.53,115
2836,2014Q4,2577,95.8,15.3,113.2
2836,2014Q3,2480,95.7,15.04,111.2
2836,2014Q2,2380,95.6,15.26,109.9
2836,2014Q1,2252,95.4,15.13,109
2836,2013Q4,2237,95.4,14.91,107.5
2836,2013Q3,2183,95.3,14.77,106.5
2836,2013Q2,2123,95.3,14.86,105.1
2836,2013Q1,2089,95.2,14.98,105.9
2836,2012Q4,2105,95.2,15.43,105.4
2836,2012Q3,2044,95.1,15.33,104.3
2836,2012Q2,2089,95.3,15.03,102.1
2836,2012Q1,2082,95.4,14.87,101
2836,2011Q4,2135,95.4,14.66,103.6
2836,2011Q3,2083,95.8,15.62,91.68
2836,2011Q2,2045,95.8,17.1,89.94
2836,2011Q1,2059,95.9,16.84,88.52
2836,2010Q4,2053,95.6,18.18,95.59
2836,2010Q3,1928,95.2,18.42,96.86
2836,2010Q2,1883,95.2,18.23,95.85
2836,2010Q1,1847,95.1,18.12,95.28
2836,2009Q4,1767,94.9,17.94,94.34
2836,2009Q3,1728,94.9,17.71,93.13
2836,2009Q2,1668,94.8,17.52,92.12
2836,2009Q1,1734,94.9,17.58,92.42
2836,2008Q4,1743,94.9,17.79,93.55
2836,2008Q3,1658,94.3,19.2,101
2836,2008Q2,1515,93.6,20.71,104.3
2836,2008Q1,1457,93.4,20.53,103.4
2836,2007Q4,1464,93.4,20.69,104.1
2836,2007Q2,1404,93,20.89,105.2
2836,2006Q4,1363,92.8,21.07,106.1
2836,2006Q2,1345,92.9,20.57,103.5
2836,2005Q4,1429,93.2,20.65,104
2836,2005Q2,1381,93.2,20.06,101
