ID,sid,交易季度,交易日數,開盤,最高,最低,收盤,漲跌,漲跌(%),振幅(%),成交張數千張,成交張數日均,成交金額億元,成交金額日均,法人買賣超(千張)外資,法人買賣超(千張)投信,法人買賣超(千張)自營,法人買賣超(千張)合計,外資持股(%),融資(千張)增減,融資(千張)餘額,融券(千張)增減,融券(千張)餘額,券資比(%)
0,2207,21Q1,25,633,668,567,598,-45,-7,15.7,11.5,0.46,70.8,2.8,-0.68,-0.04,-0.08,-0.81,23.8,0,0.18,+0.01,0.01,5.9
1,2207,20Q4,63,653,707,601,643,0,0,16.5,22.1,0.35,143,2.3,-0.02,-0.21,-0.07,-0.3,23.8,-0.01,0.18,0,0,0.5
2,2207,20Q3,66,702,767,585,643,-60,-8.53,25.9,29,0.44,192,2.9,-1.42,+0.13,-0.21,-1.5,23.8,+0.02,0.19,0,0,1
3,2207,20Q2,60,495,708,473,703,+212,+43.2,47.9,39,0.65,220,3.7,+1.93,+0.07,-0.02,+1.98,24,+0.01,0.17,-0.01,0,2.4
4,2207,20Q1,56,685,704,335.5,491,-192,-28.1,54,33.5,0.6,178,3.2,-1.65,+0.1,-0.29,-1.84,23.6,+0.06,0.16,+0.01,0.01,6.2
5,2207,19Q4,64,480.5,719,464,683,+211.5,+44.9,54.1,24.6,0.39,141,2.2,+6.31,+0.2,-0.03,+6.49,24.1,0,0.1,0,0,1.9
6,2207,19Q3,63,504,509,407.5,471.5,-36.5,-7.19,20,23.3,0.37,105,1.7,+1.23,-0.14,-0.18,+0.91,22.9,-0.02,0.11,0,0,3.8
7,2207,19Q2,61,379,525,370.5,508,+130.5,+34.6,40.9,35.4,0.58,163,2.7,+8.93,-0.68,+0.28,+8.53,22.4,-0.03,0.13,-0.01,0,2.3
8,2207,19Q1,54,256,381,244.5,377.5,+122,+47.8,53.4,46.4,0.86,156,2.9,+4.9,+2.17,0,+7.08,21.2,-0.02,0.16,+0.01,0.02,9.6
9,2207,18Q4,65,260,263,200.5,255.5,-6,-2.29,23.9,21.5,0.33,49.8,0.77,-2.93,+0.06,-0.15,-3.02,20.2,-0.18,0.18,+0.01,0.01,5
10,2207,18Q3,64,267,280,252,261.5,-7,-2.61,10.4,14.6,0.23,38.6,0.6,-2.1,+0.15,-0.01,-1.96,20.7,-0.04,0.36,-0.01,0,0.6
11,2207,18Q2,60,294.5,300.5,263.5,268.5,-26.5,-8.98,12.5,17.5,0.29,49.8,0.83,-4.02,+0.05,+0.08,-3.89,21.1,+0.01,0.39,-0.02,0.01,2
12,2207,18Q1,58,353,388,287,295,-59,-16.7,28.5,33.7,0.58,107,1.9,-3.85,-1.17,0,-5.03,22.4,+0.3,0.38,+0.03,0.03,6.8
13,2207,17Q4,62,353,360,337,354,+3,+0.85,6.55,6.64,0.11,23.1,0.37,-0.79,-0.04,-0.01,-0.84,23.1,-0.03,0.09,0,0,0
14,2207,17Q3,66,381.5,385,336,351,-30,-7.87,12.9,11.1,0.17,40,0.61,,,,,23.2,-0.05,0.12,0,0,0
15,2207,17Q2,61,356.5,403.5,339.5,381,+25.5,+7.17,18,18.4,0.3,68.7,1.1,+4.09,+0.12,+0.06,+4.27,23.2,-0.01,0.17,-0.01,0,0
16,2207,17Q1,57,370,370,337,355.5,-13.5,-3.66,8.94,11.9,0.21,42.3,0.74,+1.63,-0.07,+0.02,+1.58,22.8,+0.03,0.18,-0.01,0.01,3.3
17,2207,16Q4,64,366.5,376.5,344,369,+2.5,+0.68,8.87,12.5,0.2,45.5,0.71,+0.53,-0.04,-0.02,+0.47,22.6,-0.02,0.15,-0.02,0.02,12
18,2207,16Q3,62,317.5,377,310,366.5,+51.5,+16.4,21.3,19.7,0.32,67.1,1.1,+1.77,+0.02,0,+1.79,22.4,-0.12,0.17,+0.02,0.03,19.5
19,2207,16Q2,61,350,355,270.5,315,-39,-11,23.9,20.6,0.34,64.5,1.1,-3.47,+0.1,-0.02,-3.39,21.9,-0.06,0.29,-0.01,0.02,5.8
