ID,sid,股利發放年度,股利所屬盈餘期間,股東會日期,除息交易日,除息參考價,填息完成日,填息花費日數,現金股利發放日,除權交易日,除權參考價,填權完成日,填權花費日數,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計
0,2496,2020,2019全年,20'06/18,20'07/23,60.8,,,20'08/17,20'07/23,60.8,,,1.01,0.51,1.52,0,1.01,1.01,2.53
1,2496,2019,2018全年,19'05/02,19'07/18,78.9,19'07/23,4,19'08/15,,,,,4,0,4,0,0,0,4
2,2496,2018,2017全年,18'06/14,18'07/20,123,,,18'08/13,18'07/20,123,,,0,6.5,6.5,0,0.5,0.5,7
3,2496,2017,2016全年,17'06/16,17'07/26,216,17'07/26,1,17'08/16,17'08/10,194,17'08/29,14,0.07,2.43,2.5,0,0.5,0.5,3
4,2496,2016,2015全年,16'05/09,,,,,,,,,,0,0,0,0,0,0,0
5,2496,2015,2014全年,15'05/12,,,,,,,,,,0,0,0,0,0,0,0
6,2496,2014,2013全年,14'06/24,,,,,,,,,,0,0,0,0,0,0,0
7,2496,2013,2012全年,13'05/03,,,,,,,,,,0,0,0,0,0,0,0
8,2496,2012,2011全年,12'05/25,,,,,,,,,,0,0,0,0,0,0,0
9,2496,2011,2010全年,11'05/25,,,,,,,,,,0,0,0,0,0,0,0
10,2496,2010,2009全年,10'06/25,,,,,,,,,,0,0,0,0,0,0,0
11,2496,2009,2008全年,09'06/26,,,,,,,,,,0,0,0,0,0,0,0
12,2496,2008,2007全年,08'06/27,,,,,,,,,,0,0,0,0,0,0,0
13,2496,2007,2006全年,,,,,,,,,,,0,0,0,0,0,0,0
14,2496,2006,2005全年,06'04/12,,,,,,,,,,0,0,0,0,0,0,0
15,2496,2005,2004全年,05'06/27,,,,,,,,,,0,0,0,0,0,0,0
16,2496,2004,2003全年,04'05/27,,,,,,,,,,0,0,0,0,0,0,0
17,2496,2003,2002全年,03'06/27,,,,,,,,,,0,0,0,0,0,0,0
18,2496,2002,2001全年,02'06/26,,,,,,02'08/08,,02'08/19,8,0,0,0,1.5,0,1.5,1.5
19,2496,2001,2000全年,,,,,,,,,,,0,0,0,0,0,0,0
20,2496,2000,1999全年,,,,,,,,,,,0,0,0,0,0,0,0
21,2496,1999,1998全年,,,,,,,,,,,0,0,0,0,0,0,0
