sid,單季,負債總額,負債總額百分比,每股淨值(元),股東權益總額
2601,2020Q3,222,65.2,12.39,118.6
2601,2020Q2,228,65.7,12.31,119
2601,2020Q1,232.7,64.7,14.34,127.2
2601,2019Q4,250.1,65.4,14.49,132.6
2601,2019Q3,240.5,64.4,14.66,133
2601,2019Q2,255.3,65,15.17,137.7
2601,2019Q1,289.2,69.6,13.54,126.6
2601,2018Q4,214,62.1,13.81,130.8
2601,2018Q3,200.1,60.9,13.61,128.3
2601,2018Q2,189.1,58.9,13.91,132
2601,2018Q1,200.4,60.4,13.7,131.6
2601,2017Q4,220.9,63.1,13.54,129.3
2601,2017Q3,196.3,61.1,13.47,125.2
2601,2017Q2,191.3,61.1,13.06,121.9
2601,2017Q1,222.2,68.6,16.82,101.6
2601,2016Q4,251.8,70.3,17.68,106.6
2601,2016Q3,266.3,71.4,17.84,106.7
2601,2016Q2,261,68.9,19.67,117.8
2601,2016Q1,262.9,68.5,19.98,120.8
2601,2015Q4,272.8,68,21.58,128.7
2601,2015Q3,257.1,65.6,23.22,135
2601,2015Q2,242.7,62.8,25.13,143.7
2601,2015Q1,241.4,62,25.6,147.7
2601,2014Q4,244.7,62.5,25.55,146.7
2601,2014Q3,212.4,60.1,24.69,140.7
2601,2014Q2,195.7,58.1,25,140.9
2601,2014Q1,188.7,56.8,25.15,143.6
2601,2013Q4,201.2,59.4,24.08,137.4
2601,2013Q3,172.2,55.7,24.09,136.9
2601,2013Q2,186.5,57.7,24.09,136.9
2601,2013Q1,173,55,24.42,141.6
2601,2012Q4,180.7,60.7,28.7,116.8
2601,2012Q3,153.5,56.6,28.35,117.7
2601,2012Q2,167.4,58.4,28.72,119.3
2601,2012Q1,140.8,59.1,26.69,97.41
2601,2011Q4,153.1,57.5,26.3,113
2601,2011Q3,121.3,52.4,26.59,110.1
2601,2011Q2,120.1,54.4,25.04,100.7
2601,2011Q1,128.4,57.4,25.86,95.26
2601,2010Q4,130.8,59.6,24.46,88.54
2601,2010Q3,124.7,58,24.86,90.24
2601,2010Q2,121.4,58.1,24.16,87.58
2601,2010Q1,124,59.5,24.24,84.27
2601,2009Q4,123.5,60.3,23.45,81.24
2601,2009Q3,94.81,55.4,22.17,76.31
2601,2009Q2,92.39,55.3,23.71,74.74
2601,2009Q1,84.94,52.4,24.71,77.27
2601,2008Q4,83.77,53.9,22.97,71.78
2601,2008Q3,74.74,55.6,19.84,59.67
2601,2008Q2,73.56,58.3,17.09,52.62
2601,2008Q1,72.83,59.4,15.91,49.86
2601,2007Q4,81.23,63.8,14.94,46.16
2601,2007Q2,54.97,58.1,13.02,39.69
2601,2006Q4,47.52,59.1,11.77,32.9
2601,2006Q2,30.09,50.2,10.89,29.8
2601,2005Q4,7.69,23.5,10.36,25.08
2601,2005Q2,7.37,25.1,9.09,22.02
2601,2004Q4,7.29,24.9,9.07,21.95
2601,2004Q2,14.63,36.1,10.58,25.88
2601,2003Q4,13.33,32.3,7.54,27.95
2601,2003Q2,13.54,32.5,7.59,28.15
2601,2002Q4,15.51,39.7,11.11,23.56
2601,2002Q2,16.4,40.4,5.48,24.21
2601,2001Q4,23.77,47.9,5.84,25.83
2601,2001Q2,32.5,42.4,10.35,44.08
2601,2000Q4,34.94,44.8,10.1,42.96
2601,1999Q4,47.72,51.8,10.05,44.41
2601,1998Q4,42.96,44,12.36,54.6
2601,1997Q4,26.86,31.2,14.21,59.23
2601,1996Q4,23.88,40.8,12.26,34.64
2601,1995Q4,24.49,50.1,11.09,24.4
2601,1994Q4,11.9,39.2,10.24,18.44
