sid,單季,負債總額,負債總額百分比,每股淨值(元),股東權益總額
2401,2020Q2,24.51,21,13.37,92.24
2401,2020Q1,17.13,15.4,13.6,94.25
2401,2019Q4,19.17,16.7,13.9,95.73
2401,2019Q3,18.93,16.5,14,96.13
2401,2019Q2,26.68,21.7,14.11,96.38
2401,2019Q1,20.04,16.7,14.51,99.69
2401,2018Q4,20.59,17.3,14.39,98.68
2401,2018Q3,22.38,18.4,14.49,99.27
2401,2018Q2,32.85,24.6,14.47,100.9
2401,2018Q1,26.52,19.9,15.28,106.8
2401,2017Q4,28.37,21,15.24,106.4
2401,2017Q3,30.4,22.5,15.17,105
2401,2017Q2,33.08,24.2,15,103.4
2401,2017Q1,25.11,18.9,15.44,107.5
2401,2016Q4,39.41,26.9,15.34,106.9
2401,2016Q3,37.45,26.1,15.28,106.3
2401,2016Q2,50.42,32.8,14.79,103.2
2401,2016Q1,39.58,26.3,15.91,110.9
2401,2015Q4,43.74,28,16.2,112.3
2401,2015Q3,46.66,30.3,15.45,107.2
2401,2015Q2,47.86,30.4,15.99,109.4
2401,2015Q1,40.87,26.3,16.7,114.4
2401,2014Q4,38.97,26.3,15.85,109.2
2401,2014Q3,43.23,28.7,15.61,107.2
2401,2014Q2,46.27,30.5,15.37,105.3
2401,2014Q2,46.27,30.5,15.37,105.3
2401,2014Q1,38.78,26.8,15.33,105.9
2401,2014Q1,38.78,26.8,15.33,105.9
2401,2014Q1,38.78,26.8,15.33,105.9
2401,2013Q4,38.36,27,14.92,103.7
2401,2013Q4,38.36,27,14.92,103.7
2401,2013Q4,38.36,27,14.92,103.7
2401,2013Q4,38.36,27,14.92,103.7
2401,2013Q3,39.95,27.9,14.82,103.2
2401,2013Q3,39.95,27.9,14.82,103.2
2401,2013Q3,39.95,27.9,14.82,103.2
2401,2013Q2,44.09,29.9,14.9,103.2
2401,2013Q2,44.09,29.9,14.9,103.2
2401,2013Q2,44.09,29.9,14.9,103.2
2401,2013Q1,41.68,29.2,14.59,101.2
2401,2013Q1,41.68,29.2,14.59,101.2
2401,2013Q1,41.68,29.2,14.59,101.2
2401,2013Q1,41.68,29.2,14.59,101.2
2401,2012Q4,44.36,30.5,16.42,101.3
2401,2012Q4,44.36,30.5,16.42,101.3
2401,2012Q4,44.36,30.5,16.42,101.3
2401,2012Q4,44.36,30.5,16.42,101.3
2401,2012Q3,47.09,30.3,15.75,108.4
2401,2012Q3,47.09,30.3,15.75,108.4
2401,2012Q3,47.09,30.3,15.75,108.4
2401,2012Q2,50.78,32.3,15.49,106.4
2401,2012Q2,50.78,32.3,15.49,106.4
2401,2012Q2,50.78,32.3,15.49,106.4
2401,2012Q2,50.78,32.3,15.49,106.4
2401,2012Q1,43,28.7,15.54,106.8
2401,2012Q1,43,28.7,15.54,106.8
2401,2012Q1,43,28.7,15.54,106.8
2401,2011Q4,34.33,24.4,15.4,106.6
2401,2011Q4,34.33,24.4,15.4,106.6
2401,2011Q4,34.33,24.4,15.4,106.6
2401,2011Q3,39.88,24.9,17.96,120.1
2401,2011Q3,39.88,24.9,17.96,120.1
2401,2011Q3,39.88,24.9,17.96,120.1
