sid,單季,負債總額,負債總額百分比,每股淨值(元),股東權益總額
1451,2020Q3,18.54,20.6,36.2,71.67
1451,2020Q2,20.07,21.9,36.08,71.44
1451,2020Q1,20.39,23.6,33.42,66.17
1451,2019Q4,21.46,23,36.37,72
1451,2019Q3,22.62,23.8,36.58,72.44
1451,2019Q2,22.17,23.3,36.84,72.95
1451,2019Q1,20.5,21.1,38.75,76.72
1451,2018Q4,24.04,23.9,38.69,76.61
1451,2018Q3,29.84,28.4,37.91,75.06
1451,2018Q2,37.41,33.8,37.06,73.39
1451,2018Q1,34.28,31.6,37.51,74.27
1451,2017Q4,34.96,32.5,36.63,72.53
1451,2017Q3,53.77,42.8,36.35,71.98
1451,2017Q2,32.23,25.9,23.02,92.07
1451,2017Q1,36.97,27.4,24.5,98.01
1451,2016Q4,32.27,24.5,24.64,99.23
1451,2016Q3,31.8,24.6,24.24,97.63
1451,2016Q2,38.38,28.1,24.41,98.32
1451,2016Q1,34.3,25.1,25.48,102.6
1451,2015Q4,35.49,26.1,24.89,100.3
1451,2015Q3,37.5,27.8,24.2,97.52
1451,2015Q2,42.11,31.3,22.94,92.43
1451,2015Q1,36.02,26.4,24.96,100.5
1451,2014Q4,37.26,26.7,25.38,102.2
1451,2014Q3,37.93,27.6,24.62,99.4
1451,2014Q2,44.7,30.8,24.88,100.4
1451,2014Q1,35.43,25,26.37,106.4
1451,2013Q4,39.52,27.5,25.85,104.4
1451,2013Q3,41.72,30.1,23.94,96.73
1451,2013Q2,39.3,28.5,22.55,98.68
1451,2013Q1,35.32,25.6,23.45,102.6
1451,2012Q4,31.06,23.7,23.43,100.2
1451,2012Q3,33.7,25,23.53,101
1451,2012Q2,35.98,25.5,22.16,105.1
1451,2012Q1,32.46,22.9,22.89,109.3
1451,2011Q4,33.85,23,23.28,113.1
1451,2011Q3,33.44,22.3,23.96,116.3
1451,2011Q2,46.73,28,21.62,119.9
1451,2011Q1,40.26,24.3,22.63,125.5
1451,2010Q4,28.27,18.7,22.17,122.9
1451,2010Q3,37.31,23.7,21.6,119.9
1451,2010Q2,38.77,24.5,20.24,119.7
1451,2010Q1,29.19,19.3,20.66,122
1451,2009Q4,26.13,17.8,20.43,120.7
1451,2009Q3,32.84,21.8,20,118.1
1451,2009Q2,40.53,26.9,18.68,110.4
1451,2009Q1,42.17,27.6,18.83,110.5
1451,2008Q4,41.24,28.3,17.78,104.4
1451,2008Q3,43.52,29.1,17.94,106.1
1451,2008Q2,45.37,30.3,17.44,104.4
1451,2008Q1,45.84,28.4,19.33,115.7
1451,2007Q4,44.73,26.6,20.68,123.7
1451,2007Q2,51.02,28.9,20.99,125.6
1451,2006Q4,44.52,26.8,20.37,121.9
1451,2006Q2,50.77,31.3,18.58,111.6
1451,2005Q4,63.18,37.6,17.52,104.9
1451,2005Q2,49.99,34.8,15.63,93.81
1451,2004Q4,50.4,32.6,17.33,104
1451,2003Q4,32.54,23.8,17.38,104
1451,2002Q4,30.43,23.4,16.61,99.42
1451,2001Q4,24.96,21.2,15.48,92.65
1451,2000Q4,36.41,33.4,14.56,72.64
1451,1999Q4,26.49,30.5,15.58,60.25
1451,1998Q4,21.93,35.2,16.17,40.44
