sid,單季,負債總額,負債總額百分比,每股淨值(元),股東權益總額
2851,2020Q3,288.5,69.6,21.34,126
2851,2020Q2,294.5,70.8,20.6,121.6
2851,2020Q1,284.6,70.1,20.58,121.5
2851,2019Q4,271.3,69.3,20.37,120.3
2851,2019Q3,274.3,69.8,20.05,118.4
2851,2019Q2,281.3,71.2,19.32,114.1
2851,2019Q1,270.9,69.8,19.84,117.1
2851,2018Q4,260.9,70,18.97,112
2851,2018Q3,260.3,69.7,19.15,113.1
2851,2018Q2,268.8,70.7,19.8,111.3
2851,2018Q1,257,69.1,20.4,114.7
2851,2017Q4,252.6,69.2,20.01,112.5
2851,2017Q3,251.6,69.8,19.38,109
2851,2017Q2,256.5,71.6,18.11,101.8
2851,2017Q1,249.6,71.7,17.51,98.48
2851,2016Q4,240.9,71.7,16.89,94.99
2851,2016Q3,244.4,72.1,16.84,94.69
2851,2016Q2,251.5,73.3,16.27,91.48
2851,2016Q1,245.9,72.4,16.68,93.79
2851,2015Q4,239.2,71.9,16.63,93.49
2851,2015Q3,241.2,72.6,16.17,90.9
2851,2015Q2,247.9,72.6,16.62,93.43
2851,2015Q1,243.7,71.2,17.55,98.68
2851,2014Q4,245.5,72.2,16.82,94.57
2851,2014Q3,243.1,72.9,16.09,90.47
2851,2014Q2,249.3,73.7,15.79,88.8
2851,2014Q1,243.6,72.6,16.39,92.14
2851,2013Q4,239,72.6,16.07,90.34
2851,2013Q3,239.6,73.3,15.5,87.17
2851,2013Q2,244.7,75,14.8,81.61
2851,2013Q1,241.2,74.2,15.21,83.87
2851,2012Q4,241.1,75.1,14.5,79.94
2851,2012Q3,236.7,75.3,14.06,77.5
2851,2012Q2,240.4,76.3,13.51,74.47
2851,2012Q1,240.8,76,13.78,75.96
