ID,sid,股利發放年度,股利所屬盈餘期間,股東會日期,除息交易日,除息參考價,填息完成日,填息花費日數,現金股利發放日,除權交易日,除權參考價,填權完成日,填權花費日數,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計
0,2420,2020,2019全年,20'05/27,20'09/11,32.85,21'01/04,78,20'10/22,,,,,2,0,2,0,0,0,2
1,2420,2019,2018全年,19'06/05,19'07/29,35.8,,,19'08/28,,,,,2.8,0,2.8,0,0,0,2.8
2,2420,2018,2017全年,18'05/29,18'09/06,33.9,19'03/21,129,18'10/11,,,,,2.7,0,2.7,0,0,0,2.7
3,2420,2017,2016全年,17'06/13,17'08/29,35.05,17'11/23,61,17'10/16,,,,,3,0,3,0,0,0,3
4,2420,2016,2015全年,16'06/08,16'07/01,36.9,17'03/23,177,16'08/01,,,,,2.5,0,2.5,0,0,0,2.5
5,2420,2015,2014全年,15'06/15,15'07/22,38.5,15'11/16,81,15'08/14,,,,,3.5,0,3.5,0,0,0,3.5
6,2420,2014,2013全年,14'06/25,14'08/04,45.05,15'03/05,144,14'08/29,,,,,2.8,0,2.8,0,0,0,2.8
7,2420,2013,2012全年,13'05/30,13'07/29,27.25,13'08/19,16,,,,,,2,0,2,0,0,0,2
8,2420,2012,2011全年,12'06/06,12'07/17,20.8,12'09/20,47,,,,,,2,0,2,0,0,0,2
9,2420,2011,2010全年,11'06/10,11'07/15,23.6,12'02/16,147,,,,,,1.8,0,1.8,0,0,0,1.8
10,2420,2010,2009全年,10'06/17,10'07/12,24.35,10'09/13,46,,,,,,1,0,1,0,0,0,1
11,2420,2009,2008全年,09'06/19,09'07/14,12.35,09'07/16,3,,,,,,0.8,0,0.8,0,0,0,0.8
12,2420,2008,2007全年,08'06/13,08'07/25,17.15,09'12/14,349,,08'07/25,17.15,09'12/14,349,1.5,0,1.5,0.44,0.06,0.5,2
13,2420,2007,2006全年,07'06/13,07'08/07,33.65,14'01/02,1597,,07'08/07,33.65,14'01/02,1597,1.5,0,1.5,1,0,1,2.5
14,2420,2006,2005全年,06'06/14,06'07/27,24.25,06'11/17,80,,06'07/27,24.25,06'11/17,80,1,0,1,1,0,1,2
15,2420,2005,2004全年,05'06/15,05'07/29,20.2,05'12/22,102,,05'07/29,20.2,05'12/22,102,0.9,0,0.9,0.67,0.23,0.9,1.8
16,2420,2004,2003全年,04'06/15,04'08/18,14.4,04'11/22,65,,04'08/18,14.4,04'11/22,65,0.96,0,0.96,0.54,0.3,0.84,1.8
17,2420,2003,2002全年,03'06/18,03'09/09,22.6,03'10/24,32,,03'09/09,22.6,03'10/24,32,0.9,0,0.9,0.9,0,0.9,1.8
18,2420,2002,2001全年,02'06/12,02'08/27,27.9,02'08/27,1,,02'08/27,27.9,02'08/27,1,0.5,0,0.5,0.5,0,0.5,1
19,2420,2001,2000全年,01'06/28,01'08/22,13.71,01'12/05,71,,01'08/22,13.71,01'12/05,71,0.5,0,0.5,0.5,0,0.5,1
20,2420,2000,1999全年,00'06/20,00'08/01,23.13,00'09/06,29,,00'08/01,23.13,00'09/06,29,1,0,1,0.29,0.71,1,2
21,2420,1999,1998全年,99'06/08,99'07/20,22.3,99'07/22,3,,99'07/20,22.3,99'07/22,3,0.6,0,0.6,0.57,0.83,1.4,2
22,2420,1998,1997全年,98'05/08,,,,,,98'06/29,43.6,00'02/19,440,0,0,0,1.5,0.5,2,2
23,2420,1997,1996全年,97'04/16,,,,,,97'06/12,63.5,,,0,0,0,1.5,0,1.5,1.5
24,2420,1996,1995全年,96'04/10,,,,,,,,,,0,0,0,1.2,0,1.2,1.2
25,2420,1995,1994全年,95'05/06,,,,,,95'05/29,,,,0,0,0,1.4,0.4,1.8,1.8
26,2420,1994,1993全年,94'05/31,,,,,,94'10/24,,,,0,0,0,2.63,0,2.63,2.63
27,2420,1993,1992全年,,,,,,,,,,,0,0,0,2.3,0,2.3,2.3
