sid,單季,負債總額,負債總額百分比,每股淨值(元),股東權益總額
1506,2020Q3,13.71,59.2,5.48,9.43
1506,2020Q2,14.47,59.4,5.86,9.91
1506,2020Q1,17.9,69.8,5.68,7.73
1506,2019Q4,18.48,67.7,6.46,8.82
1506,2019Q3,19.25,64.6,7.66,10.55
1506,2019Q2,19.1,61.6,8.67,11.91
1506,2019Q1,19.81,61.3,9.02,12.49
1506,2018Q4,17.33,57.9,9.09,12.59
1506,2018Q3,15.64,54.3,10.01,13.14
1506,2018Q2,14.56,52.5,10,13.17
1506,2018Q1,14.73,52.2,10.24,13.48
1506,2017Q4,16.26,55.2,10,13.18
1506,2017Q3,15.59,54,10.12,13.29
1506,2017Q2,15.34,53.5,10.17,13.34
1506,2017Q1,14.87,53.1,10.03,13.14
1506,2016Q4,13.87,51.4,10.02,13.11
1506,2016Q3,12.93,49.3,10.14,13.3
1506,2016Q2,13.35,49.5,10.37,13.62
1506,2016Q1,14.1,50.5,10.49,13.83
1506,2015Q4,14.02,51,10.27,13.48
1506,2015Q3,13.13,49.2,10.33,13.56
1506,2015Q2,13.67,50.3,10.23,13.52
1506,2015Q1,13.05,48.9,10.32,13.66
1506,2014Q4,10.15,42.8,10.13,13.56
1506,2014Q3,10.32,43,10.2,13.69
1506,2014Q2,9.45,41.1,10.03,13.52
1506,2014Q1,9.08,40.2,10.04,13.53
1506,2013Q4,9.5,41.3,10.03,13.5
1506,2013Q3,10.28,42.8,10.17,13.76
1506,2013Q2,10.52,42.7,10.4,14.13
1506,2013Q1,10.26,41.3,10.52,14.6
1506,2012Q4,10.43,41.6,10.67,14.64
1506,2012Q3,13.94,52.6,10.12,12.54
1506,2012Q2,14.05,52.8,10.18,12.57
1506,2012Q1,17.78,58.3,10.25,12.7
1506,2011Q4,17.15,57.5,10.23,12.65
1506,2011Q3,17.07,57,10.29,12.88
1506,2011Q2,16.3,56.6,9.95,12.51
1506,2011Q1,16.08,56.4,9.77,12.41
1506,2010Q4,15.19,55.6,9.58,12.12
1506,2010Q3,15.05,52.8,10.67,13.46
1506,2010Q2,19.82,66.8,7.17,9.84
1506,2010Q1,19.91,66.8,7.34,9.9
1506,2009Q4,19.24,66.7,7.12,9.59
1506,2009Q3,18.82,66.4,7.03,9.53
1506,2009Q2,19.01,64.7,7.87,10.37
1506,2009Q1,18.64,63.7,8.09,10.63
1506,2008Q4,19.28,63.9,8.36,10.9
1506,2008Q3,19.59,62.5,9.05,11.75
1506,2008Q2,20.24,63,9.36,11.9
1506,2008Q1,20.06,60.9,10.14,12.85
1506,2007Q4,19.88,60.9,10.14,12.75
1506,2007Q2,19.2,59,10.71,13.37
1506,2006Q4,18.56,58.5,10.59,13.16
1506,2006Q2,18.27,57.9,10.78,13.3
1506,2005Q4,18.56,58,10.93,13.47
1506,2005Q2,20.36,61.9,10.12,12.55
1506,2004Q4,18.65,60.9,10,11.98
1506,2003Q4,17.8,59.6,10,12.09
1506,2002Q4,19.66,63.7,10.94,11.19
1506,2001Q4,19.18,62.5,11.27,11.53
1506,2000Q4,14.71,56.7,10.98,11.24
1506,1999Q4,15.7,58.2,11,11.26
1506,1998Q4,17.54,58.6,12.13,12.41
1506,1997Q4,18.39,45.6,21.87,21.92
1506,1996Q4,7.25,43.3,13.1,9.52
1506,1995Q4,5.8,37,13.23,9.89
1506,1994Q4,4.39,32.5,13.48,9.13
