ID,sid,股利發放年度,股利所屬盈餘期間,股東會日期,除息交易日,除息參考價,填息完成日,填息花費日數,現金股利發放日,除權交易日,除權參考價,填權完成日,填權花費日數,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計
0,2368,2020,2019全年,20'06/09,,,,,,,,,,0,0,0,0,0,0,0
1,2368,2019,2018全年,19'06/14,,,,,,,,,,0,0,0,0,0,0,0
2,2368,2018,2017全年,18'06/11,,,,,,,,,,0,0,0,0,0,0,0
3,2368,2017,2016全年,17'06/12,,,,,,,,,,0,0,0,0,0,0,0
4,2368,2016,2015全年,16'06/14,,,,,,,,,,0,0,0,0,0,0,0
5,2368,2015,2014全年,15'06/18,,,,,,,,,,0,0,0,0,0,0,0
6,2368,2014,2013全年,14'06/25,,,,,,,,,,0,0,0,0,0,0,0
7,2368,2013,2012全年,13'06/17,,,,,,,,,,0,0,0,0,0,0,0
8,2368,2012,2011全年,12'06/19,,,,,,,,,,0,0,0,0,0,0,0
9,2368,2011,2010全年,11'06/15,11'09/16,9.09,11'09/16,1,,,,,,0.15,0,0.15,0,0,0,0.15
10,2368,2010,2009全年,10'06/17,,,,,,,,,,0,0,0,0,0,0,0
11,2368,2009,2008全年,09'10/13,09'11/17,11.9,09'11/24,6,,09'11/17,11.9,09'11/24,6,0.04,0,0.04,0.3,0,0.3,0.34
12,2368,2008,2007全年,08'06/13,08'08/04,14.7,08'08/11,6,,08'08/04,14.7,08'08/11,6,0.1,0,0.1,0.8,0,0.8,0.9
13,2368,2007,2006全年,07'06/13,07'07/02,24.2,07'07/05,4,,,,,,1.3,0,1.3,0,0,0,1.3
14,2368,2006,2005全年,06'06/09,06'06/30,18.1,06'07/10,7,,,,,,1.2,0,1.2,0,0,0,1.2
15,2368,2005,2004全年,05'06/10,05'08/02,14.85,05'08/08,4,,05'08/02,14.85,05'08/08,4,0.49,0,0.49,0.49,0,0.49,0.97
16,2368,2004,2003全年,04'06/15,,,,,,,,,,0,0,0,0,0,0,0
17,2368,2003,2002全年,03'06/27,,,,,,,,,,0,0,0,0,0,0,0
18,2368,2002,2001全年,02'06/18,,,,,,02'08/31,,03'05/06,166,0,0,0,0,0.5,0.5,0.5
19,2368,2001,2000全年,01'05/22,,,,,,01'07/19,,01'08/14,18,0,0,0,1.4,0.5,1.9,1.9
20,2368,2000,1999全年,00'05/18,,,,,,00'06/27,49,20'08/24,4997,0,0,0,1.5,0.5,2,2
21,2368,1999,1998全年,99'05/28,,,,,,99'07/08,,,,0,0,0,3,2,5,5
22,2368,1998,1997全年,98'04/15,,,,,,,,,,0,0,0,4,1,5,5
23,2368,1997,1996全年,,,,,,,,,,,0,0,0,5.7,0,5.7,5.7
24,2368,1996,1995全年,,,,,,,,,,,0,0,0,8.35,0,8.35,8.35
25,2368,1995,1994全年,,,,,,,,,,,0,0,0,0,0,0,0
26,2368,1994,1993全年,,,,,,,,,,,0,0,0,0,0,0,0
27,2368,1993,1992全年,,,,,,,,,,,0,0,0,2.3,0,2.3,2.3
