ID,sid,交易季度,交易日數,開盤,最高,最低,收盤,漲跌,漲跌(%),振幅(%),成交張數千張,成交張數日均,成交金額億元,成交金額日均,法人買賣超(千張)外資,法人買賣超(千張)投信,法人買賣超(千張)自營,法人買賣超(千張)合計,外資持股(%),融資(千張)增減,融資(千張)餘額,融券(千張)增減,融券(千張)餘額,券資比(%)
0,1476,21Q1,24,420,445,393,416,-6.5,-1.54,12.3,29,1.2,120,5,,,,,,,,,,
1,1476,20Q4,63,361,430,349.5,422.5,+63.5,+17.7,22.4,66.6,1.1,263,4.2,+2.62,+0.75,-0.04,+3.33,36.8,+0.5,1.23,+0.05,0.12,9.9
2,1476,20Q3,66,342.5,400,318.5,359,+17,+4.97,23.8,74.9,1.1,270,4.1,+6.05,+0.2,-0.09,+6.17,35.9,-0.22,0.73,-0.1,0.08,10.4
3,1476,20Q2,60,240.5,355.5,224,342,+101.5,+42.2,54.7,118,2,351,5.8,-4.69,+0.65,+0.05,-3.99,33.9,+0.28,0.95,+0.09,0.17,18.4
4,1476,20Q1,56,403,416,201,240.5,-162.5,-40.3,53.3,56,1,176,3.1,-6.18,-2.03,-0.29,-8.51,35.6,-0.26,0.66,+0.04,0.08,12.7
5,1476,19Q4,64,422,424.5,386,403,-13,-3.12,9.25,28.7,0.45,116,1.8,+1.74,-1.45,-0.55,-0.26,37.8,+0.04,0.93,-0.03,0.04,4.5
6,1476,19Q3,63,404,423.5,367,416,+18,+4.52,14.2,47.4,0.75,188,3,+1.2,-2.55,-0.94,-2.28,37.1,-0.47,0.88,+0.02,0.07,7.7
7,1476,19Q2,61,414,458.5,387.5,398,-17,-4.1,17.1,62.4,1,259,4.2,-6.94,+1.48,+0.93,-4.53,36.7,-0.17,1.35,-0.34,0.05,3.8
8,1476,19Q1,54,350,433,336,415,+67,+19.2,27.9,65.8,1.2,250,4.6,-2.85,-0.63,+0.45,-3.03,39.2,-0.3,1.53,+0.01,0.39,25.3
9,1476,18Q4,65,388,398,321,348,-30,-7.94,20.4,73.4,1.1,264,4.1,+0.13,+0.78,-0.68,+0.23,40.6,-0.15,1.83,+0.14,0.38,20.7
10,1476,18Q3,64,363,425,334,378,+15.5,+4.28,25.1,75.1,1.2,282,4.4,+12.3,+1.07,-1.19,+12.2,40.5,-1.1,1.98,+0.2,0.24,11.9
11,1476,18Q2,60,344.5,393.5,325,362.5,+20.5,+5.99,20,90.3,1.5,328,5.5,+7.75,-0.59,-0.43,+6.73,35.7,-0.98,3.08,-0.3,0.04,1.3
12,1476,18Q1,58,300,355,263.5,342,+44.5,+15,30.8,81.3,1.4,254,4.4,+4.66,+0.65,+0.38,+5.69,33.5,-1.33,4.06,-0.48,0.34,8.5
13,1476,17Q4,62,380,387.5,263,297.5,-79,-21,33.1,128,2.1,399,6.4,-13.3,-1.77,-0.44,-15.5,32.2,+0.11,5.4,+0.45,0.82,15.2
14,1476,17Q3,66,376.5,401,339,376.5,+5.5,+1.48,16.7,97.2,1.5,359,5.4,-11.1,+1.44,+1.54,-8.13,36.6,+1.65,5.29,-0.17,0.37,7
15,1476,17Q2,61,301,383,291,371,+67,+22,30.3,72.9,1.2,238,3.9,+2.05,+0.76,+0.4,+3.21,40.1,-0.12,3.64,+0.24,0.54,14.7
16,1476,17Q1,57,338,338.5,283.5,304,-33.5,-9.93,16.3,76.1,1.3,234,4.1,-7.17,-1.64,+0.37,-8.44,40,+0.39,3.76,-0.68,0.29,7.7
17,1476,16Q4,64,377.5,401.5,295,337.5,-36.5,-9.76,28.5,92.3,1.4,314,4.9,-2.76,+0.23,+0.49,-2.05,42.6,-0.55,3.37,-0.35,0.97,28.7
18,1476,16Q3,62,315.5,409,292,374,+63.5,+20.4,37.7,103,1.7,372,6,+5.71,+1.72,-0.46,+6.96,44.3,-0.03,3.92,+0.41,1.32,33.6
19,1476,16Q2,61,428.5,428.5,278,310.5,-113,-26.7,35.5,140,2.3,461,7.6,-5.94,-1.44,+0.68,-6.7,41.2,+1.39,3.95,+0.29,0.91,23
20,1476,16Q1,57,453,483.5,390,423.5,-30,-6.62,20.6,82.9,1.5,354,6.2,-2.28,-0.71,+0.91,-2.08,43.3,+0.53,2.56,+0.62,0.62,24.4
21,1476,15Q4,65,519,528,406,453.5,-66.5,-12.8,23.5,126,1.9,572,8.8,-5.93,-0.45,+0.57,-5.81,43.9,+0.5,2.03,-0.89,0,0
22,1476,15Q3,63,504,549,403.5,520,+14,+2.77,28.8,107,1.7,520,8.3,+3.07,+0.08,+0.71,+3.86,46.3,-0.17,1.53,+0.3,0.89,58.2
23,1476,15Q2,61,411.5,506,376.5,506,+94.5,+23,31.5,71.4,1.2,314,5.1,+4.26,-0.65,+0.48,+4.1,45,+0.22,1.7,-0.31,0.6,35
24,1476,15Q1,55,318,416,297,411.5,+90.5,+28.2,37.1,86.5,1.6,304,5.5,+11.5,-0.54,+0.02,+11,43.5,-0.51,1.48,-0.33,0.91,61.4
25,1476,14Q4,66,279,338,236,321,+44.5,+16.1,36.9,127,1.9,369,5.6,+6.9,+0.37,-0.02,+7.25,39.2,-0.89,1.99,-0.2,1.24,62.1
26,1476,14Q3,64,365,372,212.5,276.5,-85.5,-23.6,44.1,145,2.3,394,6.1,-4.22,+3.32,+0.02,-0.88,36.8,-0.11,2.88,+1.12,1.44,49.8
27,1476,14Q2,62,354,370,275,362,+10,+2.84,27,105,1.7,337,5.4,+0.24,-2.92,+0.43,-2.25,37.7,+0.91,3,-0.32,0.32,10.5
28,1476,14Q1,56,337,407,279.5,352,+16,+4.76,37.9,90.2,1.6,311,5.6,+7.05,-1.57,+0.07,+5.55,38.1,-1.08,2.08,-1.05,0.63,30.4
29,1476,13Q4,65,259.5,390.5,258,336,+76.5,+29.5,51.1,79.1,1.2,264,4.1,+3.27,-2.98,+0.45,+0.73,35.2,+0.18,3.16,+0.14,1.68,53.2
30,1476,13Q3,64,225,270,220.5,259.5,+38,+17.2,22.3,124,1.9,313,4.9,+15.5,-7.26,+0.02,+8.28,33.9,-1.58,2.98,-0.33,1.54,51.6
31,1476,13Q2,61,129.5,257,129.5,221.5,+92,+71,98.5,137,2.2,260,4.3,+24.7,-3.7,-0.8,+20.2,27.6,-1.02,4.56,-0.05,1.88,41.1
32,1476,13Q1,56,107,136,104,129.5,+23,+21.6,30,81.5,1.5,99,1.8,+12.1,-8.82,+0.77,+4.01,17.5,+0.93,5.58,+0.33,1.93,34.5
33,1476,12Q4,65,81.8,107,80.1,106.5,+24.7,+30.2,32.9,93.8,1.4,86.6,1.3,+16.2,+2.96,-1.06,+18.1,12.7,-0.26,4.65,+0.1,1.59,34.3
34,1476,12Q3,64,70.2,86.5,70.2,81.8,+12.4,+17.9,23.5,72.7,1.1,56.6,0.88,+3.42,-3.58,+1.32,+1.16,6.4,+0.87,4.94,+1.12,1.49,30.2
35,1476,12Q2,63,67.5,73.3,59,69.4,+1.7,+2.51,21.1,59.3,0.94,40.6,0.64,+0.9,-5.14,-0.13,-4.36,5,-0.78,4.08,-0.16,0.37,9.2
36,1476,12Q1,58,45.8,68.7,45.05,67.7,+21.8,+47.5,51.5,68.9,1.2,38.9,0.67,+3.21,+3.3,+0.32,+6.83,3.7,+0.26,4.85,-0.18,0.53,10.9
37,1476,11Q4,64,40.65,51.2,34.95,45.9,+5.15,+12.6,39.9,69.5,1.1,31,0.48,-0.87,+1.54,-0.6,+0.07,2.2,-0.08,4.61,+0.31,0.71,15.4
38,1476,11Q3,65,46.3,53.9,38.95,40.75,-5.45,-11.8,32.4,107,1.6,50.8,0.78,-2.37,+5.81,-0.87,+2.57,2.1,-1.18,4.69,+0.4,0.4,8.5
39,1476,11Q2,61,39,47.6,37.6,46.2,+7.4,+19.1,25.8,138,2.3,60.8,1,+3.27,+12.5,+1.14,+17,3.3,-7.42,5.87,-0.13,0,0
40,1476,11Q1,57,38.8,39.9,30.7,38.8,+0.35,+0.91,23.9,86,1.5,30.7,0.54,-0.58,-7.36,-2.93,-10.9,2.3,+3.13,13.3,+0.1,0.13,1
41,1476,10Q4,66,39.1,48.9,35.8,38.45,-0.4,-1.03,33.7,139,2.1,57.3,0.87,+1.27,-3.48,+1.71,-0.49,2.6,-3.73,10.2,-0.33,0.04,0.4
42,1476,10Q3,65,20.55,43.05,19.05,38.85,+18.1,+87.2,116,249,3.8,87.6,1.3,+0.4,+18.3,+1.52,+20.3,1.9,+7.28,13.9,+0.37,0.37,2.7
43,1476,10Q2,63,20.3,21.45,18.7,20.75,+0.45,+2.22,13.5,21.7,0.34,4.41,0.07,+0.12,-0.02,0,+0.1,1.7,+0.36,6.61,-0.02,0,0
44,1476,10Q1,57,21.55,21.9,18.7,20.3,-0.6,-2.87,15.3,33.5,0.59,6.97,0.12,-0.02,0,-0.01,-0.02,1.7,-2.62,6.25,-0.05,0.02,0.3
45,1476,09Q4,66,18.65,21.8,18.1,20.9,+2.25,+12.1,19.8,101,1.5,20.2,0.31,+0.49,0,-0.85,-0.35,1.7,+0.72,8.88,-0.45,0.07,0.7
46,1476,09Q3,65,14.6,19.15,14.6,18.65,+3.9,+26.4,30.8,64.3,0.99,11,0.17,+0.91,+0.09,-0.04,+0.96,1.4,+2.88,8.16,+0.51,0.51,6.3
47,1476,09Q2,63,12.3,17.2,12.1,14.75,+2.65,+21.9,42.1,49,0.78,7.52,0.12,+0.18,0,+0.04,+0.22,1.4,+0.29,5.28,-0.59,0,0
48,1476,09Q1,57,9.51,13.5,9.22,12.1,+2.66,+28.2,45.3,12.1,0.21,1.4,0.02,-0.11,0,0,-0.1,0.6,+1.32,4.99,+0.59,0.59,11.9
49,1476,08Q4,65,9.06,9.78,8,9.44,+0.71,+8.13,20.4,7.17,0.11,0.65,0.01,-0.94,0,-0.16,-1.1,0.7,+0.97,3.67,0,0,0
50,1476,08Q3,64,13.5,14.55,8.67,8.73,-4.97,-36.3,42.9,19.9,0.31,2.13,0.03,-3.67,0,+0.2,-3.48,1.1,-1.38,2.7,0,0,0
51,1476,08Q2,63,16.85,18.2,13.5,13.7,-3.15,-18.7,27.9,29.4,0.47,4.91,0.08,+0.12,0,+0.06,+0.18,3.1,+1.33,4.08,-0.03,0,0
52,1476,08Q1,57,17.1,18,16,16.85,-0.55,-3.16,11.5,12.1,0.21,2.02,0.04,-0.79,-1,-0.06,-1.85,3,-0.39,2.75,+0.03,0.03,1.1
53,1476,07Q4,65,19.5,19.8,15.8,17.4,-2.1,-10.8,20.5,16.2,0.25,2.89,0.04,-2.03,-0.44,-0.13,-2.61,3.5,-0.62,3.11,-0.02,0,0.06
54,1476,07Q3,63,21.9,26.5,18.6,19.5,-2.3,-10.6,36.2,29.9,0.47,6.56,0.1,,,,,4.7,-0.61,3.73,+0.06,0.03,0.7
55,1476,07Q2,62,22.4,23.1,20.5,21.8,-0.6,-2.68,11.6,25.7,0.41,5.57,0.09,+0.18,-5.87,-0.22,-5.91,2.9,-1.49,4.35,-0.04,0,0
56,1476,07Q1,57,19.2,24.25,19,22.4,+3.4,+17.9,27.6,41,0.72,8.93,0.16,,,,,2.7,-0.09,5.84,0,0.04,0.7
57,1476,06Q4,63,14.4,19.5,14.2,19,+4.7,+32.9,37.1,35.3,0.56,6.02,0.1,+0.44,0,0,+0.44,2.8,+3.95,5.92,+0.04,0.04,0.8
58,1476,06Q3,65,14.95,14.95,13.1,14.3,-0.65,-4.35,12.4,6.53,0.1,0.92,0.01,+0.32,0,-0.01,+0.32,2.4,+0.22,1.98,0,0,0.2
59,1476,06Q2,62,15.35,16.5,14.65,14.95,-0.3,-1.97,12.1,12,0.19,1.9,0.03,+0.58,0,0,+0.58,2.2,-1.46,1.76,0,0,0
60,1476,06Q1,58,15.5,16.2,14.65,15.25,-0.55,-3.48,9.81,10.5,0.18,1.61,0.03,+0.4,0,-0.53,-0.13,1.8,-1.24,3.22,-0.39,0,0
61,1476,05Q4,64,15.75,17.25,15.3,15.8,+0.15,+0.96,12.5,13,0.2,2.11,0.03,+0.11,0,+0.02,+0.13,1.5,+3.1,4.44,+0.39,0.39,8.9
62,1476,05Q3,63,17.35,17.85,15.05,15.65,-1.8,-10.3,16,6.9,0.11,1.11,0.02,-0.43,0,-0.17,-0.6,1.2,-0.84,1.34,0,0,0.3
63,1476,05Q2,63,17.65,19.75,16.75,17.45,-0.2,-1.13,17,5.48,0.09,0.98,0.02,+0.27,0,+0.16,+0.43,1.6,-0.31,2.18,0,0,0
64,1476,05Q1,57,17.4,17.9,17,17.65,+0.35,+2.02,5.2,6.25,0.11,1.09,0.02,,,,,1.5,-0.29,2.49,0,0,0
65,1476,04Q4,65,16.9,17.5,16.1,17.3,+0.6,+3.59,8.38,8.87,0.14,1.49,0.02,,,,,1.5,-0.04,2.86,-0.02,0,0.03
66,1476,04Q3,63,15.8,17.3,14.35,16.7,+1.3,+8.44,19.2,14.8,0.24,2.35,0.04,,,,,0.8,-1.3,2.9,+0.02,0.02,0.7
67,1476,04Q2,64,14.9,18.6,14.6,15.4,+0.6,+4.05,27,25.9,0.4,4.34,0.07,,,,,0.8,-0.93,4.2,0,0,0.05
