ID,sid,股利發放年度,股利所屬盈餘期間,股東會日期,除息交易日,除息參考價,填息完成日,填息花費日數,現金股利發放日,除權交易日,除權參考價,填權完成日,填權花費日數,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計
0,2636,2020,2019全年,20'05/27,20'08/03,27.8,20'08/03,1,20'09/04,,,,,1.32,0,1.32,0,0,0,1.32
1,2636,2019,2018全年,19'06/21,19'07/22,24.35,20'06/01,209,19'08/21,,,,,2.2,0,2.2,0,0,0,2.2
2,2636,2018,2017全年,18'06/26,18'07/11,22.55,18'07/26,12,18'08/09,,,,,0.9,0.4,1.3,0,0,0,1.3
3,2636,2017,2016全年,17'06/19,17'07/14,21.7,17'08/16,24,17'08/18,,,,,0.8,0,0.8,0,0,0,0.8
4,2636,2016,2015全年,16'05/31,16'08/02,21.45,17'08/16,256,16'09/06,16'08/02,21.45,17'08/16,256,1.8,0,1.8,0.2,0,0.2,2
5,2636,2015,2014全年,15'06/03,15'09/08,24.6,15'09/14,5,15'10/16,15'09/08,24.6,15'09/23,12,1.3,0,1.3,0.33,0,0.33,1.63
6,2636,2014,2013全年,14'06/04,14'08/04,24.25,14'08/14,9,14'09/12,14'02/12,26.2,14'02/12,1,0.76,0,0.76,0.33,0,0.33,1.09
7,2636,2013,2012全年,13'06/17,13'09/09,20.43,13'09/10,2,,13'09/09,20.43,13'09/10,2,0.4,0,0.4,0.35,0,0.35,0.75
8,2636,2012,2011全年,,12'09/13,18.24,13'04/09,138,,12'09/13,18.24,13'04/09,138,0.59,0,0.59,1.38,0,1.38,1.98
9,2636,2011,2010全年,11'06/28,11'08/30,26.92,13'12/10,568,,11'08/30,26.92,13'12/10,568,2.21,0,2.21,0.51,0,0.51,2.72
10,2636,2010,2009全年,10'06/09,10'08/03,27.7,10'08/05,3,,10'08/03,27.7,10'08/05,3,0.5,0,0.5,0.2,0,0.2,0.7
11,2636,2009,2008全年,09'06/16,09'10/07,18.4,10'01/08,67,,09'10/07,18.4,10'01/08,67,1.23,0,1.23,0.31,0,0.31,1.54
12,2636,2008,2007全年,08'06/23,08'09/15,,08'09/26,10,,08'09/15,,08'09/26,10,1,0,1,0.2,0,0.2,1.2
13,2636,2007,2006全年,07'06/20,07'09/14,,07'12/31,74,,07'09/14,,07'12/31,74,1.5,0,1.5,0.5,0,0.5,2
