sid,單季,負債總額,負債總額百分比,每股淨值(元),股東權益總額
2438,2020Q3,1.14,12.3,6.11,8.12
2438,2020Q2,1.52,15.9,6.1,8.05
2438,2020Q1,1.71,17.6,6.1,8
2438,2019Q4,1.61,16.2,6.17,8.33
2438,2019Q3,1.69,17.1,6.07,8.17
2438,2019Q3,1.69,17.1,6.07,8.17
2438,2019Q3,1.69,17.1,6.07,8.17
2438,2019Q3,1.69,17.1,6.07,8.17
2438,2019Q2,1.69,17.3,6.05,8.09
2438,2019Q2,1.69,17.3,6.05,8.09
2438,2019Q2,1.69,17.3,6.05,8.09
2438,2019Q1,1.83,18,6.06,8.33
2438,2019Q1,1.83,18,6.06,8.33
2438,2019Q1,1.83,18,6.06,8.33
2438,2018Q4,1.72,17,6.19,8.39
2438,2018Q4,1.72,17,6.19,8.39
2438,2018Q4,1.72,17,6.19,8.39
2438,2018Q3,1.66,16.4,6.32,8.44
2438,2018Q3,1.66,16.4,6.32,8.44
2438,2018Q3,1.66,16.4,6.32,8.44
2438,2018Q3,1.66,16.4,6.32,8.44
2438,2018Q2,2.04,19.5,6.37,8.41
2438,2018Q2,2.04,19.5,6.37,8.41
2438,2018Q2,2.04,19.5,6.37,8.41
2438,2018Q1,2.44,23,6.27,8.17
2438,2018Q1,2.44,23,6.27,8.17
2438,2018Q1,2.44,23,6.27,8.17
2438,2018Q1,2.44,23,6.27,8.17
2438,2018Q1,2.44,23,6.27,8.17
2438,2018Q1,2.44,23,6.27,8.17
2438,2017Q4,2.12,20.2,6.06,8.36
2438,2017Q4,2.12,20.2,6.06,8.36
2438,2017Q4,2.12,20.2,6.06,8.36
2438,2017Q3,2.15,20,6.5,8.62
2438,2017Q3,2.15,20,6.5,8.62
2438,2017Q3,2.15,20,6.5,8.62
2438,2017Q2,2.65,23.5,6.67,8.63
2438,2017Q2,2.65,23.5,6.67,8.63
2438,2017Q2,2.65,23.5,6.67,8.63
2438,2017Q2,2.65,23.5,6.67,8.63
2438,2017Q1,3.27,27.2,6.97,8.78
2438,2017Q1,3.27,27.2,6.97,8.78
2438,2017Q1,3.27,27.2,6.97,8.78
2438,2016Q4,2.69,23,6.87,9.01
2438,2016Q4,2.69,23,6.87,9.01
2438,2016Q4,2.69,23,6.87,9.01
2438,2016Q4,2.69,23,6.87,9.01
2438,2016Q3,2.86,24.3,6.89,8.9
2438,2016Q3,2.86,24.3,6.89,8.9
2438,2016Q2,3.26,27,6.9,8.8
2438,2016Q2,3.26,27,6.9,8.8
2438,2016Q2,3.26,27,6.9,8.8
2438,2016Q2,3.26,27,6.9,8.8
2438,2016Q2,3.26,27,6.9,8.8
2438,2016Q2,3.26,27,6.9,8.8
2438,2016Q2,3.26,27,6.9,8.8
2438,2016Q1,4.22,39.9,5.58,6.35
2438,2016Q1,4.22,39.9,5.58,6.35
2438,2016Q1,4.22,39.9,5.58,6.35
2438,2016Q1,4.22,39.9,5.58,6.35
2438,2015Q4,3.97,36.6,5.57,6.88
2438,2015Q4,3.97,36.6,5.57,6.88
2438,2015Q4,3.97,36.6,5.57,6.88
2438,2015Q4,3.97,36.6,5.57,6.88
2438,2015Q4,3.97,36.6,5.57,6.88
