sid,單季,負債總額,負債總額百分比,每股淨值(元),股東權益總額
1541,2020Q3,21.17,57,20.28,15.98
1541,2020Q2,18.82,55.8,18.91,14.9
1541,2020Q1,17.22,55.1,17.83,14.05
1541,2020Q1,17.22,55.1,17.83,14.05
1541,2020Q1,17.22,55.1,17.83,14.05
1541,2020Q1,17.22,55.1,17.83,14.05
1541,2020Q1,17.22,55.1,17.83,14.05
1541,2020Q1,17.22,55.1,17.83,14.05
1541,2020Q1,17.22,55.1,17.83,14.05
1541,2020Q1,17.22,55.1,17.83,14.05
1541,2020Q1,17.22,55.1,17.83,14.05
1541,2020Q1,17.22,55.1,17.83,14.05
1541,2020Q1,17.22,55.1,17.83,14.05
1541,2020Q1,17.22,55.1,17.83,14.05
1541,2020Q1,17.22,55.1,17.83,14.05
1541,2019Q4,18.24,58.8,16.21,12.77
1541,2019Q4,18.24,58.8,16.21,12.77
1541,2019Q4,18.24,58.8,16.21,12.77
1541,2019Q3,21.17,63.2,15.64,12.32
1541,2019Q3,21.17,63.2,15.64,12.32
1541,2019Q3,21.17,63.2,15.64,12.32
1541,2019Q3,21.17,63.2,15.64,12.32
1541,2019Q2,22.31,66.4,14.34,11.3
1541,2019Q2,22.31,66.4,14.34,11.3
1541,2019Q2,22.31,66.4,14.34,11.3
1541,2019Q2,22.31,66.4,14.34,11.3
1541,2019Q1,17.65,60.4,14.66,11.55
1541,2019Q1,17.65,60.4,14.66,11.55
1541,2019Q1,17.65,60.4,14.66,11.55
1541,2018Q4,16.97,60.5,14.08,11.1
1541,2018Q4,16.97,60.5,14.08,11.1
1541,2018Q4,16.97,60.5,14.08,11.1
1541,2018Q4,16.97,60.5,14.08,11.1
1541,2018Q3,16.43,59.1,14.44,11.38
1541,2018Q3,16.43,59.1,14.44,11.38
1541,2018Q3,16.43,59.1,14.44,11.38
1541,2018Q2,16.28,59.7,13.96,11
1541,2018Q2,16.28,59.7,13.96,11
1541,2018Q2,16.28,59.7,13.96,11
