ID,sid,股利發放年度,股利所屬盈餘期間,股東會日期,除息交易日,除息參考價,填息完成日,填息花費日數,現金股利發放日,除權交易日,除權參考價,填權完成日,填權花費日數,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計
0,1308,2020,2019全年,20'06/12,20'07/23,18.1,20'09/07,33,20'08/28,20'07/23,18.1,20'09/07,33,0.6,0,0.6,0.5,0,0.5,1.1
1,1308,2019,2018全年,19'06/24,19'07/25,13.95,19'07/25,1,19'08/23,,,,,0.3,0,0.3,0,0,0,0.3
2,1308,2018,2017全年,18'06/05,18'07/26,16.6,20'05/08,434,18'08/24,18'07/26,16.6,20'05/08,434,0.2,0,0.2,0.7,0,0.7,0.9
3,1308,2017,2016全年,17'06/08,17'07/27,17.95,17'09/01,27,17'08/25,17'07/27,17.95,17'09/01,27,0.6,0,0.6,0.3,0,0.3,0.9
4,1308,2016,2015全年,16'06/08,16'08/18,17.45,16'10/07,34,16'09/10,16'08/18,17.45,16'10/07,34,0.6,0,0.6,0.2,0,0.2,0.8
5,1308,2015,2014全年,15'06/02,15'07/30,15.3,15'08/20,16,15'08/28,15'07/30,15.3,15'08/20,16,0.3,0,0.3,0.5,0,0.5,0.8
6,1308,2014,2013全年,14'06/06,14'07/23,23.85,15'01/08,118,14'08/22,,,,,1,0,1,0,0,0,1
7,1308,2013,2012全年,13'06/10,13'07/30,23.4,13'09/18,37,,,,,,1,0,1,0,0,0,1
8,1308,2012,2011全年,12'06/19,12'08/09,30.25,,,,12'08/09,30.25,,,1,0,1,2,0,2,3
9,1308,2011,2010全年,11'06/10,11'08/09,44.4,,,,11'08/09,44.4,,,1.5,0,1.5,2.5,0,2.5,4
10,1308,2010,2009全年,10'06/15,10'08/12,24.85,10'09/09,21,,10'08/12,24.85,10'09/09,21,0.6,0,0.6,2,0,2,2.6
11,1308,2009,2008全年,09'06/10,09'07/23,20.2,09'08/04,9,,,,,,1,0,1,0,0,0,1
12,1308,2008,2007全年,08'06/13,08'07/22,21.85,09'06/08,218,,,,,,2,0,2,0,0,0,2
13,1308,2007,2006全年,07'06/15,07'07/19,20.45,07'07/24,4,,,,,,1,0,1,0,0,0,1
14,1308,2006,2005全年,06'06/12,06'07/19,11.5,06'07/28,8,,,,,,0.8,0,0.8,0,0,0,0.8
15,1308,2005,2004全年,05'06/09,05'08/24,13.2,05'10/12,34,,05'08/24,13.2,05'10/12,34,0.6,0,0.6,0.6,0,0.6,1.2
16,1308,2004,2003全年,04'06/25,04'08/26,15.2,04'08/30,3,,04'08/26,15.2,04'08/30,3,0.2,0,0.2,0.8,0,0.8,1
17,1308,2003,2002全年,03'06/10,03'07/15,18.5,03'07/15,1,,,,,,0.8,0,0.8,0,0,0,0.8
18,1308,2002,2001全年,02'06/17,,,,,,,,,,0,0,0,0,0,0,0
19,1308,2001,2000全年,01'06/18,01'07/11,9.1,01'07/13,3,,,,,,0.5,0,0.5,0,0,0,0.5
20,1308,2000,1999全年,00'06/02,00'06/26,30.4,00'06/26,1,,,,,,1.3,0,1.3,0,0,0,1.3
21,1308,1999,1998全年,99'05/31,99'06/24,35.2,99'06/25,2,,99'07/26,39.33,99'07/26,1,1.5,0,1.5,0.25,0.25,0.5,2
22,1308,1998,1997全年,98'05/20,98'06/08,35,98'06/08,1,,98'07/24,31.56,98'09/10,39,1,0,1,1.5,0,1.5,2.5
23,1308,1997,1996全年,97'05/28,97'06/21,62,,,,97'08/19,46.4,99'08/31,553,2.5,0,2.5,1.7,0.8,2.5,5
24,1308,1996,1995全年,96'06/07,96'07/05,49.5,96'07/13,8,,,,,,2.5,0,2.5,0,0,0,2.5
25,1308,1995,1994全年,95'06/16,95'07/06,33.8,95'07/28,20,,,,,,2.2,0,2.2,0,0,0,2.2
26,1308,1994,1993全年,94'05/25,94'06/23,43.2,94'06/23,1,,,,,,0.8,0,0.8,0,0,0,0.8
27,1308,1993,1992全年,93'05/14,93'06/12,35.7,93'12/04,141,,,,,,2,0,2,0,0,0,2
28,1308,1992,1991全年,92'05/22,92'06/24,39.5,93'03/30,214,,,,,,2,0,2,0,0,0,2
29,1308,1991,1990全年,91'05/03,91'06/05,43.5,91'08/12,56,,,,,,2,0,2,0,0,0,2
30,1308,1990,1989全年,90'05/17,90'04/16,85,,,,90'09/21,26.72,,,1,0,1,1,0,1,2
31,1308,1989,1988全年,,,,,,,,,,,3,0,3,2,0,2,5
32,1308,1988,1987全年,,,,,,,,,,,3,0,3,3,0,3,6
33,1308,1987,1986全年,,,,,,,,,,,2,0,2,1,0,1,3
34,1308,1986,1985全年,,,,,,,,,,,0.5,0,0.5,0,0,0,0.5
35,1308,1985,1984全年,,,,,,,,,,,1,0,1,0,0,0,1
36,1308,1984,1983全年,,,,,,,,,,,1,0,1,0,0,0,1
