ID,sid,股利發放年度,股利所屬盈餘期間,股東會日期,除息交易日,除息參考價,填息完成日,填息花費日數,現金股利發放日,除權交易日,除權參考價,填權完成日,填權花費日數,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計
0,2493,2020,2019全年,20'06/17,20'07/09,34.45,,,20'08/05,,,,,2.5,0,2.5,0,0,0,2.5
1,2493,2019,2018全年,19'06/11,19'07/05,28.55,20'05/08,204,19'08/02,,,,,2.5,0,2.5,0,0,0,2.5
2,2493,2018,2017全年,18'06/13,18'07/13,24.85,18'08/22,29,18'08/10,,,,,1.75,0,1.75,0,0,0,1.75
3,2493,2017,2016全年,17'06/14,17'07/10,25.05,18'03/12,166,17'08/04,,,,,2.3,0,2.3,0,0,0,2.3
4,2493,2016,2015全年,16'06/17,16'07/13,24.75,16'12/12,105,16'08/10,,,,,2.3,0,2.3,0,0,0,2.3
5,2493,2015,2014全年,15'06/17,15'07/13,22.7,16'03/21,170,15'08/07,,,,,2.8,0,2.8,0,0,0,2.8
6,2493,2014,2013全年,14'06/20,14'07/11,28.8,15'03/16,166,,,,,,2,0,2,0,0,0,2
7,2493,2013,2012全年,13'06/18,13'07/12,25.5,14'05/05,199,,,,,,2.3,0,2.3,0,0,0,2.3
8,2493,2012,2011全年,12'06/19,12'07/13,24.2,12'12/24,116,,,,,,2.9,0,2.9,0,0,0,2.9
9,2493,2011,2010全年,11'06/22,11'07/18,20.7,11'10/25,70,,,,,,1.5,0,1.5,0,0,0,1.5
10,2493,2010,2009全年,10'06/15,,,,,,,,,,0,0,0,0,0,0,0
11,2493,2009,2008全年,09'06/16,09'07/14,8.5,09'07/14,1,,,,,,0.25,0,0.25,0,0,0,0.25
12,2493,2008,2007全年,08'06/13,08'08/01,9.51,08'08/14,10,,08'08/01,9.51,08'08/14,10,0.7,0,0.7,0.3,0,0.3,1
13,2493,2007,2006全年,07'06/13,07'07/16,18.2,07'07/17,2,,07'07/16,18.2,07'07/17,2,0.7,0,0.7,0.3,0,0.3,1
14,2493,2006,2005全年,06'06/27,06'08/10,13.4,06'08/17,6,,06'08/10,13.4,06'08/17,6,0.7,0,0.7,0.3,0,0.3,1
15,2493,2005,2004全年,05'06/24,05'08/19,14.8,06'04/20,165,,05'08/19,14.8,06'04/20,165,0.3,0,0.3,0.5,0,0.5,0.8
16,2493,2004,2003全年,04'06/25,,,,,,,,,,0,0,0,0,0,0,0
17,2493,2003,2002全年,03'06/24,03'08/12,10.95,03'08/13,2,,03'08/12,10.95,03'08/13,2,0.3,0,0.3,0,0.5,0.5,0.8
18,2493,2002,2001全年,02'06/21,02'07/29,24.48,12'03/03,2387,,02'07/29,24.48,12'03/03,2387,1,0,1,1,0,1,2
19,2493,2001,2000全年,01'05/16,,,,,,01'06/18,,,,1,0,1,2,0,2,3
20,2493,2000,1999全年,00'06/22,,,,,,00'08/17,,,,1.5,0,1.5,0.7,1.3,2,3.5
21,2493,1999,1998全年,99'06/29,,,,,,99'08/07,,,,0.5,0,0.5,2,0,2,2.5
