ID,sid,股利發放年度,股利所屬盈餘期間,股東會日期,除息交易日,除息參考價,填息完成日,填息花費日數,現金股利發放日,除權交易日,除權參考價,填權完成日,填權花費日數,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計
0,2890,2020,2019全年,20'05/13,20'06/11,11.65,,,20'07/16,,,,,0.7,0,0.7,0,0,0,0.7
1,2890,2019,2018全年,19'06/14,19'07/11,12.35,19'11/26,94,19'08/15,,,,,0.64,0,0.64,0,0,0,0.64
2,2890,2018,2017全年,18'06/15,18'08/15,10.75,19'04/01,152,18'09/19,18'08/15,10.75,19'04/01,152,0.5,0,0.5,0.2,0,0.2,0.7
3,2890,2017,2016全年,17'06/14,17'09/18,9.05,18'01/03,75,17'10/25,17'09/18,9.05,18'01/03,75,0.34,0,0.34,0.35,0,0.35,0.69
4,2890,2016,2015全年,16'06/17,16'08/11,9.77,18'03/16,391,16'09/14,16'08/11,9.77,18'03/16,391,0.43,0,0.43,0.5,0,0.5,0.93
5,2890,2015,2014全年,15'06/12,15'08/11,11.95,19'12/20,1072,15'09/17,15'08/11,11.95,19'12/20,1072,0.5,0,0.5,0.74,0,0.74,1.24
6,2890,2014,2013全年,14'06/12,14'08/29,13.65,,,14'10/06,14'08/29,13.65,,,0.34,0,0.34,0.81,0,0.81,1.14
7,2890,2013,2012全年,13'06/14,13'08/14,13.65,14'08/28,257,,13'08/14,13.65,14'08/28,257,0.33,0,0.33,0.8,0,0.8,1.13
8,2890,2012,2011全年,12'06/15,12'07/10,11.2,12'07/10,1,,12'08/07,12.3,12'12/17,94,0.14,0,0.14,0.32,0,0.32,0.45
9,2890,2011,2010全年,11'06/10,11'08/08,11.05,12'07/04,227,,11'08/08,11.05,12'07/04,227,0.15,0,0.15,0.43,0,0.43,0.58
10,2890,2010,2009全年,10'06/18,10'07/14,10.4,10'07/14,1,,,,,,0.12,0,0.12,0,0,0,0.12
11,2890,2009,2008全年,09'06/19,,,,,,,,,,0,0,0,0,0,0,0
12,2890,2008,2007全年,08'06/06,08'07/17,11.5,08'07/17,1,,,,,,0.13,0,0.13,0,0,0,0.13
13,2890,2007,2006全年,07'06/11,07'07/11,16.7,07'07/12,2,,,,,,0.3,0,0.3,0,0,0,0.3
14,2890,2006,2005全年,06'06/09,06'07/05,15.25,06'07/11,5,,,,,,0.71,0,0.71,0,0,0,0.71
15,2890,2005,2004全年,05'05/10,05'06/02,15.5,05'06/23,16,,,,,,0.88,0,0.88,0,0,0,0.88
16,2890,2004,2003全年,04'06/11,04'08/03,15.8,04'08/19,13,,04'08/03,15.8,04'08/19,13,0.5,0,0.5,0.46,0,0.46,0.96
17,2890,2003,2002全年,03'06/27,03'07/24,11.75,03'08/21,21,,,,,,0.65,0,0.65,0,0,0,0.65
18,2890,2002,2001全年,02'06/26,,,,,,02'08/22,14.05,02'08/22,1,0,0,0,0,0.61,0.61,0.61
