sid,單季,負債總額,負債總額百分比,每股淨值(元),股東權益總額
2421,2020Q3,57.02,56.4,17.54,44.02
2421,2020Q2,53.7,56.5,16.46,41.3
2421,2020Q1,44.28,50.7,17.17,43.09
2421,2019Q4,52.11,55.2,16.85,42.29
2421,2019Q3,46.97,53.7,16.17,40.56
2421,2019Q2,47.45,55.1,15.4,38.64
2421,2019Q1,45.21,51.6,16.88,42.35
2421,2018Q4,48.32,53.9,16.5,41.39
2421,2018Q3,50.95,56.1,15.88,39.84
2421,2018Q2,53.01,57.8,15.3,38.68
2421,2018Q1,41.43,49.2,16.9,42.76
2421,2017Q4,46.39,52.6,16.5,41.74
2421,2017Q3,41.43,50.6,15.97,40.41
2421,2017Q2,42.11,52.4,15.11,38.23
2421,2017Q1,38.12,48.4,16.08,40.69
2421,2016Q4,43.24,51.5,16.07,40.67
2421,2016Q3,35.06,47.4,15.36,38.87
2421,2016Q2,32.32,46,14.99,37.92
2421,2016Q1,28.1,40.7,16.14,40.86
2421,2015Q4,35.16,46.7,15.99,40.07
2421,2015Q3,33.55,46.2,15.54,39.09
2421,2015Q2,31.71,46.2,14.59,36.92
2421,2015Q1,30.78,43.8,15.58,39.44
2421,2014Q4,33.64,45.9,15.64,39.6
2421,2014Q3,32.73,46.4,14.95,37.84
2421,2014Q2,29.93,45.2,14.34,36.33
2421,2014Q1,27.05,41.5,15.04,38.06
2421,2013Q4,30.67,45.3,14.66,37.11
2421,2013Q3,27.77,43.7,14.17,35.85
2421,2013Q2,29.33,45.6,13.79,34.93
2421,2013Q1,22.92,38.7,14.33,36.27
2421,2012Q4,27.5,43.8,14.05,35.36
2421,2012Q3,28.53,44.6,14.06,35.37
2421,2012Q2,31.07,46.8,13.94,35.31
2421,2012Q1,25.86,39.7,15.19,39.32
2421,2011Q4,28.91,42.1,15.23,39.71
2421,2011Q3,28.41,41.9,15.11,39.45
2421,2011Q2,30.13,45.1,14.07,36.72
2421,2011Q1,22.84,36.1,15.51,40.43
2421,2010Q4,24.38,38.3,15.05,39.22
2421,2010Q3,24.39,38,15.28,39.87
2421,2010Q2,26.82,41.3,14.58,38.06
2421,2010Q1,25.51,40.1,14.58,38.03
2421,2009Q4,24.96,40.6,14.03,36.57
2421,2009Q3,22.15,38.8,13.4,34.96
2421,2009Q2,23.36,41.1,13.47,33.44
2421,2009Q1,20.32,37.4,13.69,33.95
2421,2008Q4,29.34,45.3,14.15,35.4
2421,2008Q3,30.54,46.2,13.94,35.55
2421,2008Q2,31.21,48.1,14,33.63
2421,2008Q1,25.98,43.6,13.93,33.54
2421,2007Q4,29.57,46.4,14.19,34.12
2421,2007Q2,24.3,44,14.13,30.97
2421,2006Q4,26.17,46.9,13.9,29.68
2421,2006Q2,25.93,48.7,13.38,27.33
2421,2005Q4,26.17,50.2,12.74,25.93
2421,2005Q2,20.13,44.6,12.57,25
2421,2004Q4,18.56,42.9,12.79,24.69
2421,2003Q4,14.07,36.2,12.63,24.77
2421,2001Q4,9.39,28.1,14.87,23.96
2421,2000Q4,13.62,43.5,14.61,17.69
2421,1999Q4,9.38,36.6,16.84,16.24
2421,1998Q4,0,0,13.57,6997
