sid,單季,負債總額,負債總額百分比,每股淨值(元),股東權益總額
1525,2020Q3,9.14,18.1,56.28,41.31
1525,2020Q2,9.95,20.1,54.01,39.64
1525,2020Q1,8.32,17,55.51,40.75
1525,2019Q4,9.32,18.5,55.98,41.09
1525,2019Q3,8.46,17.2,55.33,40.61
1525,2019Q2,10.13,19.7,56.37,41.38
1525,2019Q1,9.18,17.5,58.76,43.13
1525,2018Q4,8.64,17.4,56.04,41.13
1525,2018Q3,8.82,18.3,53.71,39.43
1525,2018Q2,10.19,20.3,54.42,39.94
1525,2018Q1,8.73,17.4,56.3,41.33
1525,2017Q4,9.11,19,52.96,38.87
1525,2017Q3,8.76,18.9,51.12,37.52
1525,2017Q2,10.38,22.6,48.46,35.57
1525,2017Q1,8.57,19.6,48.04,35.26
1525,2016Q4,8.37,19.1,48.39,35.52
1525,2016Q3,8.35,19.4,47.29,34.71
1525,2016Q2,9.41,21.5,49.75,34.45
1525,2016Q1,7.79,18.2,50.57,35.02
1525,2015Q4,8,19.1,48.91,33.87
1525,2015Q3,7.78,18.9,48.19,33.37
1525,2015Q2,8.91,22.3,44.91,31.1
1525,2015Q1,6.96,18,45.67,31.62
1525,2014Q4,7.13,18.7,44.85,31.05
1525,2014Q3,7.43,20.2,42.31,29.29
1525,2014Q2,7.95,22.2,40.22,27.85
1525,2014Q1,7,19.7,41.3,28.6
1525,2013Q4,6.55,19,40.4,27.98
1525,2013Q3,6.64,19.9,38.61,26.74
1525,2013Q2,8.28,24.2,37.56,26.01
1525,2013Q1,7.06,21.3,37.69,26.1
1525,2012Q4,7.75,23.7,36.54,24.99
1525,2012Q3,7.8,24.4,35.44,24.23
1525,2012Q2,8.75,26.7,35.09,23.99
1525,2012Q1,6.48,21.2,35.26,24.1
1525,2011Q4,5.95,19.9,34.66,24
1525,2011Q3,5.84,20.3,33.11,22.93
1525,2011Q2,6.73,24.4,31.67,20.89
1525,2011Q1,5.78,21.1,32.69,21.56
1525,2010Q4,5.52,21.1,31.28,20.63
1525,2010Q3,4.81,18.9,31.32,20.65
1525,2010Q2,6.14,23.4,30.54,20.14
1525,2010Q1,4.66,18.8,30.45,20.08
1525,2009Q4,4.74,19.6,29.45,19.42
1525,2009Q3,4.41,19.3,27.98,18.45
1525,2009Q2,4.42,19.7,28.03,17.95
1525,2009Q1,3.49,16,28.56,18.29
1525,2008Q4,4.34,19.6,27.84,17.83
1525,2008Q3,4.43,20.4,26.99,17.28
1525,2008Q2,5.41,24.6,27.2,16.58
1525,2008Q1,5.63,25.6,26.81,16.35
1525,2007Q4,6.11,27.2,26.88,16.39
1525,2007Q2,5.37,25.7,26.69,15.5
1525,2006Q4,6.62,30.4,26.14,15.18
1525,2006Q2,6.3,30,26.61,14.72
1525,2005Q4,6.42,30.8,26.02,14.39
1525,2005Q2,5.91,30.9,26.26,13.2
1525,2004Q4,5.91,32.2,24.7,12.42
1525,2003Q4,5.25,31.8,24.61,11.25
1525,2002Q4,3.56,27.8,22.46,9.22
1525,2001Q4,2.61,23.8,20.36,8.36
