ID,sid,交易季度,交易日數,開盤,最高,最低,收盤,漲跌,漲跌(%),振幅(%),成交張數千張,成交張數日均,成交金額億元,成交金額日均,法人買賣超(千張)外資,法人買賣超(千張)投信,法人買賣超(千張)自營,法人買賣超(千張)合計,外資持股(%),融資(千張)增減,融資(千張)餘額,融券(千張)增減,融券(千張)餘額,券資比(%)
0,2442,21Q1,25,11.65,11.65,9.08,9.99,-1.51,-13.1,22.3,36.9,1.5,3.83,0.15,,,,,,-0.5,6.76,-0.34,0.19,2.8
1,2442,20Q4,56,10.1,12.65,9.85,11.5,+1.4,+13.9,27.7,183,3.3,21,0.37,+0.57,+0.03,+0.06,+0.66,0.7,+1.27,7.26,+0.42,0.54,7.4
2,2442,20Q3,66,8.3,11.95,7.98,10.1,+1.8,+21.7,47.8,101,1.5,9.91,0.15,-0.29,-0.07,+0.26,-0.11,0.5,+1.23,6.8,-0.02,0.11,1.7
3,2442,20Q2,60,6.3,8.65,6.27,8.3,+2,+31.8,37.8,80.4,1.3,6.4,0.11,-4.74,0,-0.06,-4.8,1.4,+0.77,5.56,+0.06,0.13,2.3
4,2442,20Q1,56,11.15,11.25,5.27,6.3,-4.85,-43.5,53.6,60.7,1.1,4.96,0.09,+0.59,+0.01,-0.18,+0.42,3.3,-7.49,4.79,-0.16,0.06,1.4
5,2442,19Q4,64,12.25,12.45,10.25,11.15,-1,-8.23,18.1,74.1,1.2,8.37,0.13,-2.41,-0.04,-0.05,-2.5,3.5,+0.18,12.3,+0.22,0.23,1.9
6,2442,19Q3,63,13.35,15.55,12,12.15,-1,-7.6,27,240,3.8,33.4,0.53,+4.57,+0.03,-0.04,+4.56,3.8,-0.65,12.1,-0.12,0.01,0.05
7,2442,19Q2,61,12.85,15.75,12.7,13.15,+0.85,+6.91,24.8,298,4.9,42.3,0.69,+1.76,+0.06,-0.02,+1.81,1.7,+1.64,12.8,+0.11,0.13,1
8,2442,19Q1,54,12.1,13.45,11.5,12.3,+0.3,+2.5,16.2,119,2.2,14.8,0.27,-1.25,-0.03,+0.06,-1.22,0.4,+2.21,11.1,-0.92,0.02,0.2
9,2442,18Q4,65,15.4,17.35,11.2,12,-3.5,-22.6,39.7,365,5.6,52.9,0.81,-4.25,+0.03,-0.04,-4.26,0.6,-3.08,8.92,-4.51,0.93,10.5
10,2442,18Q3,64,9.49,16.9,8.75,15.5,+6.02,+63.5,86,375,5.9,50.7,0.79,+4.23,0,0,+4.23,2.1,+3.07,12,+5.41,5.44,45.3
11,2442,18Q2,60,8.54,9.89,7.73,9.48,+0.93,+10.9,25.3,47.5,0.79,4.17,0.07,+0.29,0,0,+0.29,0.3,-0.83,8.93,+0.03,0.03,0.3
12,2442,18Q1,58,8.06,9.7,7.24,8.55,+0.52,+6.48,30.6,67.8,1.2,5.75,0.1,-0.52,0,+0.02,-0.51,0.1,+2.24,9.76,0,0,0.04
13,2442,17Q4,62,7.54,8.27,7.4,8.03,+0.49,+6.5,11.5,28.7,0.46,2.24,0.04,-0.43,0,-0.02,-0.45,0.4,-1.38,7.51,0,0,0.01
14,2442,17Q3,66,7.02,8.65,6.91,7.54,+0.53,+7.56,24.8,65.2,0.99,5.16,0.08,,,,,0.5,-1.43,8.89,-0.2,0,0
15,2442,17Q2,61,7.42,7.48,6.24,7.01,-0.37,-5.01,16.8,38.2,0.63,2.64,0.04,+0.08,0,+0.01,+0.1,0.1,-3.53,10.3,+0.2,0.2,2
16,2442,17Q1,57,6.89,9.6,6.75,7.38,+0.62,+9.17,42.2,161,2.8,13.2,0.23,-0.1,0,+0.01,-0.1,0.1,+8.88,13.8,+0.15,0,0.01
17,2442,16Q4,64,7.08,7.38,5.75,6.76,-0.18,-2.59,23.5,34.9,0.55,2.31,0.04,+0.22,0,+0.05,+0.27,0.2,-1.91,5.03,-0.01,0,0
18,2442,16Q3,62,5.81,7.45,5.71,6.94,+1.16,+20.1,30.1,18.5,0.3,1.21,0.02,-0.16,0,-0.04,-0.2,0.07,+1.14,6.94,+0.01,0.01,0.1
19,2442,16Q2,61,6.2,6.39,5.3,5.78,-0.4,-6.47,17.6,6.97,0.11,0.41,0.007,-0.04,0,-0.01,-0.05,0.2,-0.49,5.79,0,0,0.03
20,2442,16Q1,57,6.56,7,5.93,6.18,-0.38,-5.79,16.3,16.4,0.29,1.04,0.02,-0.05,0,+0.01,-0.05,0.2,-0.89,6.29,0,0,0.02
21,2442,15Q4,65,6.86,7.85,6.33,6.56,-0.28,-4.09,22.2,25.3,0.39,1.78,0.03,-0.14,0,-0.01,-0.15,0.2,-0.03,7.55,-0.01,0,0.01
22,2442,15Q3,63,8.98,8.98,5.42,6.84,-1.65,-19.4,41.9,36.2,0.57,2.64,0.04,-0.02,0,-0.02,-0.04,0.3,-3.09,7.58,-0.05,0.01,0.2
23,2442,15Q2,61,8.54,11.8,7.34,8.49,-0.05,-0.59,52.2,194,3.2,19.7,0.32,-0.09,0,+0.01,-0.08,0.4,+5.96,10.7,+0.06,0.06,0.6
24,2442,15Q1,55,8.93,9.5,8.39,8.54,-0.39,-4.37,12.4,15.5,0.28,1.38,0.03,-0.08,0,+0.01,-0.07,0.3,-0.25,4.71,-0.18,0,0
25,2442,14Q4,66,8.33,9.1,8,8.93,+0.46,+5.43,13,18.7,0.28,1.62,0.02,-0.07,0,-0.01,-0.08,0.4,-0.81,4.96,+0.16,0.18,3.5
26,2442,14Q3,64,9.41,9.93,8.28,8.47,-0.94,-9.99,17.5,17.3,0.27,1.61,0.03,+0.3,0,+0.01,+0.31,0.4,-0.31,5.77,-0.01,0.01,0.2
27,2442,14Q2,62,9.46,9.88,8.52,9.41,0,0,14.5,32.5,0.52,3.04,0.05,-0.18,0,+0.01,-0.17,0.3,-1.32,6.08,-0.13,0.02,0.4
28,2442,14Q1,56,9.14,10.25,8.85,9.41,+0.27,+2.95,15.3,34.4,0.61,3.27,0.06,-0.11,0,-0.01,-0.12,0.4,+0.39,7.41,+0.08,0.15,2
29,2442,13Q4,65,8.9,9.52,8.11,9.14,+0.24,+2.7,15.8,24,0.37,2.2,0.03,-5.21,0,+0.01,-5.2,0.4,+0.33,7.01,+0.01,0.08,1.1
30,2442,13Q3,64,9.36,10.3,8.8,8.9,-0.46,-4.91,16,39.1,0.61,3.72,0.06,+0.18,0,-0.01,+0.18,0.6,-0.41,6.69,-0.2,0.07,1
31,2442,13Q2,61,8.12,10.9,7.68,9.36,+1.21,+14.8,39.5,80.7,1.3,7.71,0.13,-0.17,0,0,-0.17,0.4,+2.93,7.1,+0.26,0.27,3.8
32,2442,13Q1,56,7.13,8.34,7.1,8.15,+1.07,+15.1,17.5,22.1,0.39,1.73,0.03,+0.09,0,0,+0.09,0.6,-0.38,4.17,0,0,0.1
33,2442,12Q4,65,7.14,7.39,6.25,7.08,-0.06,-0.84,16,17.2,0.26,1.2,0.02,,,,,0.5,+0.54,4.55,-0.01,0.01,0.1
34,2442,12Q3,64,6.7,7.39,6,7.14,+0.58,+8.84,21.2,12.1,0.19,0.8,0.01,-0.12,0,+0.02,-0.1,0.5,-1.08,4.01,+0.01,0.01,0.3
35,2442,12Q2,63,7.68,8.4,6.15,6.56,-1.12,-14.6,29.3,13.2,0.21,0.97,0.02,-0.15,0,-0.02,-0.17,0.6,-0.17,5.09,-0.02,0.01,0.1
36,2442,12Q1,58,6.99,8.45,5.8,7.68,+0.68,+9.71,37.9,25.8,0.44,1.95,0.03,-1.58,0,0,-1.57,0.3,+0.09,5.26,-0.01,0.03,0.5
37,2442,11Q4,64,6.74,7.77,4.97,7,+0.11,+1.6,40.6,43.7,0.68,3.1,0.05,-3.58,0,0,-3.59,1.3,-2.44,5.2,+0.03,0.04,0.7
38,2442,11Q3,65,9.1,9.24,6.35,6.89,-2.26,-24.7,31.6,35.9,0.55,2.79,0.04,-0.18,0,-0.01,-0.19,3.5,-1.55,7.64,-0.08,0,0.07
39,2442,11Q2,61,12.65,13.55,8.27,9.15,-3.45,-27.4,41.9,102,1.7,12.3,0.2,-0.63,0,+0.04,-0.59,3.6,-2.61,9.19,-0.22,0.09,1
40,2442,11Q1,57,9.99,13.3,9.2,12.6,+2.61,+26.1,41,133,2.3,15.5,0.27,+0.03,0,-0.05,-0.02,4,+0.64,11.8,+0.22,0.31,2.6
41,2442,10Q4,66,10,11.3,8.82,9.99,+0.22,+2.25,25.4,85.8,1.3,8.81,0.13,-0.06,0,+0.01,-0.05,4,+1.53,11.2,-0.06,0.08,0.7
42,2442,10Q3,65,10.5,16.7,7.9,9.77,-1.23,-11.2,80,246,3.8,29.8,0.46,-8.18,0,0,-8.18,4,+2.88,9.63,+0.07,0.15,1.5
43,2442,10Q2,63,17.85,18.5,10.15,11,-6.85,-38.4,46.8,54.2,0.86,8.12,0.13,+0.08,0,0,+0.08,9,-2.49,6.76,-0.36,0.08,1.2
