sid,單季,負債總額,負債總額百分比,每股淨值(元),股東權益總額
1236,2020Q3,10.52,39.4,14.91,16.16
1236,2020Q2,9.29,36.3,15.04,16.3
1236,2020Q1,9.32,37.4,14.43,15.63
1236,2019Q4,10.52,38.4,15.55,16.85
1236,2019Q3,8.81,35,15.08,16.34
1236,2019Q2,8.21,33.4,15.14,16.4
1236,2019Q1,8.48,31.8,16.77,18.17
1236,2018Q4,9.58,34.3,16.93,18.34
1236,2018Q3,8.63,32.4,16.59,17.97
1236,2018Q2,8.52,31.5,17.14,18.57
1236,2018Q1,10.03,34.9,17.26,18.7
1236,2017Q4,11.75,40.1,16.23,17.58
1236,2017Q3,11.53,39.9,16.04,17.38
1236,2017Q2,10.22,37.2,15.95,17.28
1236,2017Q1,10.67,37,16.76,18.15
1236,2016Q4,13.22,41.9,16.93,18.34
1236,2016Q3,12.9,40.9,17.23,18.67
1236,2016Q2,11.72,38.4,17.33,18.77
1236,2016Q1,13.4,41,17.79,19.27
1236,2015Q4,14.75,43.2,17.89,19.38
1236,2015Q3,13.68,45.3,15.27,16.55
1236,2015Q2,11.96,42.6,14.89,16.13
1236,2015Q1,12.16,39.2,17.44,18.89
1236,2014Q4,13.34,41.9,17.06,18.48
1236,2014Q3,11.97,38.8,17.42,18.87
1236,2014Q2,12.38,38.9,17.96,19.46
1236,2014Q1,12.64,39.8,17.64,19.11
1236,2013Q4,13.44,46.3,14.36,15.55
1236,2013Q3,12.09,44.9,13.68,14.82
1236,2013Q2,11.61,44.6,13.29,14.4
1236,2013Q1,14,47.8,14.12,15.3
1236,2012Q4,14.66,50,13.57,14.64
1236,2012Q3,15.04,52.3,12.81,13.72
1236,2012Q2,13.25,50.1,13.6,13.21
1236,2012Q1,13.86,49.6,14.49,14.07
1236,2011Q4,14.36,50,14.57,14.35
1236,2011Q3,11.69,46.6,13.63,13.42
1236,2011Q2,9.54,42.2,14.18,13.05
1236,2011Q1,9.67,41.6,14.77,13.6
1236,2010Q4,9.62,42.2,14.29,13.15
1236,2010Q3,8.07,38.8,13.84,12.74
1236,2010Q2,5.98,32.5,14.55,12.4
1236,2010Q1,6.54,32.6,15.83,13.49
1236,2009Q4,6.71,34.7,14.83,12.64
1236,2009Q3,6.31,34.6,14.01,11.94
1236,2009Q2,4.92,29.9,13.52,11.52
1236,2009Q1,5.62,31.1,14.62,12.46
1236,2008Q4,7.35,37.9,14.11,12.03
1236,2008Q3,6.37,35.2,13.77,11.74
1236,2008Q2,6.39,36.6,13.61,11.05
1236,2008Q1,7.16,37.8,14.5,11.77
1236,2007Q4,7.56,40.2,13.88,11.27
1236,2007Q2,5.93,36.5,12.69,10.3
1236,2006Q4,7.48,42.1,12.67,10.28
1236,2006Q2,5.97,37,13.51,10.16
1236,2005Q4,7.42,41.1,14.14,10.62
1236,2005Q2,5.64,37.3,13.23,9.47
1236,2004Q4,6.9,41.6,13.54,9.69
1236,2003Q4,8.5,47.7,14.04,9.31
