sid,單季,負債總額,負債總額百分比,每股淨值(元),股東權益總額
1449,2020Q3,50.17,83.7,11.52,9.8
1449,2020Q2,53.41,82.9,5.88,11
1449,2020Q1,57.1,85.8,5,9.41
1449,2019Q4,57.01,88.9,5.4,7.09
1449,2019Q3,61.39,88,5.47,8.37
1449,2019Q2,61.86,88.3,5.34,8.23
1449,2019Q1,59.7,87.4,5.67,8.59
1449,2018Q4,51.28,86.4,5.18,8.08
1449,2018Q3,49.13,84,6.11,9.35
1449,2018Q2,47,84.5,5.39,8.61
1449,2018Q1,45.12,83,5.67,9.23
1449,2017Q4,45,82.3,5.98,9.65
1449,2017Q3,44.62,83.5,5.35,8.84
1449,2017Q2,44.31,83.8,5.05,8.55
1449,2017Q1,43.01,82.8,5.39,8.92
1449,2016Q4,42.98,82.6,5.52,9.08
1449,2016Q3,43.56,82.7,5.5,9.09
1449,2016Q2,42.28,82.1,5.68,9.24
1449,2016Q1,41.83,80.8,6.36,9.94
1449,2015Q4,42.19,79.2,7.23,11.1
1449,2015Q3,43.09,79.6,7.17,11.04
1449,2015Q2,38.36,76.3,8.01,11.93
1449,2015Q1,36.77,73.5,9.14,13.24
1449,2014Q4,37.39,73.1,9.55,13.79
1449,2014Q3,36.67,75.7,7.47,11.74
1449,2014Q2,34.77,73.6,2.88,12.47
1449,2014Q1,34.78,76.7,0.32,10.56
1449,2013Q4,35.27,75.9,0.56,11.2
1449,2013Q3,34.26,81.6,0.48,7.72
1449,2013Q2,35.62,83.2,0.41,7.19
1449,2013Q1,36.5,90.8,0.44,3.68
1449,2012Q4,35.24,89.3,1.07,4.21
1449,2012Q3,32.4,86,1.65,5.25
1449,2012Q2,54,93.3,1.58,3.88
1449,2012Q1,53.22,91.7,1.86,4.79
1449,2011Q4,53.44,91.7,1.43,4.84
1449,2011Q3,56.41,91.8,1.57,5.07
1449,2011Q2,56.91,88.5,2.8,7.39
1449,2011Q1,53.81,86.6,3.13,8.36
1449,2010Q4,54.3,85.7,3.55,9.05
1449,2010Q3,53.38,83.5,4.5,10.56
1449,2010Q2,54.27,82.7,5,11.35
1449,2010Q1,53.27,81,5.42,12.46
1449,2009Q4,53.54,79.7,6.12,13.63
1449,2009Q3,54.78,79.3,6.27,14.28
1449,2009Q2,59.11,78.3,5.32,16.4
1449,2009Q1,62.54,78.9,5.22,16.69
1449,2008Q4,64.27,76,6.65,20.28
1449,2008Q3,67.82,73.6,5.03,24.31
1449,2008Q2,68.89,71.2,5.89,27.89
1449,2008Q1,77.13,72.1,6.78,29.8
1449,2007Q4,78.85,71.8,6.98,30.9
1449,2007Q2,83.95,71.6,7.91,33.22
1449,2006Q4,88.28,70.8,8.6,36.38
1449,2006Q2,90.34,70.1,9.12,38.51
1449,2005Q4,93.73,68.4,10.64,43.2
1449,2005Q2,102.2,69.2,7.47,45.48
1449,2004Q4,64.5,56.4,7.51,49.82
1449,2003Q4,75.83,62.9,7.1,44.78
1449,2002Q4,83.66,65.1,7.04,44.75
1449,2001Q4,68.93,56.6,8.33,52.91
1449,2000Q4,68.57,55.8,8.56,54.4
