ID,sid,交易季度,交易日數,開盤,最高,最低,收盤,漲跌,漲跌(%),振幅(%),成交張數千張,成交張數日均,成交金額億元,成交金額日均,法人買賣超(千張)外資,法人買賣超(千張)投信,法人買賣超(千張)自營,法人買賣超(千張)合計,外資持股(%),融資(千張)增減,融資(千張)餘額,融券(千張)增減,融券(千張)餘額,券資比(%)
0,1451,21Q1,23,17.65,17.65,15.5,15.95,-1.35,-7.8,12.4,3.2,0.14,0.53,0.02,-0.4,0,-0.01,-0.41,9.6,-0.14,0.22,0,0,0
1,1451,20Q4,63,16.1,18,15.9,17.3,+1.05,+6.46,12.9,9.19,0.15,1.54,0.02,+0.24,0,0,+0.24,9.7,-0.04,0.36,-0.04,0,0
2,1451,20Q3,66,16.75,18.5,15.2,16.25,-0.5,-2.99,19.7,19.7,0.3,3.28,0.05,-0.68,0,-0.02,-0.7,9.6,-0.34,0.4,+0.02,0.04,10.6
3,1451,20Q2,60,14.1,18.8,13.85,16.75,+2.6,+18.4,35,32.3,0.54,5.21,0.09,-0.54,+0.03,0,-0.5,10.1,+0.6,0.73,+0.02,0.02,2.3
4,1451,20Q1,56,21.05,21.35,13.8,14.15,-6.85,-32.6,36,12.9,0.23,2.36,0.04,-1.73,0,-0.02,-1.75,10.2,-0.09,0.13,0,0,0
5,1451,19Q4,64,23,23,20.75,21,-1.8,-7.89,9.87,14.8,0.23,3.22,0.05,-0.3,0,0,-0.3,11,+0.08,0.22,0,0,0
6,1451,19Q3,63,28.15,28.5,22.75,22.8,-5.3,-18.9,20.5,11.9,0.19,2.95,0.05,-0.52,-0.26,-0.01,-0.79,11.1,-0.12,0.14,0,0,0
7,1451,19Q2,61,28.45,29,26.5,28.1,-0.25,-0.88,8.82,17.6,0.29,4.88,0.08,+0.92,-0.2,-0.06,+0.67,11.4,-0.12,0.26,0,0,0
8,1451,19Q1,54,25.7,28.9,24.75,28.35,+2.55,+9.88,16.1,8.51,0.16,2.28,0.04,-0.11,+0.01,-0.03,-0.13,10.8,+0.02,0.38,0,0,0
9,1451,18Q4,65,24.4,26.95,22.55,25.8,+1.4,+5.74,18,12.5,0.19,3.13,0.05,-0.83,+0.44,-0.09,-0.48,10.8,-0.04,0.35,0,0,0.3
10,1451,18Q3,64,23.35,26.35,22.9,24.4,+1.05,+4.5,14.8,11.1,0.17,2.71,0.04,-0.18,0,+0.01,-0.18,11.3,-0.22,0.4,0,0,0
11,1451,18Q2,60,25.2,27.25,23.3,23.35,-1.85,-7.34,15.7,14.8,0.25,3.75,0.06,+0.38,0,+0.03,+0.41,11.4,-0.49,0.62,-0.02,0,0
12,1451,18Q1,58,27.6,27.75,22.9,25.2,-2.4,-8.7,17.6,18.6,0.32,4.62,0.08,,,,,11.2,+0.15,1.1,+0.01,0.02,1.5
13,1451,17Q4,58,35,36.15,26.25,27.6,-8.95,-24.5,27.1,14.7,0.25,4.26,0.07,+0.67,0,0,+0.67,10.8,+0.27,0.95,+0.01,0.01,0.6
14,1451,17Q3,64,24.05,25.2,20.1,23.15,-1.05,-4.34,21.1,21.6,0.34,4.93,0.08,+0.66,-0.03,-0.02,+0.6,,+0.16,1.52,-0.01,0,0
15,1451,17Q2,61,27,27,23.8,24.2,-2.8,-10.4,11.9,29.2,0.48,7.6,0.12,-0.91,0,+0.03,-0.89,10.2,-0.29,1.35,+0.01,0.01,0.7
16,1451,17Q1,57,24.25,28.7,24.05,27,+2.75,+11.3,19.2,29.1,0.51,7.75,0.14,-0.45,+0.03,-0.05,-0.46,10.5,+1.25,1.65,0,0,0.1
17,1451,16Q4,64,23.8,24.75,23.3,24.25,+0.35,+1.46,6.07,7.29,0.11,1.75,0.03,+0.25,0,-0.14,+0.12,10.6,+0.07,0.4,0,0,0
18,1451,16Q3,62,23.9,25.1,23.1,23.9,0,0,8.37,11.3,0.18,2.7,0.04,+0.33,-0.03,+0.03,+0.33,10.5,-0.14,0.32,0,0,0.9
19,1451,16Q2,61,24.5,25.4,23.15,23.9,-0.6,-2.45,9.18,11.6,0.19,2.81,0.05,-0.14,+0.03,+0.07,-0.03,10.4,-0.5,0.46,-0.01,0.01,1.5
20,1451,16Q1,57,22.45,25.35,20.5,24.5,+1.85,+8.17,21.4,13.3,0.23,3.03,0.05,+0.39,0,+0.07,+0.46,10.4,+0.17,0.96,-0.03,0.02,1.6
21,1451,15Q4,65,20.45,23.5,20,22.65,+2.55,+12.7,17.4,12,0.18,2.62,0.04,+0.35,-0.11,+0.01,+0.26,10.3,+0.5,0.79,+0.04,0.04,5.2
22,1451,15Q3,63,26.75,27,17.1,20.1,-6.75,-25.1,36.9,12.7,0.2,2.74,0.04,-0.96,-0.03,-0.02,-1,10.2,-0.3,0.29,0,0,1.7
23,1451,15Q2,61,27.35,28.9,25,26.85,-0.55,-2.01,14.2,26.8,0.44,7.35,0.12,-0.03,+0.1,-0.03,+0.04,10.5,-0.42,0.59,-0.02,0,0
24,1451,15Q1,55,28,28,25.4,27.4,-0.6,-2.14,9.29,12.3,0.22,3.27,0.06,-0.59,-0.03,+0.02,-0.59,10.5,-0.29,1.01,-0.01,0.02,2.2
25,1451,14Q4,66,26.25,28.1,24.15,28,+1.6,+6.06,15,19.9,0.3,5.07,0.08,-1.93,-0.03,+0.01,-1.95,10.6,-0.51,1.3,+0.03,0.03,2.6
26,1451,14Q3,64,30.35,30.5,25.65,26.4,-3.85,-12.7,16,30.4,0.48,8.42,0.13,-3.83,-0.02,-0.25,-4.1,11.1,-0.52,1.82,0,0,0.2
27,1451,14Q2,62,30.9,31.2,28.4,30.25,-0.7,-2.26,9.05,31.1,0.5,9.32,0.15,-8.41,+0.07,-0.14,-8.48,12,-0.48,2.34,-0.08,0,0
28,1451,14Q1,56,30.65,32.2,28.9,30.95,+0.25,+0.81,10.7,47.4,0.85,14.7,0.26,-3.06,+0.03,-2.68,-5.7,14.2,-2.61,2.83,-0.04,0.08,2.8
29,1451,13Q4,65,28.7,34.45,28.7,30.7,+1.95,+6.78,20,181,2.8,56.9,0.88,-4.03,-2.85,+1.78,-5.11,15,-1.55,5.44,+0.08,0.11,2.1
30,1451,13Q3,56,28.2,30.1,24.1,28.75,+0.25,+0.88,21.1,137,2.4,37.3,0.67,-3.02,-3.77,+0.98,-5.8,15.9,-1.02,7,+0.03,0.03,0.5
31,1451,13Q2,61,21.3,31.3,21,28.5,+7.2,+33.8,48.4,207,3.4,55.7,0.91,+16.5,+6.66,+0.07,+23.2,16.6,+8.17,9.05,0,0,0
32,1451,13Q1,56,20.35,22.05,20.2,21.3,+1.05,+5.19,9.14,16.6,0.3,3.49,0.06,+0.28,-0.09,-0.14,+0.06,12.8,-0.26,0.88,-0.01,0,0
33,1451,12Q4,65,20.9,21.5,19.8,20.25,-0.6,-2.88,8.15,12.9,0.2,2.65,0.04,+1.02,-0.2,-0.01,+0.8,12.8,-0.09,1.14,+0.01,0.01,0.6
34,1451,12Q3,56,19.75,20.95,18.5,20.85,+1.35,+6.92,12.6,16.4,0.29,3.24,0.06,+0.87,+0.19,-0.05,+1.01,12.5,-0.78,1.23,0,0,0
35,1451,12Q2,63,20.8,20.8,18.2,19.5,-1.5,-7.14,12.4,29.6,0.47,5.79,0.09,-0.12,-0.96,+0.1,-0.98,12.3,-0.75,2.28,0,0,0
36,1451,12Q1,58,20.05,22.85,20,21,+0.95,+4.74,14.2,44.4,0.77,9.61,0.17,+1.19,-0.09,-1.06,+0.03,12.3,-0.19,3.04,0,0,0
37,1451,11Q4,64,20.2,21.75,19.45,20.05,-0.35,-1.72,11.3,32.7,0.51,6.72,0.1,+0.72,-0.63,+0.58,+0.67,12.1,-0.92,3.23,-0.02,0,0.1
38,1451,11Q3,52,23.15,24.4,19.95,20.4,-2.65,-11.5,19.3,45.8,0.88,10.6,0.2,+1.76,0,+0.07,+1.83,11.9,-1.52,4.15,-0.02,0.02,0.5
39,1451,11Q2,61,23.1,24.75,22.95,23.05,-0.15,-0.65,7.76,59.3,0.97,14.2,0.23,+3.97,+1.7,+0.44,+6.12,11.6,-1.24,6.42,+0.03,0.04,0.7
40,1451,11Q1,57,24.8,25.4,21.7,23.2,-1.45,-5.88,15,89.2,1.6,21.4,0.37,+0.44,+0.36,-1.26,-0.45,11,-2.01,7.66,0,0.02,0.2
41,1451,10Q4,66,21.5,25.5,21.45,24.65,+3.05,+14.1,18.8,178,2.7,42.4,0.64,+4.15,-3.31,+0.63,+1.47,10.9,-1.29,9.68,+0.01,0.02,0.2
42,1451,10Q3,53,17.5,22.35,16.3,21.6,+4.1,+23.4,34.6,185,3.5,36.9,0.7,+2.5,+2.62,-1.4,+3.73,10.1,+5.69,11,0,0,0.02
43,1451,10Q2,63,18.7,19.05,16.6,17.5,-1,-5.41,13.2,92.5,1.5,16.6,0.26,-1.39,-1.68,+0.68,-2.4,9.6,-5.38,6.41,-0.08,0,0
44,1451,10Q1,57,17.6,19.5,15.95,18.5,+1,+5.71,20.3,174,3,31.2,0.55,+6.41,-1.45,-0.24,+4.72,9.8,-3.54,11.8,0,0.08,0.6
45,1451,09Q4,66,16.7,17.95,16.25,17.5,+0.95,+5.74,10.3,231,3.5,39.4,0.6,-9.83,-5.8,+3.02,-12.6,8.8,+1.14,15.4,-0.03,0.07,0.5
46,1451,09Q3,65,11,18.2,11,16.55,+5.55,+50.4,65.5,260,4,40.9,0.63,-3.59,+9.3,+0.23,+5.94,10.4,+2.53,14.2,+0.11,0.11,0.7
47,1451,09Q2,63,8.9,13.2,8.86,11.5,+2.64,+29.8,49,194,3.1,22.6,0.36,-15.9,+0.23,+0.08,-15.6,11,+7.08,11.7,0,0,0
48,1451,09Q1,57,8.3,9.24,7.5,8.86,+0.73,+8.98,21.4,23.8,0.42,1.99,0.03,-1.16,+0.5,+0.02,-0.64,13.7,+1.27,4.61,0,0,0.02
49,1451,08Q4,65,10.5,10.5,6.91,8.13,-2.37,-22.6,34.2,39.1,0.6,3.2,0.05,-0.13,-0.61,-0.02,-0.77,13.9,-0.48,3.34,+0.01,0.01,0.2
50,1451,08Q3,64,16.4,16.75,9.58,10.5,-5.9,-36,43.7,114,1.8,15.7,0.24,-4.95,-0.24,-0.1,-5.29,13.8,-1.68,3.82,0,0,0
51,1451,08Q2,63,21,21.6,16.35,16.4,-4.6,-21.9,25,130,2.1,25.8,0.41,-5.52,+0.02,+0.09,-5.4,14.6,-1.02,5.4,0,0,0.02
52,1451,08Q1,57,19.7,21.1,18.55,21,+1.3,+6.6,12.9,35.5,0.62,7.12,0.12,+3.73,-0.04,+0.02,+3.71,15.5,-0.83,6.42,0,0,0.03
53,1451,07Q4,65,23,23.1,18.5,19.7,-3.35,-14.5,20,52.2,0.8,11,0.17,-4.2,+0.12,-0.03,-4.11,14.9,-3.48,7.25,0,0,0.07
54,1451,07Q3,63,23.3,25.5,21.5,23.05,-0.2,-0.86,17.2,135,2.1,32.1,0.51,-4.54,+0.35,-0.06,-4.25,15.6,+1.84,10.7,0,0,0
55,1451,07Q2,62,21.1,23.65,21.1,23.25,+2.25,+10.7,12.1,95.4,1.5,20.9,0.34,+0.76,+0.22,-0.88,+0.1,16.3,-1.31,8.9,0,0,0.01
56,1451,07Q1,57,19.8,21.45,19.05,21,+1.35,+6.87,12.2,96.1,1.7,19.2,0.34,-2.72,-1.81,+0.4,-4.13,16.2,-2.02,10.2,-0.01,0,0.05
57,1451,06Q4,63,17,20.5,16.95,19.65,+2.75,+16.3,21,142,2.3,26.9,0.43,-4.01,+0.66,+0.42,-2.94,16.6,+1.91,12.2,0,0.02,0.1
58,1451,06Q3,65,17.5,18.25,15.95,16.9,-0.45,-2.59,13.3,73.2,1.1,12.5,0.19,-2.92,+0.5,+0.03,-2.39,17.3,+0.07,10.3,+0.01,0.01,0.1
59,1451,06Q2,62,20.2,21.85,16.5,17.35,-2.75,-13.7,26.6,141,2.3,27.4,0.44,-61,+0.65,+0.03,-60.3,17.8,+7.1,10.2,0,0,0.02
60,1451,06Q1,58,22.4,23.6,19.7,20.1,-2.3,-10.3,17.4,42.1,0.73,9.05,0.16,+1.41,-0.02,-0.07,+1.32,28,+1.32,3.09,0,0,0.2
61,1451,05Q4,64,22.8,25,20.1,22.4,-0.35,-1.54,21.5,38.6,0.6,8.48,0.13,-2.2,-1.29,+0.14,-3.36,27.8,+0.66,1.76,0,0,0
62,1451,05Q3,63,26.65,26.9,21.55,22.75,-3.9,-14.6,20.1,22.4,0.36,5.69,0.09,+0.83,-0.79,-0.42,-0.38,28.2,-0.53,1.11,0,0,0
63,1451,05Q2,63,28.45,29.3,26.1,26.65,-1.75,-6.16,11.3,81.1,1.3,22.3,0.35,+1.63,-0.4,+0.42,+1.65,28,+0.23,1.64,0,0,0
