sid,單季,負債總額,負債總額百分比,每股淨值(元),股東權益總額
2443,2020Q3,4.23,38.4,4.45,6.79
2443,2020Q2,4.3,34.8,5.3,8.04
2443,2020Q1,5.81,40.4,5.65,8.55
2443,2019Q4,4.01,30.2,6.13,9.27
2443,2019Q3,12.11,60,5.38,8.06
2443,2019Q2,10.91,54.8,5.92,9
2443,2019Q1,9.27,49.6,6.22,9.43
2443,2018Q4,8.85,46.2,6.82,10.31
2443,2018Q3,8.12,41.6,7.55,11.39
2443,2018Q2,7.11,35.6,8.56,12.88
2443,2018Q1,4.87,25.6,9.4,14.14
2443,2017Q4,3.99,21.7,9.6,14.44
2443,2017Q3,3.21,18.1,9.65,14.5
2443,2017Q2,3.46,18.5,10.13,15.21
2443,2017Q1,2.73,14.8,10.41,15.69
2443,2016Q4,2.85,14.6,11.06,16.67
2443,2016Q3,2.46,12.3,11.59,17.45
2443,2016Q2,2.32,11.2,12.18,18.33
2443,2016Q1,2.84,12.8,12.84,19.33
2443,2015Q4,2.21,10,13.19,19.84
2443,2015Q3,2.99,12.7,13.65,20.53
2443,2015Q2,2.95,12.3,13.95,20.97
2443,2015Q1,3.63,14.5,14.3,21.49
2443,2014Q4,3.81,14.4,15.12,22.71
2443,2014Q3,3.67,13.9,15,22.77
2443,2014Q2,3.16,12,15.23,23.13
2443,2014Q1,2.51,9,14.97,25.38
2443,2013Q4,2.69,9.66,14.86,25.13
2443,2013Q3,8.54,33.9,9.94,16.65
2443,2013Q2,6.37,27.9,4.06,16.49
2443,2013Q1,6.73,29.1,4.05,16.4
2443,2012Q4,6.28,27.4,4.12,16.67
2443,2012Q3,1.74,5.98,6.86,27.44
2443,2012Q2,2.74,8.83,7.06,28.25
2443,2012Q1,3.75,11.6,7.17,28.67
2443,2011Q4,6.29,17.8,7.03,29.02
2443,2011Q3,8.73,21.9,7.53,31.11
2443,2011Q2,8.65,22.8,7.08,29.37
2443,2011Q1,14.38,32.9,6.99,29.37
2443,2010Q4,12.92,30.1,7.26,30.07
2443,2010Q3,15.33,27.7,10.04,40.1
2443,2010Q2,17.23,30,10.08,40.13
2443,2010Q1,15.02,26.7,10.23,41.33
2443,2009Q4,16.33,28.6,10.28,40.87
2443,2009Q3,18.22,30.1,10.49,42.21
2443,2009Q2,18.15,30.1,10.38,42.11
2443,2009Q1,21.99,34.8,8.08,41.2
2443,2008Q4,21.96,35.1,8.01,40.64
2443,2008Q3,24.27,34.5,9.21,46.17
2443,2008Q2,27.14,36.9,9.29,46.37
2443,2008Q1,31.04,40.2,9.36,46.24
2443,2007Q4,33.03,41.2,9.54,47.23
2443,2007Q2,31.08,42.5,9.43,42.03
2443,2006Q4,31.62,43.6,9.2,40.95
2443,2006Q2,30.71,42.4,9.37,41.71
2443,2005Q4,31.23,42.3,9.58,42.62
2443,2005Q2,32.41,42.7,9.8,43.58
2443,2004Q4,30.89,40.3,11.07,45.73
2443,2003Q4,41.39,45.4,12.92,49.79
2443,2002Q4,32.9,41.2,12.34,46.9
2443,2001Q4,33.46,40.9,14.43,48.44
