sid,季度,股票報酬率,負債/淨值比,淨值報酬率,季成交量(百萬股),t+1季周轉率,t+1季底個股市值,季底收盤價,淨值股價比,益本比,每股淨值(元),稅後EPS,稅後淨利,t+1季新淨值股價比,t+1季新益本比,成長指標0.02,成長指標0.04,成長指標0.06,成長指標0.08,成長指標0.1,成長指標0.15,成長指標0.2,成長指標0.3
1517,2021Q1,0.9052631578947369,--,-,35800.0,-,-,12.9,1.0767441860465117,-,--,-,-,-,-,-,-,-,-,-,-,-,-
1517,2020Q4,1.2445414847161573,--,-,387000.0,-,-,14.25,0.9473684210526315,-,--,-,-,1.0465116279069766,-,-,-,-,-,-,-,-,-
1517,2020Q3,1.242004264392324,0.4101281650515786,2.3,299000.0,131.140350877193,2610.6,11.45,1.1842794759825328,0.02794759825327511,13.89,0.32,0.73,0.9515789473684211,0.022456140350877195,3.311181782060458,3.322401452681536,3.3336591402455458,3.3449549735698123,3.356289081908146,3.384792658124642,3.4135383034350992,3.471764041968025
1517,2020Q2,1.3916913946587537,0.380064308681672,0.95,36300.0,15.921052631578945,2138.6400000000003,9.38,1.4754797441364604,0.012793176972281448,13.5,0.12,0.27,1.2087336244541484,0.010480349344978166,1.9652295077127486,1.9805779579409708,1.9960462796261824,2.011635408964936,2.027346289465485,2.0671624104704396,2.1077605012356257,2.191364323724081
1517,2020Q1,0.7414741474147415,0.31291653443351314,-2.15,10800.0,4.736842105263158,1536.72,6.74,2.06379821958457,-0.04154302670623146,13.56,-0.28,-0.64,1.4829424307036245,-0.029850746268656716,-1.1667859342920566,-1.183816883879815,-1.2010964251203664,-1.2186281865729705,-1.2364158497610243,-1.2820292248414495,-1.329325350904588,-1.4292164637804938
1517,2019Q4,0.9891186071817193,0.3648774433757369,-0.16,6180.0,2.7105263157894735,2072.52,9.09,1.5522552255225521,-0.0022002200220022,13.84,-0.02,-0.03,2.093471810089021,-0.002967359050445104,0.84741968600723,0.8549049098007053,0.8624562502730395,0.8700742914301813,0.8777596224365805,0.8972712565178684,0.917216612833343,0.958447271158517
1517,2019Q3,0.9792531120331949,0.3629355534998458,0.16,25700.0,11.271929824561402,2095.3199999999997,9.19,1.5680087051142548,0.001088139281828074,13.91,0.01,0.02,1.5852585258525853,0.0011001100110011,1.1704825908643037,1.1810599099279426,1.1917328132227756,1.2025021645163791,1.2133688353819523,1.240967076635223,1.269193043686341,1.3275855907694578
1517,2019Q2,0.9404878048780488,0.38878732480195,0.05,12000.0,5.263157894736842,2197.92,9.64,1.4740663900414939,0.001037344398340249,14.11,0.01,0.01,1.5462459194776934,0.001088139281828074,1.0581802217403475,1.0664241730309059,1.0747323503686768,1.0831052541187154,1.0915433885442642,1.1129274535730218,1.1347304467378048,1.1796262065871714
1517,2019Q1,1.0353535353535352,0.3828008360704688,0.43,19600.0,8.596491228070175,2337.0,10.25,1.4039024390243904,0.005853658536585366,14.41,0.06,0.13,1.4927385892116183,0.006224066390041493,1.4397357079224387,1.4495376983684796,1.4594064226019616,1.4693423349590133,1.479345892868968,1.5046537669766067,1.5303945949288702,1.5832048660677567
1517,2018Q4,0.9611650485436893,0.4140742977952281,-0.26,23600.0,10.350877192982457,2257.2000000000003,9.9,1.4686868686868686,-0.005050505050505051,14.21,-0.05,-0.11,1.4185365853658536,-0.004878048780487805,0.7457105785362799,0.7514652255958286,0.7572642812553533,0.763108088215932,0.7689969918232664,0.7839188391057857,0.7991302343692339,0.8304442517634631
1517,2018Q3,1.0294117647058825,0.40278601066982805,0.26,14100.0,6.1842105263157885,2348.4000000000005,10.3,1.3815533980582524,0.0048543689320388345,14.39,0.05,0.12,1.4373737373737374,0.005050505050505051,1.2681712363034485,1.2763954639582673,1.2846730266191029,1.2930042701692384,1.3013895427350484,1.3225914060837827,1.3441386840794747,1.3882920852751406
1517,2018Q2,0.9577464788732394,0.4120750293083236,3.8,25000.0,10.964912280701753,2325.6,10.2,1.4009803921568627,0.05392156862745099,14.54,0.55,1.25,1.3873786407766988,0.05339805825242719,4.8324779215492795,4.865175596304424,4.898094511166975,4.93123616309919,4.964602059192129,5.049007850114553,5.134848667944734,5.31093338969133
1517,2018Q1,0.9141630901287554,0.38383233532934136,-1.09,30200.0,13.24561403508772,2428.2000000000003,10.65,1.3511737089201878,-0.01408450704225352,14.23,-0.15,-0.34,1.4107843137254903,-0.014705882352941176,-0.09054338634056998,-0.09109005344464118,-0.09164002112023674,-0.09219330929497312,-0.09274993801678226,-0.09415625737349559,-0.0955839000235216,-0.0985044533620437
1517,2017Q4,1.0787037037037037,0.39171879654453384,-0.91,63000.0,27.63157894736842,2656.2,11.65,1.2094420600858369,-0.011158798283261802,14.29,-0.13,-0.29,1.3230046948356806,-0.012206572769953052,0.09034293817756693,0.09068718309506314,0.09103273973172207,0.09137961308575011,0.09172780817439902,0.09260411158340799,0.09348878658310385,0.09528357202391424
1517,2017Q3,1.0628019323671498,0.37463039621525723,1.34,46500.0,20.39473684210526,2462.4000000000005,10.8,1.3129629629629629,0.01759259259259259,14.39,0.19,0.44,1.2171673819742488,0.01630901287553648,2.352777763442744,2.365625300919077,2.378542993435878,2.3915312240805444,2.4045903780323554,2.437551099129783,2.470963626549481,2.5391689576362455
1517,2017Q2,0.8961038961038961,0.40320144971307764,0.02,22300.0,9.780701754385966,2359.7999999999997,10.35,1.4202898550724639,0.0009661835748792271,14.09,0.01,0.02,1.361111111111111,0.0009259259259259259,1.027182735813983,1.0344160517199006,1.0417003038975943,1.0490358510350866,1.0564230543462452,1.0751194518507505,1.094146735053186,1.133217486027312
1517,2017Q1,1.1105769230769231,0.37766436505553885,-1.89,28900.0,12.675438596491226,2633.4000000000005,11.55,1.2891774891774892,-0.021645021645021644,14.18,-0.25,-0.58,1.4386473429951692,-0.024154589371980676,-0.8945327822116278,-0.8990886499452534,-0.9036677207757571,-0.9082701128768298,-0.9128959450240222,-0.9245638605251825,-0.9363809061138232,-0.960470036167673
1517,2016Q4,1.0048309178743962,0.4029505351460804,-0.69,8890.0,3.8991228070175437,2371.2,10.4,1.4423076923076923,-0.008653846153846153,14.7,-0.09,-0.22,1.2987012987012987,-0.007792207792207791,0.31227905195876865,0.3145748590073139,0.3168875443253784,0.31921723199829494,0.32156404702364466,0.3275068453609705,0.3335594720587895,0.3460023669622408
1517,2016Q3,1.0046296296296295,0.3924592973436161,0.45,10800.0,4.736842105263158,2359.7999999999997,10.35,1.5082125603864733,0.006763285024154591,14.89,0.07,0.15,1.5009615384615385,0.006730769230769231,1.4619659349214469,1.4740306171522348,1.4861948615915894,1.4984594898635852,1.5108253303726418,1.5421882334261696,1.5742021923417948,1.6402376188400896
1517,2016Q2,0.9600000000000001,0.4169501133786848,0.4,8070.0,3.539473684210526,2462.4000000000005,10.8,1.4453703703703702,0.006481481481481481,15,0.07,0.16,1.5082125603864733,0.006763285024154591,1.4103523243883784,1.4207811992197872,1.4312871905478104,1.441870868611726,1.452532807867456,1.4795338570030137,1.5070368270937968,1.5635860242987245
1517,2016Q1,1.0,0.38119891008174384,0.12,13700.0,6.008771929824562,2565.0,11.25,1.4017777777777778,0.0026666666666666666,15.61,0.03,0.06,1.460185185185185,0.0027777777777777775,1.1275910136227296,1.135233476788156,1.142927738205368,1.150674148946897,1.1584730624647348,1.1782023870948004,1.198267711121805,1.2394293437106123
1517,2015Q4,0.9825327510917031,0.41970604246053345,0.39,20500.0,8.991228070175438,2565.0,11.25,1.3546666666666667,0.006222222222222223,15.61,0.07,0.17,1.3546666666666667,0.006222222222222223,1.3984645091983123,1.4069805636599109,1.4155484772735407,1.4241685658393959,1.432841147080759,1.4547543581890117,1.4770026998328811,1.5225253544387936
1517,2015Q3,0.9263565891472867,0.45216922662355163,-0.55,2690.0,11.545064377682404,523.085,22.45,1.3650655021834062,-0.0035634743875278397,15.77,-0.08,-0.02,1.3893333333333333,-0.0036529680365296807,2.706794901818669,2.7236946619002005,2.740699934922746,2.7578113796519133,2.775029658966287,2.818547146118068,2.8627470662239944,2.95323718025662
1517,2015Q2,1.0833333333333333,0.44606854838709675,1.59,30700.0,13.464912280701753,2941.2,12.9,1.213953488372093,0.018604651162790697,15.24,0.24,0.55,1.3676855895196507,0.02096069868995633,2.6000626042502657,2.610164303482885,2.6203052495887222,2.630485595048763,2.6407054929364073,2.6664292894431325,2.692403668117574,2.745113959691201
1517,2015Q1,1.0069686411149825,0.4165223843680435,0.26,48100.0,21.096491228070175,3294.6,14.45,1.0484429065743945,0.0013840830449826991,15.63,0.02,0.04,1.1744186046511629,0.0015503875968992248,1.261192678279221,1.2623864855119962,1.2635814227669584,1.2647774911137533,1.2659746916230383,1.268972653142484,1.2719777141508308,1.278009201923393
1517,2014Q4,1.0213523131672597,0.45499505440158255,1.57,17800.0,7.807017543859649,3271.8,14.35,1.0236933797909407,0.018815331010452963,15.66,0.27,0.62,1.0166089965397924,0.018685121107266438,2.5712039181662694,2.5724084003087833,2.573613446691738,2.5748190575794525,2.5760252332363685,2.579043144980441,2.582064592323146,2.588118110377666
1517,2014Q3,0.8871951219512196,0.43569419585783686,2.15,41000.0,17.982456140350877,3203.4000000000005,14.05,1.0775800711743773,0.023487544483985764,15.15,0.33,0.76,1.0550522648083624,0.02299651567944251,3.154710743580257,3.159428531955778,3.1641533756618707,3.168885285249601,3.173624271285811,3.185502765326003,3.1974257191410778,3.221405672349084
1517,2014Q2,0.8746666666666666,0.48458498023715413,1.24,93100.0,40.83333333333333,3739.2,16.4,0.9097560975609756,0.009146341463414635,14.69,0.15,0.34,1.0619217081850534,0.010676156583629892,2.2357668773418276,2.2315417543834046,2.227324616007003,2.223115447123465,2.218914232672147,2.2084458986060183,2.198026951765635,2.1773362888704204
1517,2014Q1,1.2417218543046358,0.4396197327852004,1.88,174000.0,76.31578947368422,4275.0,18.75,0.7584000000000001,0.013866666666666668,15.14,0.26,0.58,0.8670731707317074,0.015853658536585366,2.8641150162208566,2.8483176479659016,2.8326074119812534,2.816983827678474,2.8014464171198696,2.762976788135541,2.72503542638672,2.6507085874221503
1517,2013Q4,1.102189781021898,0.4796344647519583,4,97800.0,42.89473684210526,3442.8,15.1,0.9132450331125828,0.03576158940397351,14.92,0.54,1.23,0.7354666666666666,0.028800000000000003,4.990933125571447,4.981882692785274,4.97284867182662,4.96383103293469,4.954829746402655,4.932397877181872,4.9100675631673205,4.865709763765648
1517,2013Q3,1.0359712230215825,0.5071664829106945,2.91,80100.0,35.13157894736842,3123.6000000000004,13.7,1.0313868613138688,0.029927007299270073,14.22,0.41,0.93,0.9357615894039736,0.0271523178807947,3.9124174682802675,3.9148364312287924,3.9172568897696958,3.9196788448276694,3.9221022973279775,3.9281674859661715,3.9342420538888487,3.9464193856270575
1517,2013Q2,1.0901960784313727,0.6147727272727272,2.18,136000.0,59.64912280701754,3169.2000000000003,13.9,0.9920863309352517,0.021582733812949638,13.79,0.3,0.69,1.0065693430656935,0.021897810218978103,3.179494728711737,3.1789895377062023,3.1784844269706394,3.1779793964922938,3.177474446258414,3.1762124216595833,3.1749508983098154,3.1724293545612055
1517,2013Q1,1.0537190082644627,0.5249790678202624,1.79,51500.0,22.587719298245613,2907.0,12.75,1.0541176470588234,0.0203921568627451,14.13,0.26,0.6,0.9669064748201438,0.01870503597122302,2.7929424372543306,2.795887977711885,2.798836624645417,2.80178838133113,2.8047432510486856,2.8121440664108674,2.819564410144498,2.83446388897844
1517,2012Q4,0.9641434262948206,0.5577643330452319,2.91,42200.0,18.50877192982456,2758.8,12.1,1.084297520661157,0.03140495867768595,13.79,0.38,0.87,1.0290196078431373,0.02980392156862745,3.916334033175166,3.922678327213827,3.9290328987381433,3.935397764397204,3.9417729408670668,3.957756101519509,3.9738040709339653,4.00609548826468
1517,2012Q3,1.0515873015873016,0.5666568134791606,2.62,52300.0,22.93859649122807,2861.4000000000005,12.55,1.0844621513944221,0.027091633466135457,13.44,0.34,0.78,1.124793388429752,0.02809917355371901,3.625875255151771,3.631760045834784,3.6376543875251945,3.643558295724274,3.649471785958454,3.664297535067163,3.6791835128471777,3.7091371341158252
1517,2012Q2,0.8129032258064516,0.6735311932162324,2.04,126000.0,55.26315789473684,2872.7999999999997,12.6,1.0706349206349206,0.021428571428571432,13.12,0.27,0.62,1.0749003984063745,0.02151394422310757,3.0441525464059525,3.048310765062449,3.052474663717608,3.0566442501301343,3.0608195320693294,3.0712827059283327,3.081781647334575,3.1028873222810724
1517,2012Q1,1.441860465116279,0.5776215582893965,1.22,132000.0,57.89473684210527,3534.0000000000005,15.5,0.856774193548387,0.01161290322580645,13.61,0.18,0.41,1.053968253968254,0.014285714285714285,2.2131472074987144,2.2063155684952065,2.1995050176919397,2.19271548999294,2.1859469205031767,2.1691167648764336,2.1524161888546494,2.1193997926432453
1517,2011Q4,1.048780487804878,0.577790799882801,0.57,41100.0,18.026315789473685,2451.0,10.75,1.1795348837209303,0.011162790697674419,13.49,0.12,0.27,0.8180645161290322,0.007741935483870968,1.575193344646221,1.580403868164171,1.5856316273792013,1.5908766793046336,1.596139081142382,1.6093713686997697,1.6227133543630876,1.6497300652169242
1517,2011Q3,0.8423076923076922,0.614882893566558,3.61,36600.0,16.05263157894737,2337.0,10.25,1.2897560975609756,0.04878048780487805,13.28,0.5,1.15,1.2297674418604652,0.046511627906976744,4.633520376049777,4.657160753854331,4.680921745666678,4.704803966863567,4.728808035961423,4.78935538080561,4.850677969842372,4.9756887122888624
1517,2011Q2,0.8934707903780068,0.615265280794291,1.84,55900.0,24.517543859649123,2964.0000000000005,13,0.9876923076923076,0.01846153846153846,12.68,0.24,0.54,1.2526829268292683,0.023414634146341463,2.83929667254154,2.8385935192624867,2.837890540119704,2.8371877350700663,2.836485104070461,2.8347292877574928,2.8329745583146524,2.829468357348628
1517,2011Q1,0.9765100671140939,0.514063435068821,2.07,90700.0,39.780701754385966,3317.4,14.55,0.8879725085910652,0.01993127147766323,13.22,0.29,0.67,0.9938461538461538,0.022307692307692306,3.0627134508961675,3.055444196189026,3.0481921948308663,3.0409574058714024,3.033739788457544,3.0157706032108367,2.997907851488738,2.9624991306809942
1517,2010Q4,1.0,0.5510455104551045,1.41,72200.0,31.666666666666664,3397.2000000000003,14.9,0.8389261744966443,0.012751677852348993,12.84,0.19,0.43,0.8591065292096219,0.013058419243986253,2.401549360954992,2.3931283539847836,2.3847368751848252,2.376374821014905,2.3680420882978748,2.347337864022809,2.3268146605602316,2.2863049991183244
1517,2010Q3,1.1567164179104477,0.5959780621572212,3.04,281000.0,123.24561403508773,3397.2000000000003,14.9,0.8604026845637583,0.02751677852348993,12.92,0.41,0.93,0.8604026845637583,0.02751677852348993,4.027869583074451,4.015775588677314,4.003717907447091,3.9916964303506495,3.9797110486822382,3.9499048015699203,3.9203217898523466,3.8618187973923543
1517,2010Q2,1.1703056768558953,0.5861852433281005,1.04,257000.0,112.71929824561403,3055.2000000000003,13.4,0.9126865671641791,0.01417910447761194,12.5,0.19,0.43,0.8208053691275168,0.012751677852348993,2.036275803069099,2.032558404982698,2.0288477933289166,2.0251439557185336,2.0214468797849454,2.012233691334719,2.0030624940158295,1.9848453081090927
1517,2010Q1,1.0269058295964124,0.4433557868952848,4.61,137000.0,60.08771929824562,2610.6,11.45,1.02882096069869,0.05676855895196507,12.82,0.65,1.47,0.8791044776119402,0.048507462686567165,5.613188894879822,5.616379602424628,5.619572123664789,5.6227664596312685,5.625962611355609,5.63396094138192,5.6419706424904135,5.658024222641185
1517,2009Q4,1.0985221674876848,0.3705568720379147,3.13,155000.0,67.98245614035088,2542.2000000000003,11.15,1.0367713004484305,0.043049327354260085,12.23,0.48,1.1,1.0096069868995634,0.04192139737991266,4.132983876165648,4.135969908146544,4.138958097500239,4.141948445785408,4.144940954561855,4.152431688898684,4.159935960485265,4.174985213309921
1517,2009Q3,1.0742574257425743,0.3432352941176471,1.62,112000.0,49.12280701754386,2314.2000000000003,10.15,1.2088669950738915,0.0187192118226601,11.78,0.19,0.44,1.1004484304932736,0.017040358744394617,2.6299582954949887,2.6399544412377502,2.649988581092389,2.660060859469818,2.6701714213298384,2.6956162724922774,2.721303595147561,2.773414919284412
1517,2009Q2,1.0918918918918918,0.3218665868979958,0.01,193000.0,84.64912280701753,2302.8,10.1,1.1851485148514853,0.0009900990099009901,11.56,0.01,0.03,1.1793103448275861,0.0009852216748768472,1.0134371708843215,1.0168860389406114,1.0203466439759772,1.0238190259329965,1.027303224890176,1.0360656859060173,1.0449028869997576,1.0628040648632733
1517,2009Q1,1.1753494282083863,0.25978552278820377,1.56,71100.0,31.184210526315788,2109.0,9.25,1.2486486486486488,0.020540540540540542,12.27,0.19,0.43,1.1435643564356437,0.01881188118811881,2.571394853431181,2.5828404266610807,2.5943369454493355,2.605884636560466,2.6174837277683465,2.646707835137992,2.6762582285672183,2.736352486164388
1517,2008Q4,1.0102695763799743,0.3308457711442786,3.08,102000.0,44.73684210526316,1794.3600000000001,7.87,1.434561626429479,0.05209656925031766,11.97,0.41,0.94,1.2205405405405405,0.04432432432432432,4.109552635323881,4.139319329043494,4.169301631646513,4.1995011048512465,4.229919321687987,4.306932293217038,4.3853474186248445,4.546486710381316
1517,2008Q3,0.65546875,0.42848970251716245,2.12,100000.0,43.859649122807014,1776.12,7.79,1.5070603337612323,0.04107830551989731,11.55,0.32,0.72,1.491740787801779,0.04066073697585769,3.145699307974058,3.1716103000604066,3.19773471989212,3.2240743254645072,3.2506308892534066,3.3179832548618244,3.386731146848843,3.528529769084444
1517,2008Q2,0.9922480620155039,0.3273423688862699,2.16,238000.0,104.3859649122807,2918.4000000000005,12.8,0.91875,0.021875000000000002,11.29,0.28,0.64,1.5096277278562258,0.03594351732991014,3.154648890238677,3.1493068419886443,3.143973839905237,3.138649868669774,3.1333349129895165,3.1200868667178434,3.1068948344807024,3.0806778657801166
1517,2008Q1,1.205607476635514,0.29408418657565416,0.43,98000.0,42.98245614035088,2941.2,12.9,0.87984496124031,0.0015503875968992248,11.74,0.02,0.05,0.8867187499999999,0.0015624999999999999,1.4263436088988177,1.4226965668856668,1.4190588500557066,1.4154304345652187,1.4118112966314516,1.4028038855816793,1.3938539421651615,1.376124993988152
1517,2007Q4,0.5515463917525774,0.30420073301381445,5.95,107000.0,46.92982456140351,2439.6,10.7,1.1074766355140186,0.022429906542056077,11.76,0.24,1.5,0.9186046511627907,0.018604651162790697,6.9642041888176305,6.978437407704321,6.9926997159908035,7.006991173129066,7.021311838692604,7.057241681512418,7.09335538649855,7.166138151262766
1517,2007Q3,0.97323600973236,--,-,371000.0,162.71929824561403,4423.2,19.4,0.5747422680412372,0.010309278350515465,--,0.2,0.72,1.0420560747663552,0.01869158878504673,-,-,-,-,-,-,-,-
1517,2007Q2,1.284375,0.3342044134727062,2.9,418000.0,176.37130801687763,4870.35,20.55,0.5250608272506082,-0.00048661800486618,11.35,-0.01,0.51,0.5561855670103093,-0.0005154639175257732,3.850071539834146,3.8007822722668907,3.752124014246388,3.7040886874816072,3.656668317101168,3.5407564079574305,3.4285187644337145,3.21460408730554
1517,2007Q1,1.0389610389610389,--,-,417000.0,-,-,16,0.671875,-,--,-,-,0.5231143552311436,-,-,-,-,-,-,-,-,-
1517,2006Q4,2.7648114901256733,0.2605890603085554,2.43,472000.0,199.15611814345993,3649.8,15.4,0.7051948051948052,0.024675324675324677,11.85,0.38,0.87,0.67875,0.02375,3.406122805676962,3.38241182721653,3.3588659075433545,3.335483897636812,3.3122646564749347,3.2549212503948306,3.1985705989892175,3.088779109700247
1517,2006Q3,1.0088183421516757,--,-,30900.0,-,-,5.57,1.8797127468581687,-,--,-,-,0.6798701298701298,-,-,-,-,-,-,-,-,-
1517,2006Q2,0.984375,0.2789243277048155,1.03,83800.0,35.358649789029535,1343.79,5.67,1.1348547717842323,0.02469135802469136,11.15,0.14,0.33,1.1891304347826088,0.025134649910233394,-1.1328626257859613,-1.1357325034536845,-1.1386096513743402,-1.14149408796564,-1.1443858316919526,-1.1516472813182315,-1.1589548068825504,-1.1737092571395344
1517,2006Q1,0.843338213762811,--,-,30800.0,-,-,5.76,0.9976878612716763,-,--,-,-,0.9431693989071038,-,-,-,-,-,-,-,-,-
1517,2005Q4,1.1576271186440676,0.2967597048444017,0.2,35100.0,14.810126582278482,1618.71,6.83,0.8028368794326242,0.004392386530014641,10.79,0.03,0.06,0.9815028901734104,0.005208333333333333,1.8717610063360512,1.863558119595823,1.8553911815427644,1.8472600346337873,1.839164522016227,1.8190806173462046,1.7992160314059453,1.7601352619173662
1517,2005Q3,0.8176274944567627,--,-,45600.0,-,-,5.9,0.8394299287410927,-,--,-,-,0.8354609929078015,-,-,-,-,-,-,-,-,-
