ID,sid,交易季度,交易日數,開盤,最高,最低,收盤,漲跌,漲跌(%),振幅(%),成交張數千張,成交張數日均,成交金額億元,成交金額日均,法人買賣超(千張)外資,法人買賣超(千張)投信,法人買賣超(千張)自營,法人買賣超(千張)合計,外資持股(%),融資(千張)增減,融資(千張)餘額,融券(千張)增減,融券(千張)餘額,券資比(%)
0,1416,21Q1,23,11.95,12,10.7,10.8,-1.1,-9.24,10.9,8.4,0.37,0.93,0.04,-0.74,0,+0.01,-0.73,14,-0.49,5.79,0,0,0
1,1416,20Q4,63,13.35,14.9,11.05,11.9,-1.55,-11.5,28.6,38.1,0.61,4.76,0.08,-0.14,0,0,-0.14,14.3,+0.09,6.28,-0.15,0,0
2,1416,20Q3,66,13.55,16.55,12.65,13.45,-0.1,-0.74,28.8,59,0.89,8.57,0.13,+2.83,-0.02,-0.02,+2.78,14.5,+2.93,6.19,+0.15,0.15,2.5
3,1416,20Q2,60,9.99,14.55,9.6,13.55,+3.65,+36.9,50,35.5,0.59,4.58,0.08,-2.77,+0.02,+0.01,-2.74,12.9,+1.28,3.26,+0.01,0.01,0.2
4,1416,20Q1,56,13.5,14.2,9.09,9.9,-3.55,-26.4,38,14.6,0.26,1.8,0.03,-0.27,0,-0.01,-0.28,14.3,+0.11,1.98,0,0,0
5,1416,19Q4,64,13.95,14.2,13.35,13.45,-0.5,-3.58,6.09,5.19,0.08,0.71,0.01,,,,,14.4,+0.25,1.86,0,0,0.3
6,1416,19Q3,63,15.4,16.1,13.85,13.95,-1.4,-9.12,14.7,14.1,0.22,2.11,0.03,-0.36,0,-0.01,-0.37,14.4,-0.63,1.62,0,0,0
7,1416,19Q2,61,14.8,16.2,13.95,15.35,+0.05,+0.33,14.7,19.4,0.32,2.94,0.05,-0.45,0,+0.02,-0.43,14.6,-0.72,2.25,0,0,0
8,1416,19Q1,54,14.2,15.4,14.05,15.3,+1.05,+7.37,9.47,5.85,0.11,0.86,0.02,-0.27,0,0,-0.27,14.8,+0.24,2.96,0,0,0
9,1416,18Q4,65,15.4,15.7,13.5,14.25,-1.2,-7.77,14.2,4.78,0.07,0.68,0.01,,,,,14.9,-0.12,3.01,0,0,0
10,1416,18Q3,64,17.75,17.75,14.35,15.45,-2.35,-13.2,19.1,10.7,0.17,1.73,0.03,-1.24,0,+0.01,-1.24,15.2,-0.11,3.13,0,0,0
11,1416,18Q2,60,16.9,18.85,16.35,17.8,+0.9,+5.33,14.8,14.7,0.24,2.57,0.04,+0.2,0,0,+0.2,15.8,+0.06,3.24,0,0,0
12,1416,18Q1,58,16.7,17.35,14.85,16.9,+0.25,+1.5,15,9.53,0.16,1.55,0.03,,,,,9,+0.26,3.17,-0.01,0,0.03
13,1416,17Q4,53,21.9,22.1,16.05,16.65,-5.2,-23.8,27.7,8.76,0.17,1.67,0.03,+0.13,-0.11,+0.01,+0.03,9.5,-0.73,2.92,+0.01,0.01,0.4
14,1416,17Q3,66,27.7,27.7,20,21.85,-5.85,-21.1,27.8,24.3,0.37,5.83,0.09,,,,,9.3,-0.22,4.09,0,0,0
15,1416,17Q2,61,29.9,29.9,27.4,27.7,-2.25,-7.51,8.35,21.3,0.35,6.02,0.1,-0.87,+0.18,+0.02,-0.68,9.4,-0.22,4.32,-0.07,0,0.07
16,1416,17Q1,57,25,30.2,25,29.95,+4.5,+17.7,20.4,37.3,0.65,10.4,0.18,-0.5,0,0,-0.5,9.8,+1.38,4.53,+0.07,0.07,1.6
