sid,單季,負債總額,負債總額百分比,每股淨值(元),股東權益總額
1439,2020Q3,0.15,0.65,24.96,22.96
1439,2020Q2,4.99,17.7,25.21,23.19
1439,2020Q1,0.22,0.77,30.47,28.03
1439,2019Q4,0.2,0.69,30.56,28.12
1439,2019Q3,0.89,3.12,30,27.6
1439,2019Q2,0.89,3.12,29.99,27.59
1439,2019Q1,1.61,8.05,19.95,18.35
1439,2018Q4,1.55,7.76,20.02,18.42
1439,2018Q3,1.66,8.18,20.3,18.67
1439,2018Q2,1.61,7.84,20.59,18.94
1439,2018Q1,1.61,7.79,20.74,19.08
1439,2017Q4,1.63,7.85,20.77,19.11
1439,2017Q3,1.62,7.82,20.79,19.13
1439,2017Q2,2.28,10.7,20.81,19.14
1439,2017Q1,1.59,7.51,21.33,19.62
1439,2016Q4,1.7,7.97,21.35,19.64
1439,2016Q3,1.64,7.82,21.05,19.37
1439,2016Q2,2.11,9.84,21.01,19.33
1439,2016Q1,1.58,7.4,21.53,19.81
1439,2015Q4,1.65,7.68,21.57,19.84
1439,2015Q3,1.64,7.65,21.57,19.84
1439,2015Q2,2.09,9.54,21.57,19.84
1439,2015Q1,1.6,7.32,22.06,20.3
1439,2014Q4,1.66,7.56,22.06,20.3
1439,2014Q3,1.66,7.56,22.04,20.27
1439,2014Q2,2.13,9.52,22.01,20.25
1439,2014Q1,1.58,7.09,22.52,20.72
1439,2013Q4,1.64,7.32,22.55,20.75
1439,2013Q3,1.59,7.11,22.56,20.75
1439,2013Q2,2.06,9.02,22.56,20.75
1439,2013Q1,1.62,7.1,23.06,21.22
1439,2012Q4,1.62,7.1,23.04,21.19
1439,2012Q3,1.6,7.02,23.06,21.22
1439,2012Q2,2.04,8.79,23.07,21.22
1439,2012Q1,2.29,9.54,23.65,21.76
