ID,sid,交易季度,交易日數,開盤,最高,最低,收盤,漲跌,漲跌(%),振幅(%),成交張數千張,成交張數日均,成交金額億元,成交金額日均,法人買賣超(千張)外資,法人買賣超(千張)投信,法人買賣超(千張)自營,法人買賣超(千張)合計,外資持股(%),融資(千張)增減,融資(千張)餘額,融券(千張)增減,融券(千張)餘額,券資比(%)
0,1539,21Q1,24,19.7,19.7,17.5,18.45,-1,-5.14,11.3,1.84,0.08,0.34,0.01,-0.03,0,0,-0.03,,-0.2,0.71,0,0,0
1,1539,20Q4,63,22.1,23.55,18.6,19.45,-2.75,-12.4,22.3,6.84,0.11,1.4,0.02,+0.03,0,0,+0.03,0.5,-0.73,0.91,-0.01,0,0
2,1539,20Q3,66,17.1,25.4,16.8,22.2,+5,+29.1,50,24,0.36,5.16,0.08,+0.08,0,0,+0.08,0.4,+1.39,1.63,0,0.01,0.4
3,1539,20Q2,60,13.6,18.35,13.2,17.2,+3.65,+26.9,38,6.81,0.11,1.16,0.02,+0.04,0,0,+0.04,0.2,-0.1,0.25,-0.02,0.01,3.3
4,1539,20Q1,56,20,20.4,11.2,13.55,-6.4,-32.1,46.1,4.17,0.07,0.66,0.01,-0.04,0,-0.01,-0.04,0.09,-0.73,0.34,+0.02,0.03,7.8
5,1539,19Q4,64,20,21.5,19.5,19.95,-0.1,-0.5,9.98,2.97,0.05,0.59,0.009,+0.04,0,0,+0.04,0.1,-0.32,1.08,-0.08,0,0.2
6,1539,19Q3,63,24.4,24.95,20,20.05,-4.2,-17.3,20.4,6.06,0.1,1.39,0.02,-0.16,0,-0.01,-0.17,0.2,-0.66,1.39,+0.08,0.08,5.6
7,1539,19Q2,61,25.65,26.9,22.25,24.25,-0.85,-3.39,18.5,9.04,0.15,2.23,0.04,-0.01,0,+0.01,-0.01,0.6,-0.31,2.06,-0.01,0,0
8,1539,19Q1,54,22.3,27.4,20.8,25.1,+3.25,+14.9,30.2,17.9,0.33,4.42,0.08,+0.31,0,+0.01,+0.32,0.6,-0.62,2.37,-0.07,0.01,0.4
9,1539,18Q4,65,29.5,31.35,20.4,21.85,-7.35,-25.2,37.5,35.4,0.54,8.97,0.14,-0.02,0,-0.16,-0.17,0.7,-0.9,2.99,-0.54,0.08,2.5
10,1539,18Q3,64,22.3,31.8,18.6,29.2,+6.95,+31.2,59.3,139,2.2,37.7,0.59,-0.18,0,+0.15,-0.03,0.3,+1.01,3.89,+0.5,0.61,15.7
11,1539,18Q2,60,18.6,22.8,17.05,22.25,+3.95,+21.6,31.4,12.1,0.2,2.44,0.04,+0.02,0,0,+0.01,0.2,+0.1,2.88,+0.1,0.11,3.8
12,1539,18Q1,58,20.15,20.4,15.7,18.3,-1.75,-8.73,23.4,7.39,0.13,1.36,0.02,,,,,0.2,-1.16,2.78,+0.01,0.01,0.3
13,1539,17Q4,62,21.9,23.55,19.9,20.05,-1.85,-8.45,16.7,7.48,0.12,1.64,0.03,-0.04,0,-0.17,-0.2,0.2,+0.09,3.94,-0.01,0,0.05
14,1539,17Q3,66,21.8,24.4,20.05,21.9,+0.1,+0.46,20,9.78,0.15,2.21,0.03,+0.03,0,+0.06,+0.09,0.2,-0.55,3.86,0,0.01,0.3
15,1539,17Q2,61,25.4,26.1,21.6,21.8,-4.4,-16.8,17.2,8.21,0.13,1.94,0.03,-0.2,0,+0.07,-0.13,0.2,-1,4.4,-0.02,0.01,0.2
16,1539,17Q1,57,28.9,28.95,26.2,26.2,-2.3,-8.07,9.65,14.5,0.25,3.97,0.07,-0.06,0,+0.02,-0.04,0.6,-0.04,5.4,-0.03,0.03,0.6
17,1539,16Q4,64,30.05,30.25,22.1,28.5,-1.55,-5.16,27.1,28.6,0.45,7.55,0.12,-0.89,-0.14,+0.02,-1.02,0.6,-0.86,5.44,+0.06,0.06,1.1
18,1539,16Q3,62,33.6,37.4,29.4,30.05,-2.65,-8.1,24.5,56.5,0.91,19,0.31,+0.91,-0.05,-0.47,+0.39,1.8,-0.22,6.3,-0.38,0,0.03
19,1539,16Q2,61,31.3,33.9,26,32.7,+1.6,+5.14,25.4,37.4,0.61,11.5,0.19,-0.12,+0.19,+0.45,+0.53,0.5,-0.4,6.52,+0.09,0.38,5.8
20,1539,16Q1,57,29.5,37.25,23.15,31.1,+1.6,+5.42,47.8,60.5,1.1,19.8,0.35,+0.25,-0.2,+0.01,+0.06,1.4,-0.56,6.92,-0.15,0.29,4.1
21,1539,15Q4,65,34.6,40.5,26.6,29.5,-4.65,-13.6,40.7,92.3,1.4,33.3,0.51,+0.16,-0.84,0,-0.67,1.7,-1.24,7.49,-0.16,0.43,5.8
22,1539,15Q3,63,41.3,43.5,28.2,34.15,-6.35,-15.7,37.8,146,2.3,52.3,0.83,-0.43,+0.79,0,+0.36,0.4,+0.76,8.73,-1.51,0.59,6.7
23,1539,15Q2,61,21.4,45.55,18.9,40.5,+19.15,+89.7,125,188,3.1,64.1,1.1,-0.07,-0.2,0,-0.28,0.6,+3.01,7.97,+2.08,2.1,26.3
24,1539,15Q1,55,18.2,23.5,18,21.35,+3.4,+18.9,30.6,56.1,1,11.9,0.22,+0.32,+0.45,0,+0.78,0.8,+1.05,4.96,0,0.02,0.4
25,1539,14Q4,66,19.65,20.7,14.15,17.95,-1.85,-9.34,33.1,31,0.47,5.13,0.08,-0.06,-0.55,0,-0.61,0.4,-0.77,3.91,-0.07,0.02,0.6
26,1539,14Q3,64,21.5,25,19.1,19.8,-1.7,-7.91,27.4,41.8,0.65,9.42,0.15,+0.09,0,0,+0.09,0.4,-0.06,4.68,+0.08,0.09,2
27,1539,14Q2,62,19.85,24.65,19.7,21.5,+1.65,+8.31,24.9,50.9,0.82,11.5,0.19,+0.09,+0.55,0,+0.64,0.2,+0.33,4.74,-0.12,0.01,0.3
28,1539,14Q1,56,20.45,23.5,18.7,19.85,-0.45,-2.22,23.6,40.6,0.72,8.65,0.15,-0.03,0,0,-0.03,0.1,-1.45,4.41,-0.36,0.13,3
29,1539,13Q4,65,17.05,25.7,16.8,20.3,+3.1,+18,51.7,137,2.1,28.5,0.44,0,0,0,0,0.2,+2.97,5.86,+0.36,0.5,8.5
30,1539,13Q3,64,10.1,19.5,9.17,17.2,+7.21,+72.2,103,49.1,0.77,7.71,0.12,0,0,0,0,0.1,+2.89,2.89,+0.13,0.13,4.6
31,1539,13Q2,61,7.1,10.9,6.8,9.99,+2.89,+40.7,57.7,6.4,0.1,0.59,0.01,,,,,0.1,-0.01,0,0,0,0
32,1539,13Q1,56,6.4,7.22,6.2,7.1,+0.8,+12.7,16.2,1.67,0.03,0.11,0.002,,,,,0.1,-0.48,0.01,0,0,0
33,1539,12Q4,65,6.3,7.9,5.24,6.3,+0.02,+0.32,42.4,3.45,0.05,0.23,0.003,+0.07,0,0,+0.07,0.2,-0.07,0.48,0,0,0
34,1539,12Q3,64,5.64,6.68,5.11,6.28,+1,+18.9,29.7,2.05,0.03,0.12,0.002,+0.02,0,0,+0.02,0.1,-0.25,0.55,0,0,0
35,1539,12Q2,63,7.03,7.03,5.08,5.28,-1.58,-23,28.4,1.71,0.03,0.1,0.002,,,,,0.08,-0.21,0.8,0,0,0
36,1539,12Q1,58,5.84,8.28,5.36,6.86,+1.02,+17.5,50,1.97,0.03,0.14,0.002,+0.01,0,+0.01,+0.02,0.2,-0.09,1.01,0,0,0
37,1539,11Q4,64,6.95,8.05,5.36,5.84,-1.14,-16.3,38.5,1.14,0.02,0.08,0.001,+0.07,0,0,+0.07,0.2,-0.16,1.1,0,0,0
38,1539,11Q3,65,7.66,7.94,6.01,6.98,-0.66,-8.64,25.3,2.18,0.03,0.15,0.002,0,0,0,0,0.09,-0.15,1.26,0,0,0
39,1539,11Q2,61,7.92,9.03,7.26,7.64,-0.04,-0.52,23,2.25,0.04,0.18,0.003,,,,,0.1,-0.03,1.41,0,0,0
40,1539,11Q1,57,8.62,9.2,7.41,7.68,-0.94,-10.9,20.8,1.76,0.03,0.15,0.003,-0.04,0,0,-0.05,0.07,-0.13,1.44,0,0,0
41,1539,10Q4,66,9.44,9.73,7.76,8.62,-0.82,-8.69,20.9,2.53,0.04,0.22,0.003,,,,,0.1,-0.08,1.58,0,0,0
42,1539,10Q3,65,9.98,10.55,9.08,9.44,-0.55,-5.51,14.7,3.22,0.05,0.32,0.005,-0.02,0,0,-0.02,0.05,+0.42,1.66,0,0,0
43,1539,10Q2,63,9.48,11.8,8.52,9.99,+0.49,+5.16,34.5,5.23,0.08,0.54,0.009,+0.02,0,0,+0.02,0.09,-0.1,1.24,0,0,0
44,1539,10Q1,57,8.4,9.81,6.36,9.5,+1.1,+13.1,41.1,4.81,0.08,0.41,0.007,0,0,0,0,0.05,-0.04,1.33,0,0,0
45,1539,09Q4,66,6.89,8.93,6.32,8.4,+1.51,+21.9,37.9,5.99,0.09,0.45,0.007,-0.02,0,0,-0.01,0.05,-0.19,1.37,0,0,0
46,1539,09Q3,65,5.46,7.2,5.31,6.89,+1.43,+26.2,34.6,3.92,0.06,0.24,0.004,0,0,0,0,0.08,-0.08,1.57,0,0,0
47,1539,09Q2,63,4.88,6.2,4.76,5.46,+0.65,+13.5,29.9,4.78,0.08,0.27,0.004,+0.02,0,-0.01,+0.02,0.07,+0.7,1.65,0,0,0
48,1539,09Q1,57,4.8,5.23,3.61,4.81,+0.19,+4.11,35.1,1.63,0.03,0.07,0.001,0,0,0,0,0.04,-0.13,0.94,0,0,0
49,1539,08Q4,65,4.12,4.62,3.61,4.62,+0.32,+7.44,23.5,2.23,0.03,0.09,0.001,-0.02,0,0,-0.02,0.03,-0.04,1.07,0,0,0
50,1539,08Q3,64,7.1,7.13,3.82,4.3,-2.76,-39.1,46.9,3.27,0.05,0.18,0.003,,,,,0.05,-0.69,1.1,0,0,0
51,1539,08Q2,63,11,12.6,7.05,7.06,-3.89,-35.5,50.7,6.16,0.1,0.65,0.01,+0.05,0,0,+0.06,0.2,-0.06,1.79,0,0,0
52,1539,08Q1,57,11.35,12.45,9.77,10.95,-1,-8.37,22.4,2.97,0.05,0.33,0.006,+0.08,-0.26,+0.01,-0.17,0.2,+0.12,1.86,0,0,0
53,1539,07Q4,65,14.85,15.2,10.7,11.95,-2.8,-19,30.5,3.62,0.06,0.48,0.007,-0.02,+0.26,0,+0.24,0.03,-0.52,1.73,0,0,0.1
54,1539,07Q3,63,15.7,17.3,11.85,14.75,-1.45,-8.95,33.6,13.3,0.21,2.01,0.03,+0.03,0,-0.01,+0.02,0.06,+0.1,2.25,0,0,0
55,1539,07Q2,62,12,17.1,11.8,16.2,+4.2,+35,44.2,18.5,0.3,2.72,0.04,+0.02,0,0,+0.02,0.02,+0.51,2.15,0,0,0
56,1539,07Q1,57,10.2,13.3,9.25,12,+2,+20,40.5,8.27,0.15,0.96,0.02,0,0,0,0,0,+0.16,1.64,0,0,0.3
57,1539,06Q4,63,6.43,11.35,6.39,10,+3.57,+55.5,77.1,13.5,0.21,1.28,0.02,0,0,0,0,0,+0.65,1.38,0,0,0.07
58,1539,06Q3,65,6.15,6.69,5.51,6.43,+0.36,+5.93,19.4,1.43,0.02,0.09,0.001,,,,,0,-0.18,0.73,0,0,0
59,1539,06Q2,62,5.25,7.2,5.01,6.07,+0.77,+14.5,41.3,4.67,0.08,0.29,0.005,0,0,+0.01,+0.01,0.01,-0.43,0.91,0,0,0
60,1539,06Q1,58,6.56,6.62,5.25,5.3,-1.21,-18.6,21,2.22,0.04,0.13,0.002,0,0,0,+0.01,0,-0.32,1.34,0,0,0
61,1539,05Q4,64,6.65,6.96,6.16,6.51,-0.14,-2.11,12,3.98,0.06,0.27,0.004,-0.01,0,0,-0.01,0,-0.03,1.67,-0.01,0,0
62,1539,05Q3,63,6.65,7.49,6.05,6.65,0,0,21.7,6.78,0.11,0.46,0.007,,,,,0,-0.64,1.7,0,0.01,0.6
63,1539,05Q2,63,8.55,8.6,6.15,6.65,-1.85,-21.8,28.8,11,0.17,0.77,0.01,,,,,0.01,-1.26,2.34,-0.06,0,0.2
64,1539,05Q1,57,9.2,10.5,8.31,8.5,-0.6,-6.59,24.1,10,0.18,0.94,0.02,,,,,6.7,+0.35,3.6,+0.04,0.06,1.8
65,1539,04Q4,65,11.2,11.5,8.5,9.1,-2.05,-18.4,26.9,7.14,0.11,0.7,0.01,,,,,6.7,-1.36,3.25,+0.02,0.02,0.8
66,1539,04Q3,63,13.4,13.7,10.7,11.15,-2.2,-16.5,22.5,8.83,0.14,1.09,0.02,,,,,6.7,-1.47,4.61,-0.01,0,0
67,1539,04Q2,64,17.6,22,12.65,13.35,-3.75,-21.9,54.7,58.8,0.92,11,0.17,0,0,-0.13,-0.13,6.7,+1.3,6.08,0,0.01,0.2
68,1539,04Q1,58,16.5,18.8,14.2,17.1,+0.6,+3.64,27.9,21.9,0.38,3.74,0.06,,,,,6.7,+2.66,4.73,+0.02,0.02,0.3
69,1539,03Q4,65,14.35,16.8,13.8,16.5,+2.1,+14.6,20.8,10.4,0.16,1.58,0.02,,,,,6.7,+0.02,2.07,0,0,0
