ID,sid,股利發放年度,股利所屬盈餘期間,股東會日期,除息交易日,除息參考價,填息完成日,填息花費日數,現金股利發放日,除權交易日,除權參考價,填權完成日,填權花費日數,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計
0,2812,2021,2020全年,21'05/28,,,,,,,,,,0.24,0,0.24,0.45,0,0.45,0.69
1,2812,2020,2019全年,20'06/30,20'08/26,11.25,,,20'09/30,20'08/26,11.25,,,0.28,0,0.28,0.52,0,0.52,0.8
2,2812,2019,2018全年,19'06/28,19'08/27,11.55,20'01/14,96,19'09/30,19'08/27,11.55,20'01/14,96,0.28,0,0.28,0.52,0,0.52,0.8
3,2812,2018,2017全年,18'06/05,18'07/31,9.95,18'09/14,34,18'09/03,18'07/31,9.95,18'09/14,34,0.45,0,0.45,0.25,0,0.25,0.7
4,2812,2017,2016全年,17'06/07,17'08/01,9.68,18'03/16,154,17'09/04,17'08/01,9.68,18'03/16,154,0.55,0,0.55,0.17,0,0.17,0.72
5,2812,2016,2015全年,16'06/21,16'08/24,8.8,17'02/20,119,16'10/05,16'08/24,8.8,17'02/20,119,0.5,0,0.5,0.17,0,0.17,0.67
6,2812,2015,2014全年,15'06/02,15'08/25,8.87,15'10/08,31,15'10/07,15'08/25,8.87,15'10/08,31,0.25,0,0.25,0.64,0,0.64,0.89
7,2812,2014,2013全年,14'06/19,14'08/28,10.2,15'04/23,159,14'10/09,14'08/28,10.2,15'04/23,159,0.19,0,0.19,0.59,0,0.59,0.78
8,2812,2013,2012全年,13'06/13,13'09/11,10.35,19'03/18,1352,,13'09/11,10.35,19'03/18,1352,0.1,0,0.1,0.72,0,0.72,0.82
9,2812,2012,2011全年,12'06/06,12'09/05,9.45,12'09/13,7,,12'09/05,9.45,12'09/13,7,0.05,0,0.05,0.38,0,0.38,0.43
10,2812,2011,2010全年,11'06/22,,,,,,11'09/01,10.7,11'09/01,1,0,0,0,0.17,0.13,0.3,0.3
11,2812,2010,2009全年,10'06/15,,,,,,,,,,0,0,0,0,0,0,0
12,2812,2009,2008全年,09'06/19,09'09/15,7.9,09'09/16,2,,,,,,0.1,0,0.1,0,0,0,0.1
13,2812,2008,2007全年,08'06/13,08'10/03,8.34,09'04/17,133,,08'10/03,8.34,09'04/17,133,0.4,0,0.4,0.52,0,0.52,0.92
14,2812,2007,2006全年,07'06/15,,,,,,,,,,0,0,0,0,0,0,0
15,2812,2006,2005全年,06'06/09,,,,,,,,,,0,0,0,0,0,0,0
16,2812,2005,2004全年,05'05/20,,,,,,,,,,0,0,0,0,0,0,0
17,2812,2004,2003全年,04'06/25,,,,,,,,,,0,0,0,0,0,0,0
18,2812,2003,2002全年,03'06/25,,,,,,,,,,0,0,0,0,0,0,0
19,2812,2002,2001全年,02'05/17,,,,,,,,,,0,0,0,0,0,0,0
20,2812,2001,2000全年,01'06/14,,,,,,,,,,0,0,0,0,0,0,0
21,2812,2000,1999全年,,,,,,,,,,,0.27,0,0.27,0,0,0,0.27
22,2812,1999,1998全年,99'05/18,,,,,,,,,,0,0,0,0,0,0,0
23,2812,1998,1997全年,98'06/20,,,,,,98'11/19,26.7,,,0,0,0,1.52,0.68,2.2,2.2
24,2812,1997,1996全年,97'05/08,,,,,,97'07/28,45,,,0,0,0,1.5,1,2.5,2.5
25,2812,1996,1995全年,96'03/28,,,,,,96'07/03,54,,,0,0,0,2,1,3,3
26,2812,1995,1994全年,95'06/10,,,,,,95'10/21,65.5,,,0,0,0,2.4,0.1,2.5,2.5
27,2812,1994,1993全年,94'04/23,,,,,,94'08/06,112.5,,,0,0,0,2.55,0.45,3,3
28,2812,1993,1992全年,93'06/05,,,,,,93'10/12,77,93'12/15,51,0,0,0,2.7,0.6,3.3,3.3
29,2812,1992,1991全年,92'06/03,,,,,,92'11/24,84.5,93'03/01,70,0.75,0,0.75,2.9,0.8,3.7,4.45
30,2812,1991,1990全年,91'06/28,,,,,,91'11/14,107,94'07/30,775,0,0,0,3.3,0.1,3.4,3.4
31,2812,1990,1989全年,90'03/23,,,,,,91'03/26,184,91'05/08,33,0,0,0,2.7,0.1,2.8,2.8
32,2812,1989,1988全年,89'03/23,89'02/22,391,,,,89'06/14,434,,,0.6,0,0.6,2,3,5,5.6
33,2812,1988,1987全年,,,,,,,,,,,1,0,1,2.5,0,2.5,3.5
34,2812,1987,1986全年,,,,,,,,,,,1,0,1,1.7,0.3,2,3
35,2812,1986,1985全年,,,,,,,,,,,1.4,0,1.4,1,0,1,2.4
36,2812,1985,1984全年,,,,,,,,,,,1.3,0,1.3,1.11,0,1.11,2.41
37,2812,1984,1983全年,,,,,,,,,,,2.4,0,2.4,0,0,0,2.4
