sid,單季,負債總額,負債總額百分比,每股淨值(元),股東權益總額
2702,2020Q2,62.75,84.1,10.76,11.89
2702,2020Q1,63.41,83,11.72,12.95
2702,2019Q4,63.57,83.1,11.67,12.89
2702,2019Q3,65.48,82.9,12.23,13.51
2702,2019Q2,65.55,83.2,12.94,13.23
2702,2019Q1,47.23,77.7,13.29,13.59
2702,2018Q4,46.51,77.5,13.19,13.49
2702,2018Q3,47.5,78.8,12.49,12.78
2702,2018Q2,47.26,78.6,12.55,12.84
2702,2018Q1,46.16,78.8,12.12,12.39
2702,2017Q4,42.18,79.5,10.63,10.88
2702,2017Q3,42.91,79.1,11.06,11.31
2702,2017Q2,42.03,78.8,11.51,11.33
2702,2017Q1,37.29,76.7,11.53,11.34
2702,2016Q4,38.68,75.8,12.52,12.32
2702,2016Q3,38.09,76.4,11.96,11.77
2702,2016Q2,38.29,75.9,12.88,12.18
2702,2016Q1,27.04,69.2,12.7,12.01
2702,2015Q4,27.31,69.2,12.83,12.13
2702,2015Q3,27.37,69.3,12.8,12.1
2702,2015Q2,13.46,54.5,12.5,11.26
2702,2015Q1,13.64,54.5,12.66,11.4
2702,2014Q4,13.95,55.2,12.55,11.3
2702,2014Q3,13.82,56.1,11.99,10.8
2702,2014Q2,13.78,56.6,12.08,10.57
2702,2014Q1,13.64,56.3,12.13,10.61
2702,2013Q4,13.68,57,11.78,10.31
2702,2013Q3,11.57,53.2,11.65,10.19
2702,2013Q2,11.72,53.6,12.3,10.15
2702,2013Q1,11.22,52,12.56,10.36
2702,2012Q4,10.75,51.7,12.1,10.04
2702,2012Q3,10.75,51.9,12.01,9.94
2702,2012Q2,6.43,39.4,12.63,9.86
2702,2012Q1,6.54,40.4,12.24,9.65
2702,2011Q4,6.88,41.9,12.27,9.55
2702,2011Q3,7.05,42.9,12.07,9.39
2702,2011Q2,6.74,42.9,12.2,8.96
2702,2011Q1,6.96,43.7,12.2,8.96
2702,2010Q4,6.87,44,11.91,8.75
2702,2010Q3,7.35,45,12.21,8.97
2702,2010Q2,7.39,45.2,12.96,8.98
2702,2010Q1,6.91,44.1,12.61,8.74
2702,2009Q4,7.24,45.5,12.51,8.67
2702,2009Q3,7.36,46.1,12.43,8.61
2702,2009Q2,7.38,46.1,12.91,8.64
2702,2009Q1,7.92,48.2,12.73,8.52
2702,2008Q4,7.76,48.6,12.29,8.22
2702,2008Q3,7.93,50,11.86,7.94
2702,2008Q2,7.65,49.9,11.49,7.69
2702,2008Q1,7.42,49.2,12.11,7.65
2702,2007Q4,6.38,44.7,12.51,7.9
2702,2007Q2,6.21,44.1,12.47,7.87
2702,2006Q4,6.07,44.6,11.93,7.53
2702,2006Q2,6.39,46.6,11.59,7.32
2702,2005Q4,6.57,47.6,11.49,7.23
2702,2005Q2,6.27,47.4,11.04,6.95
2702,2004Q4,5.95,46.4,10.93,6.88
2702,2003Q4,7.27,51.5,10.74,6.85
2702,2002Q4,8.05,53.3,11.04,7.05
2702,2001Q4,8.6,53.9,11.55,7.37
2702,2000Q4,8.76,54.5,11.45,7.31
2702,1999Q4,8.33,53.4,12.73,7.26
2702,1998Q4,10.08,57.7,14.81,7.39
2702,1997Q4,8.99,53.9,18.53,7.7
2702,1996Q4,2.59,26.3,21.79,7.24
