ID,sid,股利發放年度,股利所屬盈餘期間,股東會日期,除息交易日,除息參考價,填息完成日,填息花費日數,現金股利發放日,除權交易日,除權參考價,填權完成日,填權花費日數,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計
0,2352,2020,2019全年,,20'07/23,17.8,20'08/17,18,20'08/20,,,,,0.75,0,0.75,0,0,0,0.75
1,2352,2019,2018全年,19'06/21,19'07/24,19.4,19'08/30,27,19'08/20,,,,,0.85,0,0.85,0,0,0,0.85
2,2352,2018,2017全年,18'06/21,18'08/02,21.95,20'11/30,570,18'08/30,,,,,1.35,0,1.35,0,0,0,1.35
3,2352,2017,2016全年,17'06/22,17'07/20,22.85,17'07/24,3,17'08/16,,,,,1.32,0,1.32,0,0,0,1.32
4,2352,2016,2015全年,16'06/15,16'07/20,11.8,16'08/18,22,16'08/12,,,,,0.55,0,0.55,0,0,0,0.55
5,2352,2015,2014全年,15'06/17,15'07/16,10.45,15'10/20,66,15'08/07,,,,,0.6,0,0.6,0,0,0,0.6
6,2352,2014,2013全年,14'06/26,,,,,,,,,,0,0,0,0,0,0,0
7,2352,2013,2012全年,13'06/14,,,,,,,,,,0,0,0,0,0,0,0
8,2352,2012,2011全年,12'06/12,,,,,,,,,,0,0,0,0,0,0,0
9,2352,2011,2010全年,11'06/24,11'07/28,10.1,14'02/19,635,,11'07/28,10.1,14'02/19,635,0.5,0,0.5,0.2,0,0.2,0.7
10,2352,2010,2009全年,10'06/15,,,,,,,,,,0,0,0,0,0,0,0
11,2352,2009,2008全年,09'06/16,,,,,,,,,,0,0,0,0,0,0,0
12,2352,2008,2007全年,08'06/13,08'07/18,16.65,08'08/11,16,,08'07/18,16.65,08'08/11,16,0.1,0,0.1,0.8,0,0.8,0.9
13,2352,2007,2006全年,07'06/15,,,,,,,,,,0,0,0,0,0,0,0
14,2352,2006,2005全年,06'06/14,,,,,,,,,,0,0,0,0,0,0,0
15,2352,2005,2004全年,05'05/18,05'06/22,28.65,05'07/11,14,,05'06/22,28.65,05'07/11,14,1.5,0,1.5,0.5,0,0.5,2
16,2352,2004,2003全年,04'05/20,04'06/17,35.1,07'10/22,822,,04'06/17,35.1,07'10/22,822,2,0,2,1,0,1,3
17,2352,2003,2002全年,03'05/22,03'06/23,36.3,03'08/12,37,,03'06/23,36.3,03'08/12,37,1.5,0,1.5,2,0,2,3.5
18,2352,2002,2001全年,02'05/24,02'06/20,48.6,02'07/04,11,,02'06/20,48.6,02'07/04,11,0.8,0,0.8,1,0.2,1.2,2
19,2352,2001,2000全年,01'05/11,01'06/13,31.6,01'11/27,113,,01'06/13,31.6,01'11/27,113,1,0,1,2,0.5,2.5,3.5
20,2352,2000,1999全年,00'05/19,00'06/26,97.5,,,,00'06/26,97.5,,,0.5,0,0.5,1.5,0.5,2,2.5
21,2352,1999,1998全年,99'05/19,99'06/23,67.43,99'06/29,5,,99'06/23,67.43,99'06/29,5,1,0,1,1,0.5,1.5,2.5
22,2352,1998,1997全年,98'04/16,,,,,,,,,,0.5,0,0.5,1.5,1,2.5,3
23,2352,1997,1996全年,97'04/30,97'06/04,,97'07/14,33,,97'06/04,,97'07/14,33,0.5,0,0.5,1.5,1,2.5,3
24,2352,1996,1995全年,96'03/11,96'07/27,,96'07/27,1,,96'07/27,35.3,96'07/27,1,0.5,0,0.5,4.5,0,4.5,5
25,2352,1995,1994全年,95'03/24,,,,,,95'06/15,,,,0,0,0,6,0,6,6
26,2352,1994,1993全年,94'03/25,,,,,,94'08/22,,,,0,0,0,4,0,4,4
27,2352,1993,1992全年,,,,,,,,,,,0,0,0,3,0,3,3
