sid,單季,負債總額,負債總額百分比,每股淨值(元),股東權益總額
2535,2020Q3,109.3,57.7,24.35,80.12
2535,2020Q2,105.7,57.9,24.08,76.81
2535,2020Q1,95.05,55.7,23.78,75.54
2535,2019Q4,97.26,57,23.71,73.51
2535,2019Q3,99.74,58.7,23.44,70.29
2535,2019Q2,106.4,61.1,22.95,67.83
2535,2019Q1,106.7,60.6,24.21,69.3
2535,2018Q4,112,63.1,24.01,65.37
2535,2018Q3,119,65.5,23.65,62.8
2535,2018Q2,112.1,65.5,23.39,59.15
2535,2018Q1,116.9,67.3,24.92,56.79
2535,2017Q4,110.4,67.4,23.6,53.34
2535,2017Q3,99.44,65.6,23.03,52.22
2535,2017Q2,104,66.8,22.76,51.63
2535,2017Q1,94.07,63.6,23.78,53.75
2535,2016Q4,101.4,66.7,23.59,50.67
2535,2016Q3,106.3,69,22.17,47.66
2535,2016Q2,115.7,70.9,22.01,47.41
2535,2016Q1,106,68.7,22.47,48.34
2535,2015Q4,105.8,69.3,21.74,46.89
2535,2015Q3,101.5,68.8,21.3,45.97
2535,2015Q2,98.65,69,20.59,44.4
2535,2015Q1,95.13,66.8,21.99,47.32
2535,2014Q4,102.3,68.7,21.68,46.71
2535,2014Q3,93.6,67,21.15,46.02
2535,2014Q2,88.39,66,20.95,45.58
2535,2014Q1,80.75,62.7,22.15,48.12
2535,2013Q4,83.62,64.5,21.12,45.96
2535,2013Q3,79.23,63.9,20.64,44.74
2535,2013Q2,68.08,62.4,18.79,40.98
2535,2013Q1,57.21,55.8,20.89,45.29
2535,2012Q4,84.82,67.2,20.55,41.32
2535,2012Q3,86.39,69,20.28,38.73
2535,2012Q2,84.6,69.8,18.96,36.55
2535,2012Q1,77.84,66,20.35,40.16
2535,2011Q4,72.5,62.8,19.86,42.91
2535,2011Q3,59.65,59.1,19.29,41.22
2535,2011Q2,65.57,62,17.99,40.25
2535,2011Q1,62.68,58.7,19.38,44.13
2535,2010Q4,69.11,61.6,18.96,43.13
2535,2010Q3,61.32,60.2,17.76,40.52
2535,2010Q2,66.46,63.4,16.93,38.41
2535,2010Q1,57.44,58.8,18.12,40.25
2535,2009Q4,56.23,58.6,17.91,39.79
2535,2009Q3,55.52,58.7,17.59,39
2535,2009Q2,55.61,59.7,16.91,37.48
2535,2009Q1,43.26,52.9,17.38,38.49
2535,2008Q4,45.74,55,16.88,37.4
2535,2008Q3,45.27,55.1,16.2,36.92
2535,2008Q2,47.3,56.6,15.81,36.29
2535,2008Q1,42.76,52,17.22,39.47
2535,2007Q4,43.18,53,16.71,38.33
2535,2007Q2,43.94,54.9,15.76,36.14
2535,2006Q4,57.82,61.3,15.91,36.52
2535,2006Q2,48.45,59.6,16.04,32.91
2535,2005Q4,53.79,62.7,15.42,31.98
2535,2005Q2,43.11,57.8,14.94,31.53
2535,2004Q4,42.33,57.3,14.3,31.49
2535,2003Q4,43.24,60.1,10.61,28.7
2535,2002Q4,42.13,59.5,10.6,28.7
2535,2001Q4,32.66,53.1,11.49,28.87
2535,2000Q4,59.3,66.5,11.13,29.89
2535,1999Q4,60.31,65.8,11.64,31.36
2535,1998Q4,55.33,60.3,14.09,36.37
2535,1997Q4,34.45,48.3,16.17,36.85
2535,1996Q4,26.41,54,15.86,22.47
